task_id,base_graph_id,base_instance_id,size_stratum,stress_level,dilution_score,feasible_state_fraction,log_feasibility_gain_O0,log_feasibility_gain_O2,log_feasibility_gain_O3,p_feas_O0,p_feas_O2,p_feas_O3,p_opt_O0,p_opt_O2,p_opt_O3,p_opt_given_feasible_O0,p_opt_given_feasible_O2,p_opt_given_feasible_O3,Delta1_CVAR_MEAN,Delta2_CVAR_CAPACITY,O3_popt_win,O3_both_pfeas_popt_win
task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,2.4082399653118496,0.00390625,1.5226713025270409,1.5746290913049883,1.5512258602658977,0.1301461535764847,0.146686155398855,0.1389907488969593,0.0409924634787048,0.0447699519803288,0.0485814216983192,0.3149725316669793,0.3052091171017104,0.3495298937797291,0.028554557738856845,-0.02340323103909059,True,True
task-v2-db534d0b262a,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D5,4.038328680240055,9.1552734375e-05,2.277308998778848,2.785028381343347,2.528199605568961,0.0173372542659023,0.0558084166312167,0.030893771164526,0.0039449099320328,0.0128868432677555,0.00702851550021,0.2275394864451755,0.2309121821697983,0.2275059092908856,0.2508906067901129,-0.2568287757743861,True,True
task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,5.418539921951662,3.814697265625e-06,3.06800627126056,3.7076138445202886,3.470792465472296,0.0044613505510059,0.0194569123538963,0.0112785311543235,0.0034927190491017,0.0125562538550869,0.0073143180575087,0.7828837947545313,0.645336404189152,0.6485168997121473,0.40278619421173634,-0.2368213790479925,True,True
task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,3.010299956639812,0.0009765625,1.0056626762340075,1.7353492081885131,1.7292994520735574,0.0098937907189241,0.0530944653063498,0.0523599828263589,0.0098937907189241,0.0530944653063498,0.0523599828263589,1.0,1.0,1.0,0.7236367758395499,-0.006049756114955729,True,True
task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,2.709269960975831,0.001953125,1.4325907100031925,1.7679276594808482,1.7816500871419527,0.0528835680193331,0.1144610428697415,0.1181354190506084,0.0357357092876255,0.0630667212382919,0.0659052949742457,0.6757431585282094,0.5509885255026279,0.557879216105479,0.34905937713876023,0.013722427661104541,True,True
task-v2-df7a823d7a2b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D2,3.612359947967774,0.000244140625,2.169299571917684,2.342503780208909,2.3589812924053444,0.0360528518504927,0.0537209683224168,0.0557983484236728,0.0273385098168852,0.0342965813028525,0.0382235095745641,0.7582897999374653,0.6384207577386716,0.6850294077583772,0.1896817204876604,0.016477512196435562,True,True
task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,5.24244866289598,5.7220458984375e-06,2.73096570147523,3.2471874031294607,3.1686177597263963,0.0030797611667201,0.0101097109853437,0.0084366318238498,0.0022592955245615,0.0061299657158144,0.0058790108895284,0.7335943932846042,0.6063443084279272,0.6968433626448947,0.43765205825116604,-0.07856964340306449,True,True
task-v2-e1d0a1367c62,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D5,3.2144199392957367,0.0006103515625,1.899903566090804,2.1243028254450937,2.1206542894484723,0.048471183830545,0.081261135409412,0.0805813149676815,0.0110572630860198,0.0175483270278146,0.0174411184150669,0.2281203431027381,0.2159498133936008,0.2164412236516864,0.22075072335766843,-0.003648535996621405,True,True
task-v2-e6a20043db41,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D4,4.214419939295737,6.103515625e-05,2.2720204779493898,2.676473584001064,2.6817919705522995,0.011418276057514,0.0289770149402793,0.029334050226398,0.0039883029454744,0.0089180863315101,0.0091636379115942,0.3492911649171307,0.3077641485808681,0.3123891123411169,0.4097714926029097,0.005318386551235399,True,True
task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,4.515449934959718,3.0517578125e-05,0.5270916254561809,2.7651837389499763,2.7507592421606057,0.0001027168495273,0.0177718976727627,0.0171913232787323,1.883656116678668e-05,0.0094737138397931,0.0092660177284367,0.1833833616729435,0.5330727204395608,0.5389938620897119,2.2236676167044247,-0.014424496789370522,True,True
task-v2-eb747215294a,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D1,3.9133899436317554,0.0001220703125,2.1001811752010986,2.5382482170517693,2.5378163046354154,0.0153741541617234,0.0421558910493616,0.0421139872199717,0.0153741541617234,0.0421558910493616,0.0421139872199717,1.0,1.0,1.0,0.4376351294343168,-0.00043191241635387456,True,True
task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,2.709269960975831,0.001953125,1.5276682827588082,1.7485810558243005,1.735786654549582,0.0658261297957995,0.1094740272409996,0.1062959440923043,0.029023649157004,0.0542642173834587,0.0547466018363161,0.4409138019664658,0.4956812017520814,0.5150394241644419,0.20811837179077375,-0.012794401274718536,True,True
task-v2-f09582cc278a,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D4,5.11750992628768,7.62939453125e-06,2.83555379168147,3.678896504568976,3.690348888437143,0.0052244895566504,0.0364239111808767,0.0373971892527147,0.0021799452052548,0.036066015981121,0.0371000818342852,0.4172551560525078,0.990174168886521,0.9920553543096056,0.854795096755673,0.01145238386816727,True,True
task-v2-f12c027474e2,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D4,3.311329952303793,0.00048828125,2.213167693300067,2.2772724694143616,2.307450717909852,0.0797696600041094,0.0924575789686229,0.0991107506899075,0.0312353681927717,0.0333662034206139,0.0416644438877974,0.3915695289557791,0.3608812148535416,0.4203826890400106,0.09428302460978477,0.030178248495490223,True,True
task-v2-f27d61c02d71,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D2,5.418539921951662,3.814697265625e-06,2.6446404740329026,3.2720523316610306,3.5351315816162865,0.0016830636952344,0.0071369459823446,0.0130795155843189,0.0016830636952344,0.0071369459823446,0.0130795155843189,1.0,1.0,1.0,0.8904911075833839,0.2630792499552559,True,True
task-v2-ff6e67bbbcba,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D1,3.010299956639812,0.0009765625,0.6200813985936446,1.7239433195993032,1.56536408757695,0.0040717531586848,0.0517181954356056,0.0358974939462173,0.0040717531586848,0.0517181954356056,0.0358974939462173,1.0,1.0,1.0,0.9452826889833053,-0.15857923202235336,True,True
