run_id,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,feasible_state_fraction,dilution_score,arm,optimizer,source_p2_seed,eval_budget,budget_multiplier,reused_from_continuation,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,terminal_objective,best_evaluated_objective,objective_improvement,best_evaluated_objective_improvement,p_feas_start,p_feas_final,p_feas_best_evaluated,p_opt_start,p_opt_final,p_opt_best_evaluated,p_opt_given_feasible_start,p_opt_given_feasible_final,p_opt_given_feasible_best_evaluated,G_feas_start,G_feas_final,G_feas_best_evaluated,state_norm_start,state_norm_final,state_norm_best_evaluated,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,component_sum,component_sum_error,mass_valid_flow_resource_feasible,mass_flow_invalid_resource_feasible,mass_flow_valid_resource_violating,mass_both_flow_and_resource_violating,mass_flow_invalid,mass_resource_violating,mass_category_sum,classification,optimizer_nfev,tracked_optimizer_evaluations,diagnostic_start_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,scipy_success,numerically_valid,runtime_s,peak_memory_mb,execution_status,failure_reason,config_sha256
diag-run-ca1b0507830b0edec946,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.57763671875e-05,4.339358675904037,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[6.880386010424827, 8.520757539550779, -0.0022463021790024573, 3.9900875788489527, -1.2793085188900308, -0.0039652736009866355]","[6.880386010424827, 8.520757539550779, -0.0022463021790024573, 3.9900875788489527, -1.2793085188900308, -0.0039652736009866355]",1.5682571975225854,1.3781473191235487,1.3781473191235487,1.3781473191235487,0.1901098783990367,0.1901098783990367,0.0012391277545523,0.002098251040291,0.002098251040291,0.000442523332109,0.0018099205439457,0.0018099205439457,0.3571248650377487,0.8625853194833705,0.8625853194833705,1.432474760518087,1.6612161230079254,1.6612161230079254,0.999999999999998,0.9999999999999982,0.9999999999999982,0.0548671325970408,1.0896398398227758,0.2336403467037344,1.3232801865265102,1.3781473191235512,2.4424906541753444e-15,0.002098251040291,0.7666828805549502,0.0016562376710694,0.2295626307336876,0.9962455112886376,0.231218868404757,0.9999999999999982,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,6.305641073733568,145.9921875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-84a4ba75c91fe8516185,task-v2-5acbf653f95a,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D2,13,0.000244140625,3.612359947967774,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[1.8096526448457124, 4.427765583131744, 0.0, 3.298075240497105, -0.7925145293331105, 0.0]","[1.9888202260228325, 4.127418470816769, 4.167889472510349e-06, 3.296237789307092, -0.7945638206587666, 8.592686953947553e-05]","[1.9888202260228325, 4.127418470816769, 4.167889472510349e-06, 3.296237789307092, -0.7945638206587666, 8.592686953947553e-05]",1.5454985842359965,1.543267028849185,1.543267028849185,1.543267028849185,0.0022315553868113,0.0022315553868113,0.0112678715127597,0.0113100744214059,0.0113100744214059,0.0076071163492277,0.0075437191967376,0.0075437191967376,0.6751156454538434,0.6669911192149204,0.6669911192149204,1.6642018340612763,1.6658254106031862,1.6658254106031862,0.9999999999999988,1.0000000000000018,1.0000000000000018,0.0428672847708912,1.109196509121973,0.391203234956321,1.5003997440782944,1.5432670288491857,6.661338147750939e-16,0.0113100744214059,0.6102665385457284,0.0188703816077887,0.3595530054250786,0.9698195439708068,0.3784233870328674,1.0000000000000018,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5305198282003403,145.9921875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-c5d65e2ce4571a673962,task-v2-5b0627539151,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D5,13,0.0006103515625,3.2144199392957367,P3_NELDER_MEAD_B1,Nelder-Mead,3301,120,1,False,"[5.977239576058943, 1.2087261362850337, 0.0, 2.5991040921869644, -0.1643585769637043, 0.0]","[6.5108907812422965, 0.7229904719961955, -0.0023002910713174193, 2.6781673002424933, -0.20017900166479358, 0.0013649555215719327]","[6.5108907812422965, 0.7229904719961955, -0.0023002910713174193, 2.6781673002424933, -0.20017900166479358, 0.0013649555215719327]",1.3261650789954538,1.2776279327715645,1.2776279327715645,1.2776279327715645,0.0485371462238894,0.0485371462238894,0.0696973986053847,0.0789097588763676,0.0789097588763676,0.0126895223707475,0.0186620455659288,0.0186620455659288,0.1820659396858351,0.2364985754825048,0.2364985754825048,2.057636508033484,2.111550655611262,2.111550655611262,0.999999999999999,1.0000000000000004,1.0000000000000004,0.0490664995540957,1.0319038316462996,0.1966576015711683,1.228561433217468,1.2776279327715636,-6.661338147750939e-16,0.0789097588763676,0.7283573759449827,0.0118601501945736,0.1808727149840763,0.9092300909290588,0.19273286517865,1.0000000000000004,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5316347619518638,146.0,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-b7ecdfab9df3f9f93f75,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,0.0003662109375,3.436268688912093,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[2.450966566069233, 4.376754182923227, 0.0006754104654431918, 3.2387753180416885, -0.7728859750732102, -0.0014250821157397024]","[2.450966566069233, 4.376754182923227, 0.0006754104654431918, 3.2387753180416885, -0.7728859750732102, -0.0014250821157397024]",1.5459860591715722,1.5431112675569207,1.5431112675569207,1.5431112675569207,0.0028747916146514,0.0028747916146514,0.009742829274044,0.0100779233720418,0.0100779233720418,0.0063252609773233,0.0065102673448382,0.0065102673448382,0.6492221919740025,0.645992939666419,0.645992939666419,1.4249537812812472,1.439639740766144,1.439639740766144,1.0,0.999999999999998,0.999999999999998,0.0632398054432399,1.105056640530521,0.3748148215831592,1.4798714621136806,1.5431112675569203,-2.220446049250313e-16,0.0100779233720418,0.6274988660506888,0.0163057155491541,0.3461174950281134,0.973616361078802,0.3624232105772674,0.999999999999998,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.647991725243628,146.0,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-c79e0878044c482dcb8c,task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,16,1.52587890625e-05,4.816479930623699,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[4.512211673038156, 3.9304391078697862, 0.0, 0.42840996606582415, -1.0352903038052013, 0.0]","[6.033667017322152, 8.391203107311297, -0.0015174436887030879, 0.8376092219795479, -1.1790712349116732, -0.0047056683471943745]","[6.033667017322152, 8.391203107311297, -0.0015174436887030879, 0.8376092219795479, -1.1790712349116732, -0.0047056683471943745]",1.698750440470401,1.4603594335263457,1.4603594335263457,1.4603594335263457,0.2383910069440555,0.2383910069440555,0.0014027996531793,2.512029961547332e-05,2.512029961547332e-05,0.0014027996531793,2.512029961547332e-05,2.512029961547332e-05,1.0,1.0,1.0,1.9634755804605448,0.2165047456478845,0.2165047456478845,1.0000000000000009,0.9999999999999988,0.9999999999999988,0.0448370233767263,1.0805177792539808,0.3350046308956358,1.4155224101496169,1.460359433526343,-2.4424906541753444e-15,2.512029961547332e-05,0.6673606927140304,0.0034537658252492,0.3291604211611039,0.9965211138751342,0.3326141869863531,0.999999999999999,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,6.296356785111129,149.3203125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-fe48df3d11a5b9564751,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,6.103515625e-05,4.214419939295737,P3_NELDER_MEAD_B1,Nelder-Mead,3301,120,1,False,"[6.089635855056756, 1.270232980290997, 0.0, 2.5952946372317545, -0.34509165296780636, 0.0]","[7.393232168304989, 1.037524815487465, 0.0035351654332593197, 2.517008189153965, -0.14123133779917435, -0.002179124266014711]","[7.393232168304989, 1.037524815487465, 0.0035351654332593197, 2.517008189153965, -0.14123133779917435, -0.002179124266014711]",1.4537201462314218,1.3321768843031936,1.3321768843031936,1.3321768843031936,0.1215432619282281,0.1215432619282281,0.0052972315664891,0.0160191081255004,0.0160191081255004,0.0016164887921359,0.005226754510374,0.005226754510374,0.3051572829781611,0.326282491473645,0.326282491473645,1.9384688976665336,2.4190582720829013,2.4190582720829013,0.9999999999999978,1.0000000000000022,1.0000000000000022,0.0881211726519108,1.0881330684853638,0.1559226431659201,1.244055711651284,1.332176884303195,1.3322676295501878e-15,0.0160191081255004,0.8325995024435765,0.0037703882439083,0.1476110011870167,0.9802105036305933,0.1513813894309251,1.000000000000002,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,5.971335946582258,149.3359375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-fc4a8d662c97f4a8f046,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D5,16,7.62939453125e-05,4.11750992628768,P3_NELDER_MEAD_B1,Nelder-Mead,2207,120,1,False,"[5.698741696704778, 4.093949542587866, 0.0, 2.421309056216148, 0.10642663591831496, 0.0]","[7.41777203058891, 4.521009413753195, -0.0002995478745279859, 2.3907127220809468, 0.09058439710063929, -0.00024178694005567997]","[7.41777203058891, 4.521009413753195, -0.0002995478745279859, 2.3907127220809468, 0.09058439710063929, -0.00024178694005567997]",1.5700904745513848,1.3417630143930523,1.3417630143930523,1.3417630143930523,0.2283274601583325,0.2283274601583325,0.0112721749114478,0.0146960880281267,0.0146960880281267,0.0039003383357499,0.004733250001306,0.004733250001306,0.3460147102391745,0.3220755069136159,0.3220755069136159,2.1695176454314984,2.2847116709745987,2.2847116709745987,0.9999999999999992,1.0,1.0,0.1016931030113616,1.094220105426626,0.1458498059550651,1.240069911381691,1.3417630143930528,4.440892098500626e-16,0.0146960880281267,0.8446222021583671,0.0039050242104089,0.1367766856030973,0.9813988877614644,0.1406817098135062,1.0,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,6.40672751981765,149.34765625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-d25f04521b9a1f857b4a,task-v2-6996479d6302,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D4,10,0.00390625,2.4082399653118496,P3_NELDER_MEAD_B1,Nelder-Mead,2207,120,1,False,"[6.357931285509614, 3.8449562185494717, 0.0, 2.6155911839506403, 0.12235468941507413, 0.0]","[6.314902475752508, 4.193555510432391, -9.134022334556671e-05, 2.607906789553251, 0.12258303552411151, 6.029600883775677e-05]","[6.314902475752508, 4.193555510432391, -9.134022334556671e-05, 2.607906789553251, 0.12258303552411151, 6.029600883775677e-05]",1.359232437207909,1.3490456764132186,1.3490456764132186,1.3490456764132186,0.0101867607946903,0.0101867607946903,0.166007622981611,0.1682089798603116,0.1682089798603116,0.0554235551986498,0.0537650326548108,0.0537650326548108,0.3338615070995215,0.3196323567235221,0.3196323567235221,1.628367996381045,1.6340891422653083,1.6340891422653083,1.0000000000000009,0.9999999999999992,0.9999999999999992,0.116438498253681,1.0892544827637738,0.1433526953957635,1.2326071781595374,1.3490456764132184,-2.220446049250313e-16,0.1682089798603116,0.6918315610123018,0.0,0.139959459127386,0.8317910201396879,0.139959459127386,0.9999999999999992,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.1174899181351065,149.34765625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-9c1fa90094e0eccc97b7,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,0.0008544921875,3.0682919036174985,P3_NELDER_MEAD_B1,Nelder-Mead,2207,120,1,False,"[1.0066855960067225, 6.737128967179567, 0.0, 2.8781035626707694, -0.5777751815110356, 0.0]","[0.7063212164387969, 6.964982721584876, 0.00011557527665317176, 2.887287137280473, -0.5960423739919993, 0.0009382672681860595]","[0.7063212164387969, 6.964982721584876, 0.00011557527665317176, 2.887287137280473, -0.5960423739919993, 0.0009382672681860595]",1.252634297757721,1.2402761638523123,1.2402761638523123,1.2402761638523123,0.0123581339054086,0.0123581339054086,0.0452609953912153,0.045844287430329,0.045844287430329,0.014108682627872,0.015038405634072,0.015038405634072,0.3117183461371785,0.3280322691660624,0.3280322691660624,1.724016004454913,1.729577130383591,1.729577130383591,0.999999999999999,1.000000000000003,1.000000000000003,0.0670864691289916,1.066110859745973,0.1070788349773474,1.1731896947233205,1.240276163852312,-2.220446049250313e-16,0.045844287430329,0.8491601812214826,0.0,0.1049955313481913,0.9541557125696738,0.1049955313481913,1.000000000000003,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5624577375128865,149.3359375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-4e86785e3d8443e0d67d,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,6.103515625e-05,4.214419939295737,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[2.4084554011520796, 4.963910099709779, 0.0, 3.2261732434850257, -0.8010686431749112, 0.0]","[3.211787176394563, 4.723865274733594, -0.0005870255516068378, 3.173177059793694, -0.7808494506722559, -0.00010137267230757892]","[3.211787176394563, 4.723865274733594, -0.0005870255516068378, 3.173177059793694, -0.7808494506722559, -0.00010137267230757892]",1.618351920785332,1.6088892306463602,1.6088892306463602,1.6088892306463602,0.0094626901389716,0.0094626901389716,0.0039036974597187,0.0041263299778128,0.0041263299778128,0.0013724131225755,0.0015124038114274,0.0015124038114274,0.3515674912661995,0.3665251735948458,0.3665251735948458,1.8058960913574915,1.8299838943466,1.8299838943466,0.9999999999999968,1.0000000000000004,1.0000000000000004,0.0823800166072567,1.1092614802586105,0.4172477337804919,1.526509214039102,1.608889230646359,-1.3322676295501878e-15,0.0041263299778128,0.5887222610281873,0.0035263498710435,0.4036250591229569,0.9923473201511442,0.4071514089940004,1.0000000000000004,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,6.152754230424762,149.3203125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-51e77b8408908eaf5459,task-v2-73f419868dc6,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D3,7,0.0234375,1.630088714928206,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[1.7438488525076061, 4.877360859857171, 0.0, 3.125380496550806, -0.4764872455989399, 0.0]","[0.4799108691559306, 6.153993365943382, -0.0030625642381112445, 3.054265819511331, -0.4892338946409629, 0.00825102605680995]","[0.4799108691559306, 6.153993365943382, -0.0030625642381112445, 3.054265819511331, -0.4892338946409629, 0.00825102605680995]",1.16418401734986,1.1352362433159642,1.1352362433159642,1.1352362433159642,0.0289477740338957,0.0289477740338957,0.2692989412267526,0.2824433895355812,0.2824433895355812,0.1084846192300934,0.1145595789358674,0.1145595789358674,0.4028408679807927,0.4056019123840589,0.4056019123840589,1.060323360874871,1.081020129646452,1.081020129646452,0.9999999999999992,1.0000000000000002,1.0000000000000002,0.0735606287408464,0.9208972523625112,0.1407783622126066,1.0616756145751178,1.1352362433159642,0.0,0.2824433895355812,0.580084387867626,0.0,0.1374722225967931,0.7175566104644189,0.1374722225967931,1.0000000000000002,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.0668737646192312,149.3203125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-64cd7274e4cabe0a5f4d,task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,19,1.1444091796875e-05,4.941418667231999,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[3.1749066575287777, 5.437569107023978, 0.0, 3.4120280287950466, -0.890396999791317, 0.0]","[6.184755343648693, 11.112396515385356, -0.0035776704872273043, 3.925443381171384, -1.1071550050156074, -0.005066243418569455]","[6.184755343648693, 11.112396515385356, -0.0035776704872273043, 3.925443381171384, -1.1071550050156074, -0.005066243418569455]",1.5637343724398405,1.1678295609892173,1.1678295609892173,1.1678295609892173,0.3959048114506232,0.3959048114506232,0.0031708231760073,0.0011079665788633,0.0011079665788633,0.0013883516769821,0.0004684964475135,0.0004684964475135,0.4378521285852194,0.4228434832341005,0.4228434832341005,2.44259069108644,1.9859453275936108,1.9859453275936108,0.999999999999998,1.0000000000000004,1.0000000000000004,0.0411346097170403,1.0674114113715132,0.0592835399006593,1.126694951272173,1.167829560989213,-4.218847493575595e-15,0.0011079665788633,0.9399347895893004,0.0001183194046724,0.058838924427164,0.9987737140164648,0.0589572438318365,1.0000000000000004,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,127.69263423420487,201.26171875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-731bfe79d4981f2abd24,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,1.9073486328125e-06,5.719569917615643,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[3.8102321809137987, 6.314816841899302, 0.0, 3.5202669297640834, -0.9771540043965765, 0.0]","[6.724426626391437, 10.545753441779986, -0.0056280506936337744, 3.9507397756828055, -1.1448552506146914, -0.002900872190171675]","[6.724426626391437, 10.545753441779986, -0.0056280506936337744, 3.9507397756828055, -1.1448552506146914, -0.002900872190171675]",1.5411848323389508,1.2187645896817274,1.2187645896817274,1.2187645896817274,0.3224202426572233,0.3224202426572233,0.0013405078361813,0.0004994710160726,0.0004994710160726,0.0013405078361813,0.0004994710160726,0.0004994710160726,1.0,1.0,1.0,2.846839274689028,2.4180802091267624,2.4180802091267624,1.0000000000000004,0.999999999999995,0.999999999999995,0.0350949348734422,1.0601693091330444,0.1235003456752442,1.1836696548082888,1.218764589681731,3.552713678800501e-15,0.0004994710160726,0.8767314778892388,0.0003056657268799,0.1224633853678036,0.9991948632570424,0.1227690510946836,0.9999999999999952,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,127.68184826057404,201.31640625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-058e373e447be03f2404,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,1.9073486328125e-06,5.719569917615643,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[4.612840705462802, 4.410757818983318, 0.0, 0.5539584149385368, -1.1370973824703121, 0.0]","[5.690763237891996, 7.816684916137857, -0.0036457850568122193, 0.8562080530443503, -1.2183328981533312, -0.0024685252830151704]","[5.690763237891996, 7.816684916137857, -0.0036457850568122193, 0.8562080530443503, -1.2183328981533312, -0.0024685252830151704]",1.6363143864257583,1.420515684588674,1.420515684588674,1.420515684588674,0.2157987018370846,0.2157987018370846,0.0008834380034333,0.0002297548800299,0.0002297548800299,0.0008834380034333,0.0002297548800299,0.0002297548800299,1.0,1.0,1.0,2.6657459952710743,2.080834662255092,2.080834662255092,1.0000000000000009,0.9999999999999982,0.9999999999999982,0.0399293559830844,1.0812666530364552,0.2993196755691294,1.3805863286055846,1.420515684588669,-4.884981308350689e-15,0.0002297548800299,0.7030607805626875,0.0012038693332197,0.2955055952240608,0.9985663757867488,0.2967094645572805,0.999999999999998,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,128.05753523483872,201.296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-6a156d2c75f06e04a5a4,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,0.0001220703125,3.9133899436317554,P3_NELDER_MEAD_B1,Nelder-Mead,2207,120,1,False,"[5.0029460925648035, 3.979640214938352, 0.0, 2.389496325220441, 0.14849377373478165, 0.0]","[6.3025445885991696, 4.290731447920855, 9.909574550860296e-05, 2.419084698364473, 0.13883571943276762, -0.0009295317051586773]","[6.3025445885991696, 4.290731447920855, 9.909574550860296e-05, 2.419084698364473, 0.13883571943276762, -0.0009295317051586773]",1.6704437635456042,1.5775238977371593,1.5775238977371593,1.5775238977371593,0.0929198658084449,0.0929198658084449,0.0063657223241751,0.0130608906493591,0.0130608906493591,0.0063657223241751,0.0130608906493591,0.0130608906493591,1.0,1.0,1.0,1.7172376341987676,2.0293627370266454,2.0293627370266454,1.0000000000000016,1.000000000000001,1.000000000000001,0.0505165979395784,1.0757588836076546,0.4512484161899267,1.5270072997975812,1.57752389773716,6.661338147750939e-16,0.0130608906493591,0.5551884789215992,0.0548732978608115,0.3768773325682312,0.9320658114898304,0.4317506304290428,1.000000000000001,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5575733128935099,201.31640625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-7ec576f40dfc0713b342,task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,13,0.0008544921875,3.0682919036174985,P3_NELDER_MEAD_B1,Nelder-Mead,2207,120,1,False,"[1.3488180561191172, 6.360526345375118, 0.0, 2.7133820627201475, -0.48986656290072805, 0.0]","[0.743456444772725, 6.838466348565373, -9.628173499017854e-05, 2.5335697843064304, -0.5115584248096616, 0.001241578298551886]","[0.743456444772725, 6.838466348565373, -9.628173499017854e-05, 2.5335697843064304, -0.5115584248096616, 0.001241578298551886]",1.2850374712580763,1.240299152654721,1.240299152654721,1.240299152654721,0.0447383186033556,0.0447383186033556,0.0516444172323505,0.0592644669641655,0.0592644669641655,0.007742839323689,0.0100360493250931,0.0100360493250931,0.1499259695167754,0.1693434504550843,0.1693434504550843,1.7813152847252764,1.841086286245412,1.841086286245412,0.9999999999999998,1.0000000000000024,1.0000000000000024,0.0545494110193437,1.0603487779644705,0.1254009636709055,1.185749741635376,1.2402991526547196,-1.1102230246251563e-15,0.0592644669641655,0.8191066359560397,0.0,0.1216288970797972,0.940735533035837,0.1216288970797972,1.0000000000000024,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5499284425750375,201.31640625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-38b7666c30b329e79af6,task-v2-526a936f38d9,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D4,19,7.62939453125e-06,5.11750992628768,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[4.546961637857658, 3.7207730821589418, 0.0, 0.4932665102013446, -1.1240530393861021, 0.0]","[5.235606752279685, 7.446360064527687, -0.005280575472964857, 0.8522944170557805, -1.1893457748505094, -0.0031349970387112326]","[5.235606752279685, 7.446360064527687, -0.005280575472964857, 0.8522944170557805, -1.1893457748505094, -0.0031349970387112326]",1.5713309703445288,1.315893367958029,1.315893367958029,1.315893367958029,0.2554376023864999,0.2554376023864999,0.0028269043281469,0.0004292147604386,0.0004292147604386,0.0006836105127935,6.462174772815904e-05,6.462174772815904e-05,0.2418230097095916,0.1505580741494591,0.1505580741494591,2.5688210370549065,1.750184574965597,1.750184574965597,0.9999999999999978,0.9999999999999976,0.9999999999999976,0.0416577691386634,1.082154381651209,0.1920812171681598,1.2742355988193688,1.3158933679580322,3.3306690738754696e-15,0.0004292147604386,0.8088766112764101,0.0007652679628592,0.1899289060002897,0.9988055172766996,0.1906941739631489,0.9999999999999978,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,127.44460330810398,201.33203125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-d9193a6a30e206711a2c,task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P3_NELDER_MEAD_B1,Nelder-Mead,1103,120,1,False,"[2.1168240366329436, 4.723762899386075, 0.0, 3.256906727770692, -0.7870703560194641, 0.0]","[2.3958626961504743, 4.403661002537563, 0.0004346918850157448, 3.2468680825090157, -0.7846746220344447, -0.0006997181219948595]","[2.3958626961504743, 4.403661002537563, 0.0004346918850157448, 3.2468680825090157, -0.7846746220344447, -0.0006997181219948595]",1.553451696088962,1.551883229557495,1.551883229557495,1.551883229557495,0.001568466531467,0.001568466531467,0.0063045427600074,0.0064920413834321,0.0064920413834321,0.0030173718268976,0.0030998580838972,0.0030998580838972,0.4786028014653404,0.477485878603329,0.477485878603329,1.4120135426030578,1.4247412275352351,1.4247412275352351,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.0630813758138153,1.108229353744826,0.3805724999988536,1.4888018537436796,1.551883229557495,0.0,0.0064920413834321,0.625645991446722,0.0182789958352607,0.3495829713345856,0.9752289627813074,0.3678619671698463,1.0000000000000004,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,1,Maximum number of function evaluations has been exceeded.,False,True,0.5517627745866776,201.31640625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
