run_id,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,feasible_state_fraction,dilution_score,arm,optimizer,source_p2_seed,eval_budget,budget_multiplier,reused_from_continuation,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,terminal_objective,best_evaluated_objective,objective_improvement,best_evaluated_objective_improvement,p_feas_start,p_feas_final,p_feas_best_evaluated,p_opt_start,p_opt_final,p_opt_best_evaluated,p_opt_given_feasible_start,p_opt_given_feasible_final,p_opt_given_feasible_best_evaluated,G_feas_start,G_feas_final,G_feas_best_evaluated,state_norm_start,state_norm_final,state_norm_best_evaluated,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,component_sum,component_sum_error,mass_valid_flow_resource_feasible,mass_flow_invalid_resource_feasible,mass_flow_valid_resource_violating,mass_both_flow_and_resource_violating,mass_flow_invalid,mass_resource_violating,mass_category_sum,classification,optimizer_nfev,tracked_optimizer_evaluations,diagnostic_start_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,scipy_success,numerically_valid,runtime_s,peak_memory_mb,execution_status,failure_reason,config_sha256
diag-run-ad1d92d6fbbeab31c852,task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D6,16,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1_SELECTED,COBYLA,2207,120,1,True,"[5.437078136252932, 4.171705917822636, 0.0, 2.4287773603919556, 0.11332324323113886, 0.0]","[6.321788126875408, 4.241860050347122, 0.0708692000962805, 2.4707723041137646, 0.1219430572671619, -0.02617791623030647]","[6.321788126875408, 4.241860050347122, 0.0708692000962805, 2.4707723041137646, 0.1219430572671619, -0.02617791623030647]",1.579760419530829,1.3786348177288883,1.3786348177288883,1.3786348177288883,0.2011256018019405,0.2011256018019405,0.0148475636082494,0.0228166989917394,0.0228166989917394,0.0062492155491638,0.0093311101556837,0.0093311101556837,0.420891650242985,0.4089596904031542,0.4089596904031542,2.0850451381400057,2.2716427566600044,2.2716427566600044,1.0000000000000022,1.0000000000000002,1.0000000000000002,0.1155503019133427,1.096470357745206,0.1666141580703391,1.263084515815545,1.3786348177288876,-8.881784197001252e-16,0.0228166989917394,0.8146718246528253,0.0020002873217209,0.1605111890337143,0.9751830136865396,0.1625114763554352,1.0,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,5.926521045155823,154.98046875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-2edaa53f40d360277be3,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,16,3.0517578125e-05,4.515449934959718,P3_CONTINUATION_B1_SELECTED,COBYLA,1103,120,1,True,"[2.2653518965550097, 5.2307998085259095, 0.0, 3.252486969482005, -0.8185802628619073, 0.0]","[2.7003696657005056, 5.234205748305231, -0.5095159176420869, 3.1613517509894407, -0.9411607555686312, 0.181312875590286]","[2.7003696657005056, 5.234205748305231, -0.5095159176420869, 3.1613517509894407, -0.9411607555686312, 0.181312875590286]",1.6678211694716716,1.5760613067653573,1.5760613067653573,1.5760613067653573,0.0917598627063143,0.0917598627063143,0.001884664389846,0.0033747821400627,0.0033747821400627,0.0014234701970546,0.0025510940878667,0.0025510940878667,0.7552910771402223,0.7559285257505208,0.7559285257505208,1.7906839597324833,2.0436956770386185,2.0436956770386185,1.0000000000000022,1.000000000000001,1.000000000000001,0.0776394588839265,1.1010200082669697,0.3974018396144605,1.4984218478814302,1.5760613067653566,-6.661338147750939e-16,0.0033747821400627,0.6088123209394878,0.0061372916285884,0.3816756052918625,0.9904879262313502,0.3878128969204509,1.000000000000001,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,5.913037495687604,154.3203125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-b6c06bef20b55c289dbe,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,16,4.57763671875e-05,4.339358675904037,P3_CONTINUATION_B1_SELECTED,COBYLA,1103,120,1,True,"[3.176230981602957, 5.674042409120552, 0.0, 3.7979473976669467, -1.0383617347001624, 0.0]","[4.037882079316276, 6.347932818379035, -0.6893145564743652, 3.9489351784141595, -1.2562159757354234, 0.18779426254589665]","[4.037882079316276, 6.347932818379035, -0.6893145564743652, 3.9489351784141595, -1.2562159757354234, 0.18779426254589665]",1.5682571975225854,1.3727250642647302,1.3727250642647302,1.3727250642647302,0.1955321332578552,0.1955321332578552,0.0012391277545523,0.0017012864497189,0.0017012864497189,0.000442523332109,0.0002500087447151,0.0002500087447151,0.3571248650377487,0.1469527631613709,0.1469527631613709,1.432474760518087,1.5701361188867544,1.5701361188867544,0.999999999999998,0.999999999999998,0.999999999999998,0.0636692246751417,1.0958386571232677,0.2132171824663206,1.3090558395895884,1.3727250642647302,0.0,0.0017012864497189,0.7875823224174364,0.0011833672243045,0.209533023908538,0.9971153463259744,0.2107163911328425,0.999999999999998,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,6.064244531095028,154.87890625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-d39ddc6432918328225e,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D5,13,0.0006103515625,3.2144199392957367,P3_CONTINUATION_B1_SELECTED,COBYLA,2207,120,1,True,"[5.633014571174835, 4.166480396683977, 0.0, 2.4485288277994526, 0.12896163233685734, 0.0]","[6.323973188684103, 4.632034433132568, 0.06267440667000913, 2.458500500391587, 0.15754605997894983, -0.04137969260524426]","[6.323973188684103, 4.632034433132568, 0.06267440667000913, 2.458500500391587, 0.15754605997894983, -0.04137969260524426]",1.5069255612077626,1.3818848379630095,1.3818848379630095,1.3818848379630095,0.125040723244753,0.125040723244753,0.0357096089109574,0.0594315954172992,0.0594315954172992,0.0087005428264611,0.018221719642884,0.018221719642884,0.2436471048494579,0.3065998736015767,0.3065998736015767,1.767205033152949,1.9884373281712988,1.9884373281712988,0.9999999999999996,1.0000000000000022,1.0000000000000022,0.0829085461074977,1.0627426163063167,0.2362336755491946,1.2989762918555114,1.381884837963009,-2.220446049250313e-16,0.0594315954172992,0.7140088614808027,0.0143521548195665,0.2122073882823336,0.9262162497631364,0.2265595431019001,1.0000000000000022,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7198332641273737,135.79296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-6e3345e81fa78ee3e1e3,task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,19,1.1444091796875e-05,4.941418667231999,P3_CONTINUATION_B1_SELECTED,COBYLA,1103,120,1,True,"[3.1749066575287777, 5.437569107023978, 0.0, 3.4120280287950466, -0.890396999791317, 0.0]","[4.592464442995022, 6.430744806445671, 0.9441405529729892, 3.695938272288876, -0.8522681383271544, -0.12988264038296676]","[4.592464442995022, 6.430744806445671, 0.9441405529729892, 3.695938272288876, -0.8522681383271544, -0.12988264038296676]",1.5637343724398405,1.2440000007213836,1.2440000007213836,1.2440000007213836,0.3197343717184568,0.3197343717184568,0.0031708231760073,0.0108770702696158,0.0108770702696158,0.0013883516769821,0.0046191706900304,0.0046191706900304,0.4378521285852194,0.4246704834603902,0.4246704834603902,2.44259069108644,2.977930601465551,2.977930601465551,0.999999999999998,0.9999999999999996,0.9999999999999996,0.0639113069608629,1.0714141869293756,0.1086745068311447,1.1800886937605204,1.2440000007213834,-2.220446049250313e-16,0.0108770702696158,0.8822257410930421,0.0008057866122051,0.1060914020251367,0.9883171431181786,0.1068971886373419,0.9999999999999998,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,128.61953016091138,209.75,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-4a16d04617c774663b62,task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D2,10,0.001953125,2.709269960975831,P3_CONTINUATION_B1_SELECTED,COBYLA,2207,120,1,True,"[2.135855943816076, 6.043253439112003, 0.0, 2.5173232462610784, -0.42044304575646113, 0.0]","[1.4582299004410693, 6.673536245952339, 0.5200739739336435, 2.3602112308474363, -0.23479651934645762, -0.15451144333576897]","[1.4582299004410693, 6.673536245952339, 0.5200739739336435, 2.3602112308474363, -0.23479651934645762, -0.15451144333576897]",1.564057493309508,1.4122457098897476,1.4122457098897476,1.4122457098897476,0.1518117834197603,0.1518117834197603,0.0134284105747309,0.0453660624894026,0.0453660624894026,0.008505523714043,0.0291564009038673,0.0291564009038673,0.6333976509512105,0.6426919001550605,0.6426919001550605,0.8372945723434444,1.3660010476402722,1.3660010476402722,1.0000000000000004,0.999999999999999,0.999999999999999,0.0672290612499154,1.1253370826175553,0.219679566022277,1.3450166486398325,1.4122457098897476,0.0,0.0453660624894026,0.749920270708236,0.005647353437311,0.1990663133650492,0.9489865840732854,0.2047136668023603,0.9999999999999988,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.3473872514441609,134.5859375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-8773e7ccc382e1ce1c6c,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B1_SELECTED,COBYLA,2207,120,1,True,"[6.289045021028471, 4.266169369375171, 0.0, 2.5852374279898886, 0.1238655085588723, 0.0]","[6.3817346642216215, 4.3664650856253555, -0.020328013324839123, 2.585595975579392, 0.10954990940193374, 0.013371452862212576]","[6.3817346642216215, 4.3664650856253555, -0.020328013324839123, 2.585595975579392, 0.10954990940193374, 0.013371452862212576]",1.3145104902933211,1.3100103531321745,1.3100103531321745,1.3100103531321745,0.0045001371611466,0.0045001371611466,0.0819841059638221,0.0823824288543792,0.0823824288543792,0.0556558061479468,0.0557221796299239,0.0557221796299239,0.6788609266838445,0.6763842776281764,0.6763842776281764,1.446908366971341,1.449013293892386,1.449013293892386,1.000000000000001,0.9999999999999996,0.9999999999999996,0.0944241931134928,1.092127267229113,0.1234588927895691,1.215586160018682,1.3100103531321747,2.220446049250313e-16,0.0823824288543792,0.7971139361866031,0.0140818098452048,0.1064218251138124,0.9035357613004154,0.1205036349590172,0.9999999999999996,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.3442851100116968,135.09765625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-ce6c84e770bbe85bec15,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,16,1.52587890625e-05,4.816479930623699,P3_CONTINUATION_B1_SELECTED,COBYLA,1103,120,1,True,"[4.206576848588073, 3.6833823222925894, 0.0, 0.4480349083452544, -1.0714407406078148, 0.0]","[4.834726745602966, 4.545189823598627, 1.0842579019745875, 0.7071644086105813, -1.0665198444210418, -0.1898052863597936]","[4.834726745602966, 4.545189823598627, 1.0842579019745875, 0.7071644086105813, -1.0665198444210418, -0.1898052863597936]",1.8543460248744967,1.601944742471454,1.601944742471454,1.601944742471454,0.2524012824030426,0.2524012824030426,0.0011415392461981,0.0043850217112904,0.0043850217112904,0.0011415392461981,0.0043850217112904,0.0043850217112904,1.0,1.0,1.0,1.8739707777809247,2.458451678626854,2.458451678626854,1.0000000000000009,0.9999999999999966,0.9999999999999966,0.061197245793335,1.086543349694024,0.4542041469840956,1.5407474966781196,1.6019447424714546,4.440892098500626e-16,0.0043850217112904,0.5486528249828628,0.0035043696123824,0.4434577836934605,0.9921106086763234,0.4469621533058431,0.9999999999999964,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,5.912970184348524,154.296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-891051aec1f8040de79e,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,10,0.0009765625,3.010299956639812,P3_CONTINUATION_B1_SELECTED,COBYLA,2207,120,1,True,"[4.784719897843099, 3.929300037215576, 0.0, 2.515327043692428, 0.14820513845737432, 0.0]","[5.5893484284335315, 4.0190426224411135, -0.020185405678734097, 2.5436737613734035, 0.1275010650187834, 0.008396546564441248]","[5.5893484284335315, 4.0190426224411135, -0.020185405678734097, 2.5436737613734035, 0.1275010650187834, 0.008396546564441248]",1.8763979305029184,1.7528666243413893,1.7528666243413893,1.7528666243413893,0.1235313061615293,0.1235313061615293,0.0155399771465292,0.0254181109118392,0.0254181109118392,0.0155399771465292,0.0254181109118392,0.0254181109118392,1.0,1.0,1.0,1.201750332421082,1.4154432270493689,1.4154432270493689,0.9999999999999988,0.9999999999999994,0.9999999999999994,0.1060085036096937,1.1594590439244732,0.4873990768072223,1.6468581207316957,1.7528666243413893,0.0,0.0254181109118392,0.5089462132853433,0.0956922364752073,0.3699434393276096,0.8788896526129529,0.465635675802817,0.9999999999999994,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.3407156737521291,135.30078125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
diag-run-316f39eb8e86279ed8a2,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,1.9073486328125e-06,5.719569917615643,P3_CONTINUATION_B1_SELECTED,COBYLA,1103,120,1,True,"[4.612840705462802, 4.410757818983318, 0.0, 0.5539584149385368, -1.1370973824703121, 0.0]","[5.115729234231051, 5.302522268090343, 0.63630629706898, 0.7472997521196892, -1.0654119576346623, -0.1617125902749346]","[5.115729234231051, 5.302522268090343, 0.63630629706898, 0.7472997521196892, -1.0654119576346623, -0.1617125902749346]",1.6363143864257583,1.430296780991104,1.430296780991104,1.430296780991104,0.2060176054346545,0.2060176054346545,0.0008834380034333,0.0022351139992961,0.0022351139992961,0.0008834380034333,0.0022351139992961,0.0022351139992961,1.0,1.0,1.0,2.6657459952710743,3.068869596315217,3.068869596315217,1.0000000000000009,1.0000000000000022,1.0000000000000022,0.0474632381706438,1.081037634566824,0.3017959082536375,1.3828335428204617,1.4302967809911054,1.3322676295501878e-15,0.0022351139992961,0.6990763496068376,0.0030898410148232,0.2955986953790452,0.9946750449858826,0.2986885363938684,1.0000000000000022,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,129.3224922819063,209.75,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820
