slice_point_id,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,representative_role,dilution_score,source_p2_seed,gamma3_index,beta3_index,gamma3,beta3,objective,p_feas,p_opt,G_feas,state_norm,embedded_point,original_p3_projected_gamma3,original_p3_projected_beta3
task-v2-f1a738d52e35-g12-b38,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,12,38,-1.2566370614359172,1.413716694115407,3.068650969122229,0.0010052967355283,0.000586050962348,-0.2884357667391154,1.0000000000000018,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g12-b39,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,12,39,-1.2566370614359172,1.4922565104551515,3.052103143087147,0.0007476539159936,0.0004734445280449,-0.417029426662179,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g12-b40,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,12,40,-1.2566370614359172,1.5707963267948966,3.0310320321276425,0.0004974224004815,0.0003753140872468,-0.5940047000153534,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b00,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,0,-1.0995574287564276,-1.5707963267948966,3.0310320321276434,0.0004974224004815,0.0003753140872468,-0.5940047000153538,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b01,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,1,-1.0995574287564276,-1.4922565104551515,3.0051699416324835,0.0004523085318075,0.0003448986992665,-0.6352952591889157,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b02,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,2,-1.0995574287564276,-1.413716694115407,2.976239671938196,0.0006676170903189,0.0003854930457423,-0.4662025933773569,1.0000000000000018,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b03,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,3,-1.0995574287564276,-1.335176877775662,2.9450194401449656,0.0010320288531962,0.0004536422211218,-0.2770381996702475,1.0,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b04,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,4,-1.0995574287564276,-1.2566370614359172,2.911766354252864,0.0013207272785419,0.0004809034448287,-0.169916891093332,1.0,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b05,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,5,-1.0995574287564276,-1.1780972450961724,2.875273303838597,0.0013419900188312,0.0004155654461047,-0.1629807532825757,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b06,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,6,-1.0995574287564276,-1.0995574287564276,2.832566394251307,0.0010674028990813,0.00026619400662,-0.2624016610050415,0.9999999999999996,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b07,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,7,-1.0995574287564276,-1.0210176124166828,2.779839745806225,0.0006498592726159,0.0001100173207738,-0.4779107189095531,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b08,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,8,-1.0995574287564276,-0.942477796076938,2.714080600548643,0.0003041350028922,3.642550770707735e-05,-0.8076636330591591,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b09,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,9,-1.0995574287564276,-0.8639379797371931,2.6339602865898013,0.0001413698196608,6.130890243053132e-05,-1.140373335035347,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b10,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,10,-1.0995574287564276,-0.7853981633974483,2.539331648481132,0.0001193774632805,0.0001108240865937,-1.2138076929403077,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b11,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,11,-1.0995574287564276,-0.7068583470577035,2.430559967794524,0.0001801074555743,0.0001216932137462,-1.035198348149151,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b12,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,12,-1.0995574287564276,-0.6283185307179586,2.309365087507522,0.0004165221240146,0.0001502439208768,-0.6710919646563849,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b13,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,13,-1.0995574287564276,-0.5497787143782138,2.180639615552731,0.0009987755843147,0.0003190596775785,-0.2912621218115954,0.9999999999999992,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b14,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,14,-1.0995574287564276,-0.4712388980384689,2.0524960365428777,0.0018506675682364,0.0006108878051867,-0.0234016247264256,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b15,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,15,-1.0995574287564276,-0.3926990816987241,1.933084436464298,0.0025266646813593,0.0007858534265727,0.1118175706448047,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b16,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,16,-1.0995574287564276,-0.3141592653589793,1.8265634155971888,0.002768439504535,0.0006807529743874,0.1515049987989854,1.0,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b17,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,17,-1.0995574287564276,-0.2356194490192344,1.7322346972299365,0.0034663767501912,0.0007230816674328,0.2491457240961042,0.9999999999999998,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b18,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,18,-1.0995574287564276,-0.1570796326794896,1.648078082272027,0.0068806778390321,0.0020589418741963,0.5469011851489185,1.0000000000000016,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b19,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,19,-1.0995574287564276,-0.0785398163397448,1.575927710163731,0.0152159984473421,0.0058462907287388,0.8915704162532672,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b20,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,20,-1.0995574287564276,0.0,1.5242604748595228,0.0282440787250293,0.0120701078875866,1.160197374314016,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b21,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,21,-1.0995574287564276,0.0785398163397448,1.5063284457891863,0.0421282968575295,0.0189451716038146,1.3338438630096798,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b22,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,22,-1.0995574287564276,0.1570796326794896,1.5343032992754493,0.0510653938832655,0.0236961499998525,1.4173966470808916,1.0000000000000016,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b23,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,23,-1.0995574287564276,0.2356194490192344,1.6128227299429625,0.050907185125381,0.0242945965724349,1.4160490446894252,0.9999999999999996,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b24,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,24,-1.0995574287564276,0.3141592653589793,1.7362371497591278,0.0419115116896626,0.0207565800932295,1.33160328648729,0.9999999999999998,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b25,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,25,-1.0995574287564276,0.3926990816987241,1.8912748092258849,0.0283757935728806,0.0149453968282143,1.1622179770626049,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b26,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,26,-1.0995574287564276,0.4712388980384689,2.062391492616095,0.0156239386427755,0.0091796909920315,0.9030604857284712,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b27,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,27,-1.0995574287564276,0.5497787143782138,2.235616355059891,0.0069378905198505,0.0049062947142765,0.5504974033541777,0.9999999999999992,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b28,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,28,-1.0995574287564276,0.6283185307179586,2.3999010669696057,0.0026058812218552,0.0023595202325731,0.1252245773146109,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b29,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,29,-1.0995574287564276,0.7068583470577035,2.548030728861732,0.0010902596632229,0.0010677461060566,-0.2532000944094404,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b30,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,30,-1.0995574287564276,0.7853981633974483,2.677727281954356,0.0007297294968272,0.0004773589940395,-0.427568137542779,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b31,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,31,-1.0995574287564276,0.8639379797371931,2.790719491079116,0.0006178465995425,0.0002307811022621,-0.4998493782426567,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b32,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,32,-1.0995574287564276,0.942477796076938,2.8888511215812294,0.0005244611892736,0.0001544765200546,-0.5710166835926886,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b33,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,33,-1.0995574287564276,1.0210176124166828,2.9705214175618964,0.0004889770842452,0.0001797955342038,-0.6014415324957456,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b34,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,34,-1.0995574287564276,1.0995574287564276,3.031368671648161,0.0005650373982973,0.0002830177497956,-0.5386528454761117,0.9999999999999996,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b35,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,35,-1.0995574287564276,1.1780972450961724,3.068497529643256,0.0007474278266671,0.0004340157508926,-0.4171607764671637,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b36,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,36,-1.0995574287564276,1.2566370614359172,3.0836620670255246,0.0009575977239458,0.0005707170996985,-0.3095469338719819,1.0,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b37,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,37,-1.0995574287564276,1.335176877775662,3.0824443379593705,0.001066628977548,0.0006261226659177,-0.2627166608602418,1.0000000000000002,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b38,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,38,-1.0995574287564276,1.413716694115407,3.070928352042907,0.000980934579117,0.0005790527940221,-0.2990899948204352,1.0000000000000016,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b39,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,39,-1.0995574287564276,1.4922565104551515,3.053185310910773,0.0007357680787027,0.00047132093443,-0.4239890969859257,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g13-b40,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,13,40,-1.0995574287564276,1.5707963267948966,3.0310320321276434,0.0004974224004815,0.0003753140872468,-0.5940047000153539,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b00,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,0,-0.942477796076938,-1.5707963267948966,3.0310320321276434,0.0004974224004815,0.0003753140872468,-0.5940047000153538,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b01,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,1,-0.942477796076938,-1.4922565104551515,3.0045289445770145,0.000451210850432,0.0003440070295635,-0.6363505042853745,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b02,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,2,-0.942477796076938,-1.413716694115407,2.9751620732053565,0.0006415223358452,0.0003809452375569,-0.4835182572446504,1.0000000000000018,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b03,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,3,-0.942477796076938,-1.335176877775662,2.9435395593033,0.0009657300524975,0.0004476543012169,-0.3058742926237671,1.0000000000000002,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b04,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,4,-0.942477796076938,-1.2566370614359172,2.909631407607165,0.0012299153632686,0.0004861337107777,-0.2008548125685874,1.0000000000000002,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b05,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,5,-0.942477796076938,-1.1780972450961724,2.8721260741277583,0.0012697912160327,0.000449977548204,-0.1869977205713231,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b06,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,6,-0.942477796076938,-1.0995574287564276,2.8283127348711155,0.0010498215371409,0.0003346251867027,-0.2696145609278018,0.9999999999999994,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b07,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,7,-0.942477796076938,-1.0210176124166828,2.774798443767013,0.0006826066899569,0.0001904466852943,-0.4565594987130296,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b08,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,8,-0.942477796076938,-0.942477796076938,2.708706766980041,0.0003478276580176,9.29411426617086e-05,-0.7493659264325555,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b09,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,9,-0.942477796076938,-0.8639379797371931,2.628466259631077,0.0001606873367698,7.663283220217964e-05,-1.0847483862041285,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b10,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,10,-0.942477796076938,-0.7853981633974483,2.533691958281965,0.0001080108265048,9.944093324601936e-05,-1.2572627496885953,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b11,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,11,-0.942477796076938,-0.7068583470577035,2.424872438064897,0.0001299437772624,9.729858489511936e-05,-1.1769745521496886,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b12,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,12,-0.942477796076938,-0.6283185307179586,2.3040262042012545,0.0002515720063914,7.607002982384123e-05,-0.8900677255660647,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b13,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,13,-0.942477796076938,-0.5497787143782138,2.176032792712747,0.0005569763358431,0.0001060784184563,-0.5448932952527062,0.9999999999999992,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b14,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,14,-0.942477796076938,-0.4712388980384689,2.048558648198209,0.0009846657509608,0.0001955804138253,-0.2974412066469016,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b15,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,15,-0.942477796076938,-0.3926990816987241,1.929281062717568,0.00128407848833,0.0002349461673821,-0.1821384685570445,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b16,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,16,-0.942477796076938,-0.3141592653589793,1.8223135010793008,0.0014857711599585,0.0002131956574472,-0.1187781149431209,0.9999999999999998,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b17,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,17,-0.942477796076938,-0.2356194490192344,1.7274427966571926,0.0026172726656438,0.0005812461062545,0.1271189304693581,0.9999999999999998,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b18,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,18,-0.942477796076938,-0.1570796326794896,1.6434461965877918,0.0067175848094069,0.0022940542522925,0.5364831190769364,1.0000000000000016,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b19,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,19,-0.942477796076938,-0.0785398163397448,1.5728581748493906,0.0154814798008272,0.0061964413725761,0.8990824314452983,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b20,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,20,-0.942477796076938,0.0,1.5242604748595223,0.0282440787250293,0.0120701078875866,1.160197374314016,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b21,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,21,-0.942477796076938,0.0785398163397448,1.5101625100087186,0.041174778056208,0.0182150668287797,1.3239012278528648,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b22,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,22,-0.942477796076938,0.1570796326794896,1.5415056452401452,0.0489554291280007,0.0221863981272448,1.3990708227857924,1.0000000000000016,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b23,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,23,-0.942477796076938,0.2356194490192344,1.6219654680421425,0.0480544606810807,0.0223008590813668,1.3910036684697396,0.9999999999999996,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b24,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,24,-0.942477796076938,0.3141592653589793,1.7456704397070055,0.039048745497231,0.0187224482063723,1.3008770470154836,0.9999999999999998,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b25,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,25,-0.942477796076938,0.3926990816987241,1.899784311322655,0.0261028817113023,0.0132314558845432,1.125958416292358,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b26,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,26,-0.942477796076938,0.4712388980384689,2.06957641244907,0.0141496839104869,0.0079501494943634,0.8600166992485365,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b27,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,27,-0.942477796076938,0.5497787143782138,2.24201222902404,0.006132250740045,0.0041474918883632,0.4968898652781367,0.9999999999999992,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b28,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,28,-0.942477796076938,0.6283185307179586,2.4066579460834268,0.0022162527863468,0.001958211798569,0.054889255594647,1.000000000000001,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b29,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,29,-0.942477796076938,0.7068583470577035,2.556048341232212,0.0009147811669627,0.0008870682362443,-0.3294128240255694,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b30,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,30,-0.942477796076938,0.7853981633974483,2.68682823803531,0.0006629544275742,0.0004070346901012,-0.46924636361074,1.0000000000000004,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b31,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,31,-0.942477796076938,0.8639379797371931,2.799711081140045,0.0006142354816468,0.0002057414398374,-0.5023951389354119,1.0000000000000009,False,3.5692167345951047,1.731597811164901
task-v2-f1a738d52e35-g14-b32,task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,median_dilution,2.709269960975831,2207,14,32,-0.942477796076938,0.942477796076938,2.89648332475402,0.0005550667700976,0.0001455738707532,-0.5463848106027471,1.0000000000000009,False,3.5692167345951047,1.731597811164901
