run_id,split,result_label,task_id,graph_id,size_stratum,m,dilution_score,alpha,seed,optimizer,depth,nfev_budget,actual_nfev,scipy_reported_nfev,nit,termination_reason,wall_time_s,optimized_objective,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,tail_feasible_fraction,tail_fully_feasible,alpha1_minus_mean_endpoint_error
a2-015a3625737d29b0e3f5,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,2.1072099696478683,0.25,1103,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.24805767368525267,0.7991584383930337,1.802681980098228,0.08728330470430352,0.08728330470430352,1.0,1.0481411507166172,0.3491332188172141,False,-1.0035235417051944
a2-019543d42f2a1ce165a1,heldout,POST_HOC_SENSITIVITY,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,1.0,2207,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,4.792688577435911,1.2035336348192824,1.2035336348192707,0.04449878512565288,0.007805290978316306,0.17540458590669866,2.4648280849658137,0.044498785125652876,False,1.176836406102666e-14
a2-01c4803874686e0b5342,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,1.0,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.480604836717248,1.362312107272587,1.3623121072725817,0.024161527359644035,0.007878069637536851,0.32605842835479243,2.5006343108269644,0.024161527359644032,False,5.329070518200751e-15
a2-01cc96d4783abfb71b84,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,0.25,1103,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,5.568016525357962,1.1122193492036112,2.062327374364037,0.006527461501769458,0.0014401830182344567,0.22063447143181977,1.932254245370423,0.02610984600707783,False,-0.9501080251604257
a2-01dcb421deade8e58912,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,4.214419939295737,0.5,3301,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,5.994222521781921,1.0622183635730251,1.4001396882679615,0.015334539956487724,0.004431898359522541,0.2890141062006557,2.4000906907680886,0.030669079912975447,False,-0.3379213246949364
a2-022644ab16af27eadfa9,heldout,POST_HOC_SENSITIVITY,task-v2-66ecfca58e61,g-b9a8415aa1799cc5,S5,19,4.719569917615643,1.0,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,133.27601589635015,1.8885566920167465,1.8885566920165877,0.0015529596964755812,0.0004121968264515969,0.26542660919473404,1.9107301023684204,0.0015529596964755808,False,1.5876189252139739e-13
a2-029909ef837cb25489fc,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3f363bac5736,g-60667963f6db3f1b,S2,10,3.010299956639812,0.1,1103,COBYLA,3,120,120,120,84,EVALUATION_BUDGET_EXHAUSTED,0.3182040499523282,1.0080837293637976,2.1173579881335662,0.014288273403633823,0.014288273403633823,1.0,1.1652797084133901,0.14288273403633822,False,-1.1092742587697686
a2-02ab56797f729723f3a1,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,0.1,1103,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,5.603349165059626,1.0614100663675088,2.178621680821515,0.00129912614320562,0.000143658361712693,0.1105807642037078,1.0270412660968975,0.012991261432056199,False,-1.117211614454006
a2-02c43bdf19c153f85703,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,0.02,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,5.263034255243838,0.4299714048806446,1.7831409395741487,0.013112523563637783,0.004560562536403501,0.34780204697212935,2.633136216603557,0.6556261781818892,False,-1.353169534693504
a2-035884e96abdf009fc48,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,S5,19,4.816479930623699,0.02,3301,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,104.78795629087836,0.7963713855859257,1.9315840970265081,0.005527916728759385,0.0017477585071845588,0.31616947087710623,2.559041422928936,0.2763958364379693,False,-1.1352127114405826
a2-03a970b18e5c15221b0e,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,4.816479930623699,0.05,2207,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,5.585577615536749,0.9017690689359978,1.8139234055621807,0.0076838021925690215,0.0076838021925690215,1.0,2.702056106727266,0.15367604385138042,False,-0.9121543366261828
a2-03d1250c92cb43459e0d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,S2,10,2.533178701920149,0.5,2207,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,0.37135414220392704,1.0020253823973486,1.331412283685169,0.09628611742711238,0.06427220868303295,0.6675127256188969,1.5167423767973351,0.19257223485422478,False,-0.32938690128782033
a2-03f0e7f139d97b8525fb,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f6d986d24578,g-bd62d2d752385cc7,S4,16,4.339358675904037,1.0,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,5.136394644156098,1.4805782904047187,1.48057829040471,0.007736981175065402,0.0031897272940397212,0.4122702668993838,2.227930216076208,0.0077369811750654036,False,8.659739592076221e-15
a2-042808b524f62179669d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f1a738d52e35,g-60667963f6db3f1b,S2,10,2.709269960975831,0.1,1103,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,0.2917181644588709,0.8555238922412923,2.057139401062959,0.028594788409127547,0.015916058882782122,0.5566069821905612,1.1655568482516565,0.2859478840912755,False,-1.201615508821667
a2-044672410fc73ca004fe,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,3.9133899436317554,0.1,2207,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,0.7097275638952851,0.8082850458068359,1.7505392037890646,0.02521029171379747,0.02521029171379747,1.0,2.3149678146536816,0.25210291713797467,False,-0.9422541579822287
a2-04d6b66c4865abd0189a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,4.719569917615643,0.05,2207,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,123.1662817960605,0.7860660694965443,1.3835916061098743,0.014156274077241682,0.0038880166078557534,0.2746497126744896,2.8705188799649437,0.28312548154483363,False,-0.59752553661333
a2-04f273bf81fc5bc8d95a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,S2,10,2.709269960975831,0.1,2207,COBYLA,3,120,120,120,95,EVALUATION_BUDGET_EXHAUSTED,0.30883584078401327,0.7401737753868004,1.7709918786767396,0.03677171638887537,0.020441793814806063,0.5559107874820433,1.2747838628278372,0.3677171638887537,False,-1.0308181032899393
a2-052a38a62fb1dceffbe1,heldout,POST_HOC_SENSITIVITY,task-v2-5da0eece9ed4,g-fc8e50acd167f0aa,S3,13,3.311329952303793,1.0,2207,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.6742803938686848,1.3423637597723213,1.342363759772324,0.06761792891691323,0.011938303475016981,0.17655529629850672,2.141391816844592,0.06761792891691325,False,-2.6645352591003757e-15
a2-053b7afc223a388573b7,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,3.9133899436317554,0.25,1103,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.708598087541759,1.0445287686239622,1.5438984488071903,0.006625020923743,0.006625020923743,1.0,1.7345771978710578,0.026500083694972008,False,-0.49936968018322814
a2-054a1c45944500d38f48,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,S2,10,2.533178701920149,0.02,1103,COBYLA,3,120,54,54,26,EARLY_CONVERGENCE,0.10900302231311798,0.07558139534883719,1.5189908433142665,0.03801846716961777,0.030852756054840322,0.8115202519131575,1.1131733048968024,1.0,True,-1.4434094479654294
a2-056b057eff2076154190,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,1.630088714928206,0.5,2207,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.24827085342258215,0.5176749169833352,1.2707556783372327,0.3078571568891871,0.1163348379781231,0.37788576739178337,1.1184379692057225,0.6157143137783742,False,-0.7530807613538975
a2-065c3b4047ca0cb9bcb5,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,4.640388671568018,0.25,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,129.84803192969412,1.0755591015096462,1.4971116793103052,0.01854215271794813,0.002860687192037551,0.15428020875205659,2.908548825284414,0.07416861087179252,False,-0.421552577800659
a2-06939765119ed9fb9d82,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,2.1072099696478683,0.1,2207,COBYLA,3,120,120,120,95,EVALUATION_BUDGET_EXHAUSTED,0.2706926241517067,0.13727091284560833,1.6772090506672075,0.0932162367429725,0.0932162367429725,1.0,1.0767015355824399,0.9321623674297249,False,-1.5399381378215993
a2-070c5cf16ff8c7112333,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,0.1,3301,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,5.04418018180877,0.917407280747863,1.4691555862098635,0.014590020755967926,0.004196366632503573,0.2876189624875677,2.2023845899673606,0.14590020755967928,False,-0.5517483054620005
a2-073c7b43cf2f05c58754,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a0f813383468,g-60667963f6db3f1b,S2,10,2.533178701920149,0.25,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.2892283061519265,0.4829932309558951,1.512576219502029,0.1588336330476772,0.05791120562976767,0.36460291512934434,1.7341211716763825,0.6353345321907089,False,-1.0295829885461338
a2-0754d7b0613be1038e1f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,S5,19,4.816479930623699,0.5,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,132.73813157249242,1.276271620034225,1.9526931992828334,0.0016800165784610864,0.0004097651900979225,0.24390544435774075,2.0417934980035164,0.003360033156922173,False,-0.6764215792486084
a2-079ba355dc311899d3c8,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,3.9133899436317554,0.25,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,0.7088484186679125,0.9923609126156978,1.688397962729772,0.023127530437073704,0.023127530437073704,1.0,2.277519204815198,0.0925101217482948,False,-0.6960370501140742
a2-07b85d53141d32acb505,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,3.612359947967774,0.1,2207,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.6518875109031796,0.6230788130528647,1.5801244417479685,0.04348067553089211,0.024237577515855147,0.5574333245727715,2.25065623078451,0.43480675530892104,False,-0.9570456286951038
a2-07baec85378c30177576,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,0.02,2207,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,5.271752120926976,0.3399594315259848,1.7145708737073009,0.014937587939458982,0.0062322863476725115,0.4172217343878771,2.689730410005695,0.7468793969729489,False,-1.374611442181316
a2-07bb24473c912e95e306,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,3.9133899436317554,0.1,2207,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.6726630358025432,0.914924382823113,1.7881024695437033,0.016566494981263134,0.016566494981263134,1.0,2.132620576896347,0.16566494981263133,False,-0.8731780867205904
a2-07d34c9ddc5de26dead2,heldout,POST_HOC_SENSITIVITY,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,1.0,2207,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.6617884794250131,1.588734004826349,1.5887340048263563,0.017767373706636353,0.017767373706636353,1.0,2.16301318072183,0.017767373706636353,False,-7.327471962526033e-15
a2-07e150b362944f59fa71,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,S5,19,4.816479930623699,0.5,3301,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,128.92836389690638,1.1686022242101188,1.8082605645281133,0.001348843383618352,0.0006116120808999757,0.45343446713530977,1.9464414565899022,0.0026976867672367038,False,-0.6396583403179945
a2-08088ff5c3cc8c44a090,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,4.816479930623699,0.5,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,130.32454460673034,1.1035900437182857,1.5285273860866226,0.024637136625714862,0.004252260369104473,0.1725955590418004,3.208070162528726,0.04927427325142973,False,-0.4249373423683369
a2-080a79945f7933989d5f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,0.05,1103,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,118.92620416916907,0.5237764804481462,1.6662992328028539,0.026522798666127508,0.011503740495494096,0.43373026505628987,3.541129274871365,0.53045597332255,False,-1.1425227523547077
a2-083ac1b576458ff7d01e,heldout,POST_HOC_SENSITIVITY,task-v2-66ecfca58e61,g-b9a8415aa1799cc5,S5,19,4.719569917615643,0.05,1103,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,113.98207902349532,1.0596222880142137,1.94777407454069,0.002682911501229801,0.00045313238043436405,0.16889576127526232,2.148176264845372,0.05365823002459602,False,-0.8881517865264763
a2-0869212abea2b1fd3a94,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,4.816479930623699,1.0,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,130.11301461420953,1.536549311234162,1.5365493112342428,0.017161713352189578,0.002980456439225191,0.1736689325862053,3.051040574407738,0.017161713352189578,False,-8.08242361927114e-14
a2-0877eeda7a5bfbd5196a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,0.1,2207,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,5.374748473986983,0.9299053713521449,1.7125278828875319,0.015399278110415651,0.006433253644204578,0.4177633261817189,2.5268590382982037,0.1539927811041565,False,-0.782622511535387
a2-088120069086a3589a36,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-ac528a9510be,g-a712031e7959d564,S3,13,3.311329952303793,0.25,3301,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.6459291437640786,0.796046668337236,1.4969991216328973,0.07213971625560613,0.018548195423528025,0.25711489296420137,2.169504382095579,0.2885588650224245,False,-0.7009524532956612
a2-088f9802ef9700d5087d,heldout,POST_HOC_SENSITIVITY,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,0.5,1103,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.664968048222363,1.1834203009446684,1.83415324896282,0.015180262814412841,0.003088223667027464,0.20343677212856698,1.24957119414015,0.03036052562882568,False,-0.6507329480181516
a2-08d0ab13bdf7583276b6,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,S4,16,3.9133899436317554,0.5,3301,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,5.338183374144137,1.214226898936297,1.895999499832003,0.005659388334367981,0.00166540716673153,0.29427335046403325,1.666159438890069,0.011318776668735962,False,-0.6817726008957061
a2-08ec31264e8c2bb5c5d5,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,2.4082399653118496,0.02,3301,COBYLA,3,120,70,70,52,EARLY_CONVERGENCE,0.16848281677812338,0.05232558139534884,1.7066792340001462,0.07239496678863344,0.020873766485315817,0.2883317364625569,1.2679483385268493,1.0,True,-1.6543536526047973
a2-0903e35f4d3e48138a4d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-11173062a501,g-a87f1b9ac089cc45,S5,19,4.941418667231999,0.25,2207,COBYLA,3,120,120,120,96,EVALUATION_BUDGET_EXHAUSTED,129.68332483246922,1.0683581020591055,1.5910102392467291,0.013479140739875646,0.004520178923409879,0.33534622203607767,3.0710808751713117,0.05391656295950259,False,-0.5226521371876236
a2-0957d53ecb801548c080,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,4.640388671568018,0.1,1103,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,130.3367366734892,1.0651116803828231,1.9266845775037067,0.007925487786985793,0.0010692875632732494,0.1349175712602945,2.5394146726378732,0.07925487786985791,False,-0.8615728971208836
a2-096eb38c9ed0f00353ce,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,3.9133899436317554,0.5,2207,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.6852152515202761,1.0721109741462829,1.598921530493239,0.021686049861099257,0.021686049861099257,1.0,2.2495703956109026,0.043372099722198514,False,-0.5268105563469561
a2-0996dba573569da8ad8e,heldout,POST_HOC_SENSITIVITY,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,0.05,3301,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,4.685712370090187,0.1159864281157096,1.3246932527365258,0.048453255700874436,0.008567579997375537,0.1768215545776198,2.5018028943721036,0.9690651140174888,False,-1.2087068246208161
a2-0a52b4bd2ccfbb838db1,heldout,POST_HOC_SENSITIVITY,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,1.0,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,5.154228215105832,1.5819286026096833,1.581928602609645,0.0022759164907637137,0.0022759164907637137,1.0,2.173636253256278,0.0022759164907637137,False,3.8191672047105385e-14
a2-0a537e7950a0fb216ee7,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,0.25,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,0.22430359199643135,0.6365003205307996,1.566450063442635,0.12504375261608064,0.05675660114933616,0.4538939368174181,0.9032419725522928,0.5001750104643226,False,-0.9299497429118354
a2-0a73996d5605e82e5838,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,0.05,2207,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,128.77950476575643,0.8103468286512695,1.556501080240964,0.011458927031032403,0.009112955577034515,0.7952712808411586,3.4776838758554867,0.22917854062064807,False,-0.7461542515896945
a2-0af3902beaded90c3037,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,1.0,3301,COBYLA,3,120,120,120,95,EVALUATION_BUDGET_EXHAUSTED,5.316995270550251,1.350887684167672,1.3508876841676956,0.02492727292781391,0.0062080920212504035,0.2490481826563306,2.4350034490292454,0.024927272927813906,False,-2.353672812205332e-14
a2-0afdc1b7acc975e4bcc4,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,0.02,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.237589191645384,0.08813323996379079,1.5892214438109402,0.03405585470554373,0.01167707049389001,0.34287997158941297,2.5705204645575024,1.0,True,-1.5010882038471494
a2-0b8cedfa039a2bcac2f7,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,1.630088714928206,1.0,1103,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,0.2574251154437661,1.4604825364123901,1.4604825364123903,0.1354416903117382,0.05049783899830655,0.37283822198378236,0.7618410800562543,0.1354416903117382,False,-2.220446049250313e-16
a2-0c18b8dadeab3dac3a09,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,3.612359947967774,0.02,2207,COBYLA,3,120,36,36,23,EARLY_CONVERGENCE,0.17164081148803234,0.05813953488372093,1.6213187697661673,0.03632620175514971,0.020120587697302305,0.5538863609501907,2.172579938645939,1.0,True,-1.5631792348824463
a2-0c3f128ea504ebd52f8b,heldout,POST_HOC_SENSITIVITY,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,0.25,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,4.731298465281725,0.9656768214471608,1.3925271762704465,0.03743421408639121,0.006428420629268184,0.1717258071568588,2.3897486503763523,0.1497368563455648,False,-0.4268503548232857
a2-0c4e6a9c0a16c62c1853,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,0.02,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.426275814883411,0.24011037570489424,1.5383631528017498,0.01712649545801954,0.004520129253685227,0.2639261058845907,2.3511784300030736,0.8563247729009771,False,-1.2982527770968555
a2-0c51868588e2fe02683e,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f0ef0f25a74e,g-8a16a856f5377a40,S3,13,3.135238693248112,0.02,2207,COBYLA,3,120,28,28,20,EARLY_CONVERGENCE,0.13400130439549685,0.046511627906976744,1.4105152049095113,0.06871627293026442,0.02759034169554945,0.40151103252571707,1.9722982892151348,1.0,True,-1.3640035770025345
a2-0ca9052a29ae469d4366,heldout,POST_HOC_SENSITIVITY,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,0.05,1103,COBYLA,3,120,120,120,95,EVALUATION_BUDGET_EXHAUSTED,0.6713314158841968,0.6068583497643281,1.8165593061614267,0.022195938617552986,0.022195938617552986,1.0,2.2596634587423967,0.4439187723510597,False,-1.2097009563970986
a2-0cbd4bb00533b9a55359,heldout,POST_HOC_SENSITIVITY,task-v2-a4fc95665697,g-e23fad4558949e26,S1,7,1.630088714928206,1.0,1103,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.2529497742652893,1.0980868093756562,1.098086809375657,0.25996038309601144,0.0725412760599678,0.2790474271349879,1.044995883230784,0.2599603830960114,False,-8.881784197001252e-16
a2-0cdeb72e3fe418a078cb,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,1.0,1103,COBYLA,3,120,120,120,86,EVALUATION_BUDGET_EXHAUSTED,0.2108734492212534,1.5386706356541948,1.5386706356541957,0.11609666895282443,0.05006423131162478,0.43122883510092996,0.8709997331181472,0.11609666895282443,False,-8.881784197001252e-16
a2-0d33af41e1c28483af20,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a0f813383468,g-60667963f6db3f1b,S2,10,2.533178701920149,0.1,3301,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,0.29208825156092644,0.0847547593840808,1.6090096249071426,0.10448146159386508,0.04114787661208852,0.3938294505491932,1.5522179412503683,1.0,True,-1.5242548655230619
a2-0d8512dd24c905183cc6,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,S2,10,2.709269960975831,1.0,3301,COBYLA,3,120,120,120,85,EVALUATION_BUDGET_EXHAUSTED,0.282489744015038,1.5958237604708645,1.5958237604708652,0.015258985819162425,0.009083740587607199,0.5953043469114261,0.8927956303890348,0.015258985819162425,False,-6.661338147750939e-16
a2-0dbed095911c8def3273,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,0.02,1103,COBYLA,3,120,120,120,96,EVALUATION_BUDGET_EXHAUSTED,5.311836843378842,0.6489723643406899,2.022678605007263,0.008429990561872864,0.0022401020770969897,0.26573008126824205,2.043337014681245,0.4214995280936432,False,-1.373706240666573
a2-0e176af6c78e0e093f82,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,0.05,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,0.6408062884584069,0.09470526962962376,1.6404738870585454,0.06308102140502453,0.04276734059261783,0.6779747638837587,2.2361674057023544,1.0,True,-1.5457686174289216
a2-0e72d3a4d6eee87c60c0,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,0.05,1103,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,5.753018597140908,0.82806969476538,1.7225618528902569,0.011345119390975664,0.0053206092744755564,0.4689778124951043,2.394167746470438,0.22690238781951327,False,-0.8944921581248769
a2-0e8d8c70d9ad0fb1319b,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,2.1072099696478683,0.05,1103,COBYLA,3,120,28,28,21,EARLY_CONVERGENCE,0.04402225185185671,0.06976744186046512,1.7448215666547768,0.06389335118182596,0.06389335118182596,1.0,0.9126656369568219,1.0,True,-1.6750541247943118
a2-0e9391982d7f0682b360,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,0.02,3301,COBYLA,3,120,45,45,31,EARLY_CONVERGENCE,0.2143093952909112,0.09302325581395349,1.9145550336220565,0.03146369463159645,0.021091379654772827,0.6703402096202795,1.9340784073234398,1.0,True,-1.821531777808103
