run_id,phase,evidence_identity,matrix_role,split,task_id,base_graph_id,base_instance_id,size_m,n_nodes,n_edges,state_space_size,n_candidate_routes,n_feasible_routes,n_feasible_states,route_feasible_fraction,feasible_state_fraction,dilution_score,objective_id,objective_name,objective_role,depth,p2_initialization_seed_set,optimizer_seed,selected_p2_seed,selected_p2_run_id,p3_initial_parameters,initial_parameters,terminal_parameters,best_evaluated_parameters,optimizer,eval_budget,nfev,tracked_optimizer_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,objective_start,objective_final,objective_improvement,expected_mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,runtime_s,peak_memory_mb,execution_status,failure_reason,resource_censored,config_sha256,manifest_sha256,raw_statevector_persisted,failure_lineage
phase3-d9c22b9641572f35a086d4cc,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-93c43836c2489130dfde216f,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.6425058645920054, 4.433940661375242, 2.264587678271877, 0.11535817808993555]","[1.6425058645920054, 4.433940661375242, 2.264587678271877, 0.11535817808993555]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.9455872881450222,1.5803470117401908,0.3652402764048315,1.5803470117401908,0.10444825470466142,1.2469886460343547,0.2289101110011748,1.4758987570355293,0.022046826547784244,0.015067287791789657,0.6834220679848345,15.050633589954044,1.1775547829085276,0.1,0.8857794057322346,1.1588712794742944,False,0.02204682654778424,0.0004677379282061328,True,True,1.0000000000000002,0.4095083111897111,128.4765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-93c43836c2489130dfde216f,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-93c43836c2489130dfde216f,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.008489010286835, 4.129692020559929, 3.134827555119999, -0.6292072031828078]","[3.008489010286835, 4.129692020559929, 3.134827555119999, -0.6292072031828078]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.245621485137664,1.262978023685753,0.9826434614519111,1.262978023685753,0.06462233736840062,1.0669518678850143,0.1314038184323383,1.1983556863173523,0.06468022926629628,0.03866398135704892,0.5977712478084247,44.15503651245826,1.6449802482265168,0.1,0.41789253501282725,1.0769230769230769,False,0.06468022926629631,0.035319770733703695,True,True,0.9999999999999997,0.39681574888527393,128.4765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-dfb305cf2b231acf57a47b5b,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-93c43836c2489130dfde216f,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.0063673065433365, 5.4177768249487315, 2.5308426417586194, -0.40407137302740936]","[2.0063673065433365, 5.4177768249487315, 2.5308426417586194, -0.40407137302740936]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.337609904267582,1.453224252464285,0.8843856518032971,1.453224252464285,0.0787528356989549,1.1367359603251437,0.23773545644018668,1.3744714167653302,0.03468319267342713,0.02085484982089482,0.6012955617224065,23.677059531726254,1.3743277661066369,0.1,0.729735390581793,1.0970235794356396,False,0.034683192673427087,0.004901905143909896,True,True,1.0000000000000013,0.40090426336973906,128.4765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-03ced15b4ef16a45577cd981,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-93c43836c2489130dfde216f,"[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[2.795199886047811, 3.951493931170317, 0.6816026432559281, 3.1399569767393385, -0.4334874510383474, -0.18916596479440576]","[2.795199886047811, 3.951493931170317, 0.6816026432559281, 3.1399569767393385, -0.4334874510383474, -0.18916596479440576]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.262978023685753,1.1765337097689499,0.08644431391680318,1.1765337097689499,0.06508761041051225,1.006089199260502,0.1053569000979352,1.1114460993584374,0.11614071932731028,0.06427396397447997,0.5534145504415355,79.28539772744382,1.8991932091291552,0.1,0.05283077424751427,0.10552763819095477,True,0.1,0.011082010313576904,True,True,0.9999999999999999,1.0259226756170392,128.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-188266d6ac4936a41338f357,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-93c43836c2489130dfde216f,"[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[3.3023246315145447, 3.811719522906046, -1.2049142967813995, 3.1332738733109897, -0.6056473861076181, 0.20410747876299515]","[3.3023246315145447, 3.811719522906046, -1.2049142967813995, 3.1332738733109897, -0.6056473861076181, 0.20410747876299515]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9353197707337038,0.8365559659943779,0.09876380473932589,1.2228814803478376,0.0771235560502638,0.9651414240524652,0.18061650024510875,1.145757924297574,0.16344403400562216,0.0877104756477873,0.5366391999647429,111.57779388117139,2.0475777702782807,0.1,0.03888126362378273,0.06532663316582915,True,0.1,0.012289524352212727,True,True,1.0000000000000002,1.0431668236851692,128.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b891c2ee7983a2c03f09a9f3,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c81637288d27101d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,6,6,1.0,0.00146484375,2.8342086975841307,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-93c43836c2489130dfde216f,"[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[3.008489010286835, 4.129692020559929, 0.0, 3.134827555119999, -0.6292072031828078, 0.0]","[3.380323345129398, 3.760949135338253, 1.1132447539801533, 3.149064336668005, -0.43526693545142775, -0.19546543612291667]","[3.380323345129398, 3.760949135338253, 1.1132447539801533, 3.149064336668005, -0.43526693545142775, -0.19546543612291667]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.41789253501282725,0.04145373482259646,0.3764388001902308,1.2366931952333626,0.06364360435153166,0.9922794558593502,0.18077013502248054,1.1730495908818306,0.13182695006589326,0.08440522640296735,0.6402729211346972,89.99386457831646,1.954212901988109,0.1,0.04145373482259646,0.08542713567839195,True,0.1,0.007840170346868444,True,True,0.9999999999999993,0.8907962236553431,128.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-84e1365a1405ab5e67e4d822,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-cb871c18660d1fb3800c4172,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.9640715221838458, 4.420748579953417, 2.276250919855937, 0.11419401769126172]","[1.9640715221838458, 4.420748579953417, 2.276250919855937, 0.11419401769126172]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.2364937738270347,1.6821680195366593,0.5543257542903754,1.6821680195366593,0.1036255010878209,1.2468029036821209,0.33173961476671765,1.5785425184488386,0.02055612641170247,0.015084711814690026,0.7338304655541715,16.839578756466665,1.226331223385114,0.1,0.8977085656300382,1.1522999613451874,False,0.02055612641170245,0.001347942759829468,True,True,1.0000000000000009,0.3989655151963234,128.54296875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-cb871c18660d1fb3800c4172,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-cb871c18660d1fb3800c4172,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.11528654680296, 6.254793361667468, 2.53958691509056, -0.49127397911786547]","[3.11528654680296, 6.254793361667468, 2.53958691509056, -0.49127397911786547]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.416652366981788,1.4862356051946373,0.9304167617871508,1.4862356051946373,0.06500099326145933,1.1204055047764998,0.3008291071566776,1.4212346119331773,0.027193198625181596,0.021438796574486628,0.7883881874283725,22.276668313748765,1.3478502385146984,0.1,0.7974552309857981,1.091998453807499,False,0.027193198625181617,0.0025131665361362854,True,True,0.9999999999999994,0.4087005965411663,128.54296875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3a0dc281b8d6f15f0393144b,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-cb871c18660d1fb3800c4172,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.0977113022883054, 3.990504003969941, 2.3295767058227566, 0.09971099290258918]","[2.0977113022883054, 3.990504003969941, 2.3295767058227566, 0.09971099290258918]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.601261844467576,1.695090923113922,0.906170921353654,1.695090923113922,0.10263142794740851,1.2335339151836853,0.3589255799828285,1.5924594951665134,0.022734808468940708,0.017965711303565737,0.790229278953887,18.62435509775623,1.270081243442619,0.1,0.8667214585870204,1.1372245844607654,False,0.02273480846894074,0.002058949157173501,True,True,0.9999999999999987,0.4057773454114795,128.54296875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b76eb1056130d310f9a66076,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-cb871c18660d1fb3800c4172,"[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[1.4082057253328781, 6.491773421407411, 0.695023133507329, 2.512998568029573, -0.2878731876356392, -0.15297533325310608]","[1.4082057253328781, 6.491773421407411, 0.695023133507329, 2.512998568029573, -0.2878731876356392, -0.15297533325310608]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.4862356051946373,1.2458687926140202,0.2403668125806171,1.2458687926140202,0.06372724714365441,1.0093275067714338,0.17281403869893203,1.182141545470366,0.11013967702119339,0.07952722885782158,0.7220579450448065,90.22642341576162,1.9553337422331736,0.1,0.047705006029687,0.10552763819095477,True,0.1,0.01115047714224697,True,True,0.9999999999999989,1.0332522708922625,128.6640625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-e4a1fe819a0167f656597ce1,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-cb871c18660d1fb3800c4172,"[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[1.7506479226564955, 6.813952880615803, 1.1163940959999836, 2.573937734239103, -0.2929384115773649, -0.1761646389331205]","[1.7506479226564955, 6.813952880615803, 1.1163940959999836, 2.573937734239103, -0.2929384115773649, -0.1761646389331205]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9728068013748185,0.8643747691356576,0.10843203223916087,1.3272807001920266,0.06039964350139586,0.9825810148526333,0.284300041837998,1.2668810566906314,0.1356252308643424,0.11338585194067585,0.8360232916697393,111.10418912406928,2.0457304340909013,0.1,0.035175879396984924,0.035175879396984924,True,0.1,0.02916915656807012,True,True,0.9999999999999986,1.0303530702367425,128.6640625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3cb23a2227ee1afb553ef5e5,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-a1690ae1e63fd0cb,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,5,5,0.8333333333333334,0.001220703125,2.9133899436317554,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-cb871c18660d1fb3800c4172,"[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[3.11528654680296, 6.254793361667468, 0.0, 2.53958691509056, -0.49127397911786547, 0.0]","[1.9957380157672877, 6.8393871698748105, 0.7834910455541698, 2.618255055107289, -0.24869239094862958, -0.17009242302429087]","[1.9957380157672877, 6.8393871698748105, 0.7834910455541698, 2.618255055107289, -0.24869239094862958, -0.17009242302429087]",COBYLA,240,230,230,231,0,Return from COBYLA because the trust region radius reaches its lower bound.,0.7974552309857981,0.035175879396984924,0.7622793515888131,1.3630763772883099,0.0622350130357314,0.998659133877446,0.30218223037513203,1.3008413642525778,0.11936172293698409,0.10007109068887081,0.838385105597901,97.78112342997737,1.9902550226663847,0.1,0.035175879396984924,0.035175879396984924,True,0.1,0.03563877124059951,True,True,0.9999999999999996,1.0033164955675602,128.6640625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-04339bd91583786ea2eaadd7,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6afe15da00e4b23d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,4,4,0.6666666666666666,0.0009765625,3.010299956639812,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-0eb9df3f27f3a048091fa4ca,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.1103626866684935, 4.312278608173284, 2.2930124664930123, 0.10831755727702207]","[2.1103626866684935, 4.312278608173284, 2.2930124664930123, 0.10831755727702207]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.320921236098538,1.705596555813797,0.6153246802847407,1.705596555813797,0.10256095827097836,1.2400293612369833,0.3630062363058357,1.603035597542819,0.021142602541584173,0.01711473561893164,0.809490486578918,21.650025002582193,1.3354584022356757,0.1,0.8856068942262936,1.142249710088906,False,0.021142602541584194,0.0018743049088164043,True,True,0.999999999999999,0.40507590118795633,127.96875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-0eb9df3f27f3a048091fa4ca,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6afe15da00e4b23d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,4,4,0.6666666666666666,0.0009765625,3.010299956639812,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-0eb9df3f27f3a048091fa4ca,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.374487239809092, 7.035875794849505, 2.575727756437418, -0.38050510278012684]","[4.374487239809092, 7.035875794849505, 2.575727756437418, -0.38050510278012684]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.455004095226764,1.4064597500559017,1.0485443451708623,1.4064597500559017,0.05775556534322116,1.0632957406120855,0.2854084441005951,1.3487041847126813,0.04457160124712746,0.03157252863252903,0.70835526992793,45.64131967705852,1.6593581931558743,0.1,0.6215135615324026,1.0769230769230769,False,0.0445716012471274,0.04486378897718691,True,True,1.0000000000000013,0.4013797976076603,127.96875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-d21719b518df9feab3e752f0,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6afe15da00e4b23d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,4,4,0.6666666666666666,0.0009765625,3.010299956639812,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-0eb9df3f27f3a048091fa4ca,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.205812327277381, 3.9647636500824204, 2.344454431398791, 0.09947610705194598]","[2.205812327277381, 3.9647636500824204, 2.344454431398791, 0.09947610705194598]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.642508449960882,1.7172235070334363,0.9252849429274459,1.7172235070334363,0.10206694459476545,1.2277710612358619,0.387385501202809,1.615156562438671,0.023595767142389937,0.01969024614995822,0.8344821353396294,24.162065553807295,1.3831340582717704,0.1,0.8535255859206404,1.1372245844607654,False,0.023595767142389916,0.00015143228127673103,True,True,1.0000000000000009,0.3956342888996005,127.96875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-8b6968b558e867f23652fcad,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6afe15da00e4b23d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,4,4,0.6666666666666666,0.0009765625,3.010299956639812,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-0eb9df3f27f3a048091fa4ca,"[4.374487239809092, 7.035875794849505, 0.0, 2.575727756437418, -0.38050510278012684, 0.0]","[4.374487239809092, 7.035875794849505, 0.0, 2.575727756437418, -0.38050510278012684, 0.0]","[5.936948816505949, 7.02227213483423, -0.37102714394659336, 2.5363174641046613, -0.38412882711880564, 0.16577121230567438]","[5.936948816505949, 7.02227213483423, -0.37102714394659336, 2.5363174641046613, -0.38412882711880564, 0.16577121230567438]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.4064597500559017,1.1884387568070833,0.2180209932488184,1.1884387568070833,0.05136625251847465,0.9995591340015675,0.13751337028704164,1.137072504288609,0.09761395381002111,0.07639344248109207,0.782607808610755,99.95668870146162,1.999811860674673,0.1,0.07523466705525828,1.0713214790967427,False,0.09761395381002101,0.0023860461899789936,True,True,1.000000000000001,1.0338336694985628,128.609375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-dbca1bf7c73bc240211517d6,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6afe15da00e4b23d,g-2fd196f1ec0acd82,phase3-m12-b03-g-2fd196f1ec0acd82,12,8,12,4096,6,4,4,0.6666666666666666,0.0009765625,3.010299956639812,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-0eb9df3f27f3a048091fa4ca,"[4.374487239809092, 7.035875794849505, 0.0, 2.575727756437418, -0.38050510278012684, 0.0]","[4.374487239809092, 7.035875794849505, 0.0, 2.575727756437418, -0.38050510278012684, 0.0]","[5.98731895327778, 6.615739967598093, 0.8008335945693983, 2.7264721821086826, -0.21056280830295773, -0.1369656443533984]","[5.98731895327778, 6.615739967598093, 0.8008335945693983, 2.7264721821086826, -0.21056280830295773, -0.1369656443533984]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9554283987528726,0.8757491897709234,0.07967920898194913,1.2538402712975911,0.05453733404248964,0.9707143547933453,0.22858858246175592,1.1993029372551014,0.12425081022907655,0.09285206373812466,0.7472954386932109,127.23282967457439,2.1045991860521815,0.1,0.040204578274686056,0.10552763819095477,True,0.1,0.007147936261875182,True,True,0.9999999999999982,1.0640746131539345,128.609375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
