run_id,phase,evidence_identity,matrix_role,split,task_id,base_graph_id,base_instance_id,size_m,n_nodes,n_edges,state_space_size,n_candidate_routes,n_feasible_routes,n_feasible_states,route_feasible_fraction,feasible_state_fraction,dilution_score,objective_id,objective_name,objective_role,depth,p2_initialization_seed_set,optimizer_seed,selected_p2_seed,selected_p2_run_id,p3_initial_parameters,initial_parameters,terminal_parameters,best_evaluated_parameters,optimizer,eval_budget,nfev,tracked_optimizer_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,objective_start,objective_final,objective_improvement,expected_mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,runtime_s,peak_memory_mb,execution_status,failure_reason,resource_censored,config_sha256,manifest_sha256,raw_statevector_persisted,failure_lineage
phase3-58c912392f05571f0df2a981,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3c075f282cfb3fd5,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,5,5,0.625,0.00030517578125,3.515449934959718,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-58c912392f05571f0df2a981,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[2.5221871883726603, 6.273565778910613, 2.672246016910802, -0.5238796304713695]","[2.5221871883726603, 6.273565778910613, 2.672246016910802, -0.5238796304713695]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.344370207026865,1.4929212152088545,0.851448991818011,1.4929212152088545,0.0680774219217138,1.157294000220493,0.2675497930666476,1.4248437932871405,0.0087753488482412,0.0022628579377848,0.2578652970859841,28.75506310591688,1.4587143250382963,0.1,0.9871746713539696,1.0917922948073702,False,0.0087753488482412,0.0090017214227985,True,True,1.0000000000000022,12.702608558349311,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-d0d42b7f93242afb625c439a,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3c075f282cfb3fd5,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,5,5,0.625,0.00030517578125,3.515449934959718,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-58c912392f05571f0df2a981,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[1.9818200712379774, 4.351728527332327, 2.2924671895096234, 0.10356462604199185]","[1.9818200712379774, 4.351728527332327, 2.2924671895096234, 0.10356462604199185]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.478835059953917,1.757309712353306,0.7215253476006112,1.757309712353306,0.107943197854098,1.3049291121614155,0.3444374023377921,1.649366514499208,0.0041160812816169,0.0009739640220119,0.2366240983534183,13.487575143602374,1.1299338772914085,0.1,1.0982512869852223,1.1835845896147403,False,0.0041160812816169,8.876161097894075e-05,True,True,1.0,11.503407835029066,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-5c8a534186325c6868a50992,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3c075f282cfb3fd5,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,5,5,0.625,0.00030517578125,3.515449934959718,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-58c912392f05571f0df2a981,"[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[1.104755376353428, 6.778404619871621, 0.49546021608148066, 2.7893092107716773, -0.3500441291056866, -0.22253481983743317]","[1.104755376353428, 6.778404619871621, 0.49546021608148066, 2.7893092107716773, -0.3500441291056866, -0.22253481983743317]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.4929212152088545,1.295431874319191,0.1974893408896634,1.295431874319191,0.0576965497615296,1.107631422785195,0.130103901772466,1.2377353245576614,0.0290816801071957,0.0074512486442221,0.2562179563476626,95.29484937525903,1.9790694279378709,0.1,0.7793576808644811,1.076716917922948,False,0.0290816801071957,0.002080474629467,True,True,1.0000000000000009,26.337195948697627,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-c7b950c2de15b5ae3d3d4846,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3c075f282cfb3fd5,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,5,5,0.625,0.00030517578125,3.515449934959718,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-58c912392f05571f0df2a981,"[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[1.6094148951017606, 5.485200765001996, -1.4192390292186894, 3.125657350214015, -0.5667269271648363, 0.19829665083317646]","[1.6094148951017606, 5.485200765001996, -1.4192390292186894, 3.125657350214015, -0.5667269271648363, 0.19829665083317646]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9912246511517588,0.9493024504092926,0.0419222007424661,1.35893145662394,0.0791298710255877,1.0823681496190076,0.1974334359793447,1.2798015855983524,0.0506975495907073,0.012252819886897,0.2416846570656142,166.12573049882982,2.2204369036628324,0.1,0.5664576789370493,1.0917922948073702,False,0.0506975495907074,0.0011364716481466,True,True,0.9999999999999984,5.216774202883244,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-46b924109159eac4d7f32eb2,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3c075f282cfb3fd5,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,5,5,0.625,0.00030517578125,3.515449934959718,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-58c912392f05571f0df2a981,"[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[2.5221871883726603, 6.273565778910613, 0.0, 2.672246016910802, -0.5238796304713695, 0.0]","[1.4618001743615854, 5.733847416877574, -1.576832805868958, 3.1094838104498406, -0.5545438660944386, 0.20122869108711364]","[1.4618001743615854, 5.733847416877574, -1.576832805868958, 3.1094838104498406, -0.5545438660944386, 0.20122869108711364]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9871746713539696,0.5636199736662454,0.4235546976877243,1.3632482427759074,0.0792118668108177,1.085351044105901,0.1986853318591885,1.28403637596509,0.0509582116183827,0.0124087632367744,0.2435086091659091,166.9798678311165,2.222664112962509,0.1,0.5636199736662454,1.0917922948073702,False,0.0509582116183826,0.0031593420759515,True,True,1.000000000000001,6.623555513098836,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-c72b150d2ee10ebe54bf9892,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-97a075cf3d04c387466be8e0,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.5624275789328634, 4.510978991004355, 2.2975374841569915, 0.1141911528872926]","[2.5624275789328634, 4.510978991004355, 2.2975374841569915, 0.1141911528872926]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.556922914551734,1.9199507962258744,0.6369721183258594,1.9199507962258744,0.1087240037972857,1.294741140355244,0.5164856520733447,1.8112267924285887,0.0032904130049182,0.0006132387243922,0.1863713532239417,13.477531668145062,1.1296103609632593,0.1,1.1010035939690184,1.1735343383584589,False,0.0032904130049182,0.0004094935803077,True,True,0.9999999999999994,14.87725664395839,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-97a075cf3d04c387466be8e0,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-97a075cf3d04c387466be8e0,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.807800282614882, 4.078336685333692, 2.387604481491445, 0.12745023058312616]","[4.807800282614882, 4.078336685333692, 2.387604481491445, 0.12745023058312616]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.5483770597696718,1.8216388926331464,0.7267381671365252,1.8216388926331464,0.0951652754625243,1.222008690585087,0.5044649265855349,1.726473617170622,0.005366784910403,0.0012522694882166,0.2333369995486885,21.982350993011,1.3420741379824197,0.1,1.0609741293907626,1.1534338358458962,False,0.005366784910403,0.0009142771553387,True,True,0.9999999999999992,15.055847054347396,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-792b4f71432f1e1193045a97,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-97a075cf3d04c387466be8e0,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.6348745028215994, 2.01189806941537, 2.197716032362228, -0.1747748729117436]","[3.6348745028215994, 2.01189806941537, 2.197716032362228, -0.1747748729117436]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.6780153096001755,1.838585129403545,0.8394301801966306,1.838585129403545,0.0955540842622349,1.2740462670659745,0.4689847780753354,1.74303104514131,0.0018803355766946,0.0002037192761176,0.1083419782312418,7.701854522141325,0.8865953111150746,0.1,1.0968502841174916,1.1534338358458962,False,0.0018803355766946,0.0011569769198411,True,True,0.9999999999999998,13.742536622099578,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-24b0d35974c6dbb441c135e2,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-97a075cf3d04c387466be8e0,"[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[6.234445349112894, 4.25500363887255, -0.02917759098511622, 2.457493314162824, 0.12304413940016991, 0.010039705571981538]","[6.234445349112894, 4.25500363887255, -0.02917759098511622, 2.457493314162824, 0.12304413940016991, 0.010039705571981538]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.8216388926331464,1.5313827174574126,0.2902561751757335,1.5313827174574126,0.0763842544125833,1.15392783789244,0.3010706251523893,1.4549984630448296,0.0151559020013426,0.0038385777580761,0.2532728014298371,62.07857459749957,1.7929417364146392,0.1,0.9411677326167296,1.1169179229480737,False,0.0151559020013426,0.0029325124069737,True,True,0.9999999999999992,22.485390129499137,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b1cdd2621969b66cf5de7663,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-97a075cf3d04c387466be8e0,"[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[6.277210074710436, 4.916360396362936, -0.46564989751236985, 2.571803120765117, 0.11092272194503251, 0.07678210874642336]","[6.277210074710436, 4.916360396362936, -0.46564989751236985, 2.571803120765117, 0.11092272194503251, 0.07678210874642336]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9946332150895968,0.9683282549156706,0.0263049601739262,1.639097280241821,0.0889662612495334,1.136598932029902,0.4135320869623857,1.550131018992288,0.0316717450843293,0.0089038255297228,0.2811283529219965,129.72746786541293,2.1130319412296465,0.1,0.7764555521958946,1.1319932998324955,False,0.0316717450843293,0.0016036323310411,True,True,1.0000000000000002,4.047382025979459,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-5106d0a3145b9027920679c5,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-6814312a4e36f3ab,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,4,4,0.5,0.000244140625,3.612359947967774,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-97a075cf3d04c387466be8e0,"[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[4.807800282614882, 4.078336685333692, 0.0, 2.387604481491445, 0.12745023058312616, 0.0]","[6.4108061474090645, 4.839320081317878, -0.2818178741385744, 2.578311928972492, 0.09943269621285206, 0.06715338244758574]","[6.4108061474090645, 4.839320081317878, -0.2818178741385744, 2.578311928972492, 0.09943269621285206, 0.06715338244758574]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0609741293907626,0.7764306094962882,0.2845435198944744,1.608494278669906,0.0862019345437591,1.1281660714539667,0.3941262726721802,1.522292344126147,0.0314103679596648,0.0089023559346708,0.2834209375102715,128.65686716278717,2.109432971979013,0.1,0.7764306094962882,1.1269681742043551,False,0.0314103679596648,0.0003624899650721,True,True,0.9999999999999998,8.467788513749838,157.7734375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-a1b061a3fc29447cfdf65a2a,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.9051833801323275, 4.406788403043958, 2.306232574428925, 0.12024143184562198]","[2.9051833801323275, 4.406788403043958, 2.306232574428925, 0.12024143184562198]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.674329887509895,1.9602530979662711,0.714076789543624,1.9602530979662711,0.1061542487124614,1.2858243878447848,0.5682744614090247,1.8540988492538095,0.0010823574950688,0.0010823574950688,1.0,17.73334519920757,1.2487906681739935,0.1,1.116329276938044,1.1685092127303185,False,0.0010823574950688,6.644379097839326e-05,True,True,1.000000000000001,18.07249883003533,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3db61e2042ab502757eb82a5,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.607628264157457, 4.042265142717162, 2.3899135691089786, 0.13928293828921218]","[5.607628264157457, 4.042265142717162, 2.3899135691089786, 0.13928293828921218]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.60213142566541,1.6918377544428658,0.9102936712225442,1.6918377544428658,0.0799680491345075,1.190574396823419,0.4212953084849396,1.6118697053083584,0.0020346946279583,0.0020346946279583,1.0,33.33643678447038,1.522919177749274,0.1,1.075532909274179,1.1269681742043551,False,0.0020346946279583,0.0003098603813052,True,True,1.0000000000000009,16.46148374211043,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-9f6e2c6d193dec726c10c12d,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.409029680094944, 1.7502716972611767, 2.31433058596553, -0.18891316713943604]","[4.409029680094944, 1.7502716972611767, 2.31433058596553, -0.18891316713943604]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.7267635839233906,1.8294509852881216,0.8973125986352688,1.8294509852881216,0.0851848144332108,1.2508392059005236,0.4934269649543872,1.744266170854911,0.0008656089956996,0.0008656089956996,1.0,14.182137785543194,1.1517417004159272,0.1,1.090371452675682,1.1433835845896148,False,0.0008656089956996,0.0093665668304718,True,True,0.9999999999999996,7.882784925401211,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-ac655706e23d67db8abcf479,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.768198229941531, 4.268223370243869, -0.13567295166590698, 2.4353210741204645, 0.10408542289444175, 0.030612885696047715]","[6.768198229941531, 4.268223370243869, -0.13567295166590698, 2.4353210741204645, 0.10408542289444175, 0.030612885696047715]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.6918377544428658,1.527727546836411,0.1641102076064546,1.527727546836411,0.0681835434705739,1.1492694424272143,0.3102745609386227,1.4595440033658376,0.0042366501291,0.0042366501291,1.0,69.41327571517526,1.841442539885092,0.1,1.0407993274761551,1.1105743894130615,False,0.0042366501291,0.0014124749048858,True,True,1.0000000000000004,26.81094870902598,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-75e2bb0283bccc0c91a682c8,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.6000060119007555, 4.861877020575002, -0.24729974616786268, 2.5966115732211015, 0.10227300258306936, 0.07512254586198827]","[6.6000060119007555, 4.861877020575002, -0.24729974616786268, 2.5966115732211015, 0.10227300258306936, 0.07512254586198827]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9979653053720416,0.9902500521865484,0.0077152531854931,1.727588309536598,0.0866207463901476,1.137913958123255,0.503053605023196,1.6409675631464504,0.0097499478134514,0.0097499478134514,1.0,159.74314497558936,2.2034222304413813,0.1,0.993758207505417,1.1269681742043551,False,0.0097499478134515,0.000323751788155,True,True,0.9999999999999998,7.158689634874463,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-ca257c8a7ce3b1f009337f08,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.5235493219598535, 4.859406939952472, 0.5120432421194384, 2.5778768495696904, 0.2155504100852218, -0.07949686744935013]","[6.5235493219598535, 4.859406939952472, 0.5120432421194384, 2.5778768495696904, 0.2155504100852218, -0.07949686744935013]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.075532909274179,0.991716209845599,0.0838166994285799,1.6542568663805457,0.0809514765396455,1.1237277504640626,0.4495776393768373,1.5733053898408995,0.0095405817463462,0.0095405817463462,1.0,156.31289133213724,2.193994796339992,0.1,0.991716209845599,1.1118927973199328,False,0.0095405817463462,0.0007253545034943,True,True,1.0000000000000009,5.104550892487168,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
