task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,minimum_infeasible_total_penalty,maximum_total_penalty,maximum_feasible_total_penalty,penalty_feasibility_classification_match,basis_penalty_contract_pass,max_feasible_energy,min_infeasible_energy,strict_energy_class_separation,random_state_seed,random_state_p_feas,random_state_expected_total_penalty,random_state_lower_bound_margin,random_state_upper_bound_margin,random_state_penalty_bound_pass,random_state_cvar_tail_fully_feasible,random_state_cvar_tail_feasible_mass,random_state_cvar_tail_condition_pass
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,16,3.8622374211843744,1.0454545454545454,3.242012245618317,0.0,True,True,0.13372093023255813,1.0454545454545454,True,14572433107118194836,0.0001531312513359769,2.2746510990070057,1.2748042302583418,1.7247363759876504,True,False,0.0001531312513359769,True
task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,16,4.816479930623699,1.005405281806005,3.434899102333771,0.0,True,True,0.11046511627906977,1.0454545454545454,True,11110693132085034984,2.2358581269127417e-05,2.4687963475593997,1.4688187061406688,1.531114218115524,True,False,2.2358581269127417e-05,True
task-v2-a2561503b5d0,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D2,16,4.515449934959718,1.0000143308783864,3.312701647521591,0.0,True,True,0.11046511627906977,1.0454545454545454,True,7563154378021110231,2.79813954366835e-05,2.409216943700583,1.4092449250960195,1.5906711307176704,True,False,2.79813954366835e-05,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D3,16,4.339358675904037,1.0036086124371144,3.306702289274998,0.0,True,True,0.12790697674418605,1.0454545454545454,True,11672628567821464374,7.536253611944318e-05,2.4073401017710285,1.407415464307148,1.592358448084494,True,False,7.536253611944318e-05,True
task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,1.0000619383739677,3.2221078043592657,0.0,True,True,0.12790697674418605,1.0454545454545454,True,7484653649078962216,3.478693168340622e-05,2.3463539510159195,1.346388737947603,1.6535069012573467,True,False,3.478693168340622e-05,True
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D5,16,4.11750992628768,1.000008346446484,3.2127457015295366,0.0,True,True,0.12790697674418605,1.0454545454545454,True,1568327662861405858,5.1330178273790436e-05,2.3380625004063496,1.3381138305846232,1.6617321788805555,True,False,5.1330178273790436e-05,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D6,16,4.038328680240055,1.0000043766740778,3.209340063555551,0.0,True,True,0.12790697674418605,1.0454545454545454,True,385291387836148538,8.63829297682498e-05,2.3354811717826185,1.3355675547123869,1.6641732964983085,True,False,8.638292976824982e-05,True
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,1.0454545454545454,3.1728689705053164,0.0,True,True,0.13372093023255813,1.0454545454545454,True,9400755877609284577,7.435926697316514e-05,2.2923943480229547,1.292468707289928,1.7073082149091525,True,False,7.435926697316514e-05,True
task-v2-00b7b12999ba,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D1,16,4.816479930623699,1.0001354983002775,3.3530033835225943,0.0,True,True,0.13372093023255813,1.0526315789473684,True,3480546297945569274,2.4403641016737923e-06,2.4292321923948825,1.4292346327589842,1.5707580461487107,True,False,2.4403641016737923e-06,True
task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,1.0005782371197265,3.3348644400091283,0.0,True,True,0.16279069767441862,1.0526315789473684,True,14930227502831038945,4.546670681663758e-05,2.416285735132069,1.4163312018388854,1.5835323980406648,True,False,4.546670681663758e-05,True
task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,1.0013738439157638,3.2982513495174004,0.0,True,True,0.16279069767441862,1.0526315789473684,True,780969970495453103,1.5951829085721867e-05,2.3915318334268534,1.391547785255939,1.6084043592568036,True,False,1.5951829085721867e-05,True
task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,1.0000067796067833,3.247479200271954,0.0,True,True,0.16279069767441862,1.0526315789473684,True,15288530939063284349,1.9414358288402216e-05,2.339972287989934,1.3399917023482226,1.6599500545769121,True,False,1.9414358288402216e-05,True
task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,1.002139540681875,3.2448953724867273,0.0,True,True,0.16279069767441862,1.0526315789473684,True,9008184827510293638,0.00011429495632866379,2.3353707298131914,1.33548502476952,1.664172090361494,True,False,0.00011429495632866379,True
task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,1.0000225439519679,3.2012544102339127,0.0,True,True,0.16279069767441862,1.0526315789473684,True,7885690858039475706,7.856233459420389e-05,2.2591556978985143,1.2592342602331086,1.7405300527631087,True,False,7.856233459420389e-05,True
task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,1.0526315789473684,3.1693721481226316,0.0,True,True,0.1686046511627907,1.0526315789473684,True,2721440452918876910,0.0001932923406347664,2.1833749574741006,1.1835682498147353,1.8158518731633602,True,False,0.00019329234063476645,True
task-v2-9e1a55247e55,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D1,16,4.816479930623699,1.000007399287888,3.6997656018641782,0.0,True,True,0.046511627906976744,1.0555555555555556,True,10105613907693874541,5.7744255310971164e-05,2.5185071929595555,1.5185649372148666,1.4812618300192004,True,False,5.774425531097115e-05,True
task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,16,4.515449934959718,1.0003247593699554,3.695044856191693,0.0,True,True,0.09883720930232558,1.0555555555555556,True,4737824602509782231,6.473106839997991e-05,2.5125937117979182,1.5126584428663183,1.4871473639284818,True,False,6.473106839997991e-05,True
task-v2-41fa72c23442,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D3,16,4.339358675904037,1.0000023411809333,3.664143695763685,0.0,True,True,0.09883720930232558,1.0555555555555556,True,15951993483018185323,2.1081466629004473e-05,2.4960052105422306,1.4960262920088596,1.5039104635912532,True,False,2.1081466629004473e-05,True
task-v2-e6a20043db41,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D4,16,4.214419939295737,1.0004516166923774,3.661549927420822,0.0,True,True,0.11046511627906977,1.0555555555555556,True,17071826645450822054,4.9041161748698535e-05,2.4967858964662195,1.4968349376279684,1.5030179388867855,True,False,4.904116174869853e-05,True
task-v2-db534d0b262a,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D5,16,4.038328680240055,1.0004301992223579,3.6103803543562645,0.0,True,True,0.14534883720930233,1.0555555555555556,True,9191382724205568858,0.0001226597619541133,2.4700287232173057,1.4701513829792598,1.5294806377348777,True,False,0.0001226597619541133,True
task-v2-6372d6a2314d,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D6,16,3.9133899436317554,1.0071969925131925,3.535476553769848,0.0,True,True,0.14534883720930233,1.0555555555555556,True,12595995748537203724,9.95422269940741e-05,2.418906354655606,1.4190058968826,1.5806954764364178,True,False,9.954222699407411e-05,True
task-v2-cb6317a18cf3,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D7,16,3.816479930623699,1.0555555555555556,3.342489165277984,0.0,True,True,0.14534883720930233,1.0555555555555556,True,8420655713804194980,0.00022172456314570394,2.2129119229261014,1.2131336474892471,1.7862011788213157,True,False,0.00022172456314570397,True
task-v2-9bb6197d70f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D1,16,4.816479930623699,1.0004620836349198,3.3753151534693355,0.0,True,True,0.13953488372093023,1.0526315789473684,True,1010843570058960156,7.68891914117218e-06,2.462116943986585,1.462124632905726,1.5378523003368505,True,False,7.68891914117218e-06,True
task-v2-d50991f4f8ba,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D2,16,4.515449934959718,1.000084119758606,3.3400366082219826,0.0,True,True,0.13953488372093023,1.0524097011539548,True,16532719117011816909,2.2689647014676366e-05,2.444902767350052,1.4449254569970664,1.5550064740618894,True,False,2.2689647014676366e-05,True
task-v2-51e0b98b7ef5,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D3,16,4.339358675904037,1.0000739333815871,3.3252657043592837,0.0,True,True,0.13953488372093023,1.0526315789473684,True,10198441895057658869,5.833430829856904e-05,2.4350866857732503,1.4351450200815488,1.5646799769935553,True,False,5.833430829856905e-05,True
task-v2-41f38ee1e3c2,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D4,16,4.214419939295737,1.0044215448117209,3.3115707776432837,0.0,True,True,0.13953488372093023,1.0526315789473684,True,6173830215761343681,6.907921701430933e-05,2.4253377191002894,1.4254067983173035,1.5743859640316535,True,False,6.907921701430935e-05,True
task-v2-7a2c20a84cd2,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D5,16,4.11750992628768,1.0000000205370505,3.2106566406688795,0.0,True,True,0.13953488372093023,1.0526315789473684,True,4792946392538459856,9.09628986659579e-05,2.350117448891904,1.35020841179057,1.649518699513432,True,False,9.096289866595791e-05,True
task-v2-c4754bf838d1,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D6,16,4.038328680240055,1.0026912572379754,3.2104487030331654,0.0,True,True,0.1511627906976744,1.0526315789473684,True,3152548423620811263,0.00013119415052510928,2.349470434258902,1.349601628409427,1.6500047891389977,True,False,0.0001311941505251093,True
task-v2-aefa943bb0f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D7,16,3.9133899436317554,1.0526315789473684,3.1123128917434264,0.0,True,True,0.1511627906976744,1.0526315789473684,True,7956856226000542320,0.0001460113459005453,2.2198831600103635,1.220029171356264,1.7795327946060344,True,False,0.00014601134590054533,True
task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.0002485858204053,3.426243489175878,0.0,True,True,0.029069767441860465,1.0357142857142858,True,9100752444392093028,3.728481694972339e-08,2.4511914765634297,1.4511915138482467,1.5488083742973027,True,False,3.728481694972339e-08,True
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D2,19,5.418539921951662,1.0000005548446609,3.399225929498289,0.0,True,True,0.12209302325581395,1.0357142857142858,True,14237266846143214516,2.4715248179749363e-06,2.438054782895545,1.4380572544203631,1.561935331005183,True,False,2.4715248179749363e-06,True
task-v2-7133b996bac7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D3,19,5.24244866289598,1.0000067968470951,3.3979618084126892,0.0,True,True,0.12209302325581395,1.0357142857142858,True,90694996685118505,6.535140971458153e-06,2.4372475641052445,1.437254099246216,1.5627262953308696,True,False,6.535140971458154e-06,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D4,19,5.11750992628768,1.0036253704262401,3.393546123416498,0.0,True,True,0.12209302325581395,1.0357142857142858,True,14150417883920477365,1.0393896415454317e-05,2.4354307806154707,1.4354411745118862,1.5645276437988676,True,False,1.0393896415454317e-05,True
task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,19,4.941418667231999,1.0023322124700567,3.2483105860783423,0.0,True,True,0.13372093023255813,1.0357142857142858,True,16624290792442857499,8.98146698484099e-06,2.359078574749024,1.359087556216009,1.6408854993830366,True,False,8.98146698484099e-06,True
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,19,4.816479930623699,1.000346777913021,3.148702545300342,0.0,True,True,0.13372093023255813,1.0357142857142858,True,14735068050204133224,8.004886654198113e-06,2.275300243476868,1.2753082483635223,1.724667736976515,True,False,8.004886654198115e-06,True
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.0357142857142858,3.09148337279721,0.0,True,True,0.13372093023255813,1.0357142857142858,True,14712436577349876622,1.2386789450665255e-05,2.201572103334533,1.2015844901239836,1.7983783495076642,True,False,1.2386789450665253e-05,True
task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.0002149830170473,3.7916837739475473,0.0,True,True,0.06395348837209303,1.0416666666666667,True,15425359489729050355,1.1038698107939419e-06,2.5727941277943116,1.5727952316641223,1.4272014567264453,True,False,1.1038698107939419e-06,True
task-v2-e449b07a1126,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D2,19,5.418539921951662,1.0001716749850933,3.7644678388107167,0.0,True,True,0.0872093023255814,1.0416666666666667,True,13007898932767451349,2.9936526339955994e-06,2.560307083755445,1.5603100774080791,1.4396809416340188,True,False,2.9936526339955994e-06,True
task-v2-6e79cb6720c5,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D3,19,5.24244866289598,1.000015206471894,3.740511003390897,0.0,True,True,0.0872093023255814,1.0416666666666667,True,11709094611028769306,1.059366008604179e-05,2.54921728870878,1.549227882368866,1.4507403366508758,True,False,1.059366008604179e-05,True
task-v2-526a936f38d9,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D4,19,5.11750992628768,1.0000054743298818,3.7334472930667415,0.0,True,True,0.0872093023255814,1.0416666666666667,True,1163136737882221216,4.88808496276098e-06,2.546117997151952,1.5461228852369147,1.453862450508197,True,False,4.88808496276098e-06,True
task-v2-89b7591232ff,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D5,19,4.941418667231999,1.0001884142693542,3.7071599015992853,0.0,True,True,0.0872093023255814,1.0416666666666667,True,13984493674976533585,6.216253482301897e-06,2.533286942768651,1.5332931590221333,1.4666881922174198,True,False,6.216253482301897e-06,True
task-v2-5f165c277bb9,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D6,19,4.816479930623699,1.003757799004066,3.6285067006162706,0.0,True,True,0.13953488372093023,1.0416666666666667,True,4206526504644307917,1.4076425219089468e-05,2.496931565105768,1.4969456415309872,1.5030121291933556,True,False,1.4076425219089471e-05,True
task-v2-780e1209d403,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D7,19,4.640388671568018,1.0416666666666667,3.47562882167531,0.0,True,True,0.13953488372093023,1.0416666666666667,True,1766857030845100853,1.6957963948846126e-05,2.4071869044709606,1.4072038624349095,1.592745263673244,True,False,1.6957963948846126e-05,True
task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.0003211428862682,3.6102986669584283,0.0,True,True,0.05813953488372093,1.0313656787223382,True,4229285116824665581,3.3610952703186016e-06,2.5397966364778926,1.5397999975731629,1.4601899191410261,True,False,3.3610952703186016e-06,True
task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,1.000416652795536,3.577818584562764,0.0,True,True,0.11627906976744186,1.029969479970809,True,1264492411683797749,1.7675923169731044e-06,2.525516573666863,1.52551834125918,1.4744763559638692,True,False,1.7675923169731044e-06,True
task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,1.000091836451219,3.5416050014465283,0.0,True,True,0.13372093023255813,1.0291616038930795,True,8285496848932682130,9.110267503739304e-06,2.509095818588751,1.5091049288562546,1.4908677403412343,True,False,9.110267503739302e-06,True
task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,1.000788406750071,3.5248907673246492,0.0,True,True,0.13372093023255813,1.0454545454545454,True,17689583944696384107,1.1946587344716826e-06,2.5019369766834045,1.5019381713421391,1.4980582446816575,True,False,1.1946587344716828e-06,True
task-v2-d5cf4ef0cd21,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D5,19,4.941418667231999,1.0000077234455476,3.4648045742233573,0.0,True,True,0.13372093023255813,1.0454545454545454,True,6454330001273800389,1.0218836006657787e-05,2.4754590320439918,1.4754692508799985,1.5245000926119818,True,False,1.021883600665779e-05,True
task-v2-6bb369c86974,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D6,19,4.816479930623699,1.000473224049487,3.45368832282199,0.0,True,True,0.13372093023255813,1.0454545454545454,True,8499853889161155325,2.038674341705791e-05,2.4700473096655564,1.4700676964089734,1.5298711433607752,True,False,2.038674341705791e-05,True
task-v2-8ea177161d6a,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D7,19,4.640388671568018,1.0454545454545454,3.291375697307391,0.0,True,True,0.13372093023255813,1.0454545454545454,True,11762767591912932644,2.621114898014918e-05,2.377809813609752,1.3778360247587322,1.6220853417943273,True,False,2.621114898014919e-05,True
task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D1,19,5.719569917615643,1.0005061670183995,3.6615600784233164,0.0,True,True,0.06976744186046512,1.0333333333333334,True,10273941240106813507,8.038230935412551e-07,2.518384288136718,1.5183850919598116,1.4816124965709077,True,False,8.038230935412551e-07,True
task-v2-8ac52cd83f67,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D2,19,5.418539921951662,1.0021481982787812,3.6203005515737776,0.0,True,True,0.1569767441860465,1.0333333333333334,True,8528543410277241012,1.483446813922972e-06,2.4975797153479347,1.4975811987947485,1.5024143508648096,True,False,1.483446813922972e-06,True
task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,19,5.24244866289598,1.0000943291338,3.538492374681305,0.0,True,True,0.1569767441860465,1.0333333333333334,True,14940373200529547837,1.2918997636723527e-06,2.458425737895839,1.4584270297956028,1.541569094505106,True,False,1.291899763672353e-06,True
task-v2-f09582cc278a,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D4,19,5.11750992628768,1.004118439303699,3.5218940292514933,0.0,True,True,0.1569767441860465,1.0333333333333334,True,2659480585442943496,4.510552444359057e-06,2.4506892257276545,1.450693736280099,1.5492927320625682,True,False,4.510552444359057e-06,True
task-v2-d6122c14c280,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D5,19,4.941418667231999,1.001176522048411,3.3841890315334693,0.0,True,True,0.1569767441860465,1.0333333333333334,True,6601041380668636867,1.2662425701452737e-05,2.3741027973802487,1.37411545980595,1.6258465529169457,True,False,1.2662425701452738e-05,True
task-v2-0ec069828687,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D6,19,4.816479930623699,1.0000060457704727,3.3288118295656193,0.0,True,True,0.1569767441860465,1.0333333333333334,True,1730732994557725217,1.2120371495688565e-05,2.3339651206983127,1.3339772410698085,1.6659863978157046,True,False,1.2120371495688564e-05,True
task-v2-66ecfca58e61,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D7,19,4.719569917615643,1.0333333333333334,3.294001250507165,0.0,True,True,0.1569767441860465,1.0333333333333334,True,9097164717679956150,1.3237501962727171e-05,2.3016945757574225,1.3017078132593851,1.6982524742347267,True,False,1.3237501962727173e-05,True
task-v2-0b36d078e255,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D1,19,5.719569917615643,1.0001559869898067,3.5093852832909462,0.0,True,True,0.09302325581395349,1.0434782608695652,True,141595085108444219,1.3718269140191563e-07,2.494521161918195,1.4945212991008865,1.5054782893510392,True,False,1.3718269140191563e-07,True
task-v2-f27d61c02d71,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D2,19,5.418539921951662,1.002054534359241,3.4882464171779217,0.0,True,True,0.09302325581395349,1.0434782608695652,True,13447882734482547244,5.781123770906337e-07,2.4839537722579417,1.4839543503703188,1.51604391529255,True,False,5.781123770906337e-07,True
task-v2-6ee4e9bb2f23,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D3,19,5.24244866289598,1.0000165616788823,3.4141496037079557,0.0,True,True,0.09302325581395349,1.0434782608695652,True,9009871313396186009,1.1235191265372347e-05,2.4470709146693954,1.4470821498606607,1.5528841445655432,True,False,1.1235191265372347e-05,True
task-v2-a11d89c8c060,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D4,19,5.11750992628768,1.0000165616788823,3.407697973144699,0.0,True,True,0.09302325581395349,1.0434782608695652,True,10216429633568675391,1.6700086984257673e-05,2.443594285698727,1.4436109857857113,1.556338913953336,True,False,1.6700086984257673e-05,True
task-v2-01f33dead804,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D5,19,4.941418667231999,1.0006380480330437,3.3572773695181755,0.0,True,True,0.11627906976744186,1.0434782608695652,True,14684267382739952771,9.554018855229168e-06,2.416037087543626,1.416046641562481,1.583924696380953,True,False,9.554018855229166e-06,True
task-v2-2bbd08239dbd,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D6,19,4.816479930623699,1.000047282510103,3.3077556259046226,0.0,True,True,0.11627906976744186,1.0434782608695652,True,8592986446991299575,1.2639453348890716e-05,2.383296698268823,1.3833093377221717,1.6166527439177818,True,False,1.2639453348890714e-05,True
task-v2-110f51ef504a,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D7,19,4.640388671568018,1.0434782608695652,3.168262691478326,0.0,True,True,0.12790697674418605,1.0434782608695652,True,15286324885567974776,1.4855633784420777e-05,2.224859763499718,1.2248746191335025,1.7750808139651442,True,False,1.4855633784420779e-05,True
