task_id,graph_id,optimizer,objective,seed,embedded_p2_objective,terminal_p3_objective,signed_nested_regret,embedding_identity_error,embedding_identity_pass,nested_pass,nested_failure,embedded_p2_mean_energy,embedded_p2_P_feas,embedded_p2_G_feas,terminal_p3_mean_energy,terminal_p3_P_feas,terminal_p3_G_feas,actual_nfev,scipy_reported_nfev,nit,termination_reason,wall_time_s
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,Nelder-Mead,O3,1103,0.9144539852844648,0.923705548148445,0.009251562863980212,0.0,True,False,True,1.940599045138517,0.022547459546834136,1.0623675773918249,1.8397568305665875,0.020232170106229783,1.0153124287498208,120,120.0,70,EVALUATION_BUDGET_EXHAUSTED,0.15886201709508896
task-v2-f6d986d24578,g-bd62d2d752385cc7,Nelder-Mead,O0,1103,1.3172180274244254,1.4830964500294368,0.1658784226050114,8.881784197001252e-16,True,False,True,1.3172180274244254,0.0016397716252137323,1.5541420429664856,1.4830964500294368,0.004700751060281073,2.0115259285794402,120,120.0,71,EVALUATION_BUDGET_EXHAUSTED,6.216295074671507
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O0,2207,1.5775163022122276,1.4381560302925014,-0.13936027191972622,0.0,True,True,False,1.5775163022122276,0.013110449070461815,2.0310075114075277,1.4381560302925014,0.0004952475441691245,0.6082122742705237,120,120.0,79,EVALUATION_BUDGET_EXHAUSTED,0.42557947151362896
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O0,1103,1.8736319856168666,1.7168371425878228,-0.15679484302904378,0.0,True,True,False,1.8736319856168666,0.014046935013169806,0.6807602751236623,1.7168371425878228,0.011049062059928626,0.576504114829403,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.3261785600334406
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,O0,2207,1.2903828408073463,1.2297018025992017,-0.06068103820814463,-4.218847493575595e-15,True,True,False,1.2903828408073463,0.025063886922577258,3.0394370940971283,1.2297018025992017,0.006008235836750229,2.4191356429324835,120,120.0,80,EVALUATION_BUDGET_EXHAUSTED,128.64976669009775
task-v2-e449b07a1126,g-e0c69f84d376b633,COBYLA,O0,1103,1.6394050215777525,1.493320100845999,-0.1460849207317534,3.552713678800501e-15,True,True,False,1.6394050215777525,0.0016054137239772726,2.624126893201188,1.493320100845999,0.0008463859712474164,2.3461083783200793,120,120.0,89,EVALUATION_BUDGET_EXHAUSTED,123.59449881035835
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,COBYLA,O0,3301,1.5752417671876016,1.5277552278892617,-0.0474865392983399,0.0,True,True,False,1.5752417671876016,0.10538072267412658,0.6528498874560099,1.5277552278892617,0.11646174618690994,0.6962720124094176,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.22817848809063435
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O3,2207,0.04805112110715234,0.09496557671498498,0.046914455607832646,0.0,True,False,True,1.2692202733046103,0.11541591986669861,2.1305576208722514,1.7140150545487722,0.09560657230460234,2.0487796517253196,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,0.5235436884686351
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,SLSQP,O0,2207,1.5033462999264882,1.3672370278579953,-0.13610927206849288,-4.440892098500626e-16,True,True,False,1.5033462999264882,0.009313685143228537,2.308480228067453,1.3672370278579953,0.002577692900850081,1.750589851368805,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.823813119903207
task-v2-11173062a501,g-a87f1b9ac089cc45,COBYLA,O0,1103,1.557519189477,1.3526440048527717,-0.20487518462422827,-6.661338147750939e-16,True,True,False,1.557519189477,0.003080589064583274,2.430052436666537,1.3526440048527717,0.004972440296673974,2.6379882445527145,120,120.0,90,EVALUATION_BUDGET_EXHAUSTED,125.1514524128288
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,SLSQP,O3,1103,0.8858033106096495,0.9298130851224092,0.04400977451275978,0.0,True,False,True,1.5457458329232907,0.01689491898278929,2.5671147894217636,1.7468165504414164,0.012477287525148952,2.4354788589350007,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.7360523249953985
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,Nelder-Mead,O0,3301,1.6743599799427076,1.563515010155799,-0.1108449697869085,0.0,True,True,False,1.6743599799427076,0.0019688597282368514,-0.2975452588358384,1.563515010155799,0.03005312577569613,0.8861296142475469,120,120.0,72,EVALUATION_BUDGET_EXHAUSTED,0.1171494135633111
task-v2-5acbf653f95a,g-a712031e7959d564,SLSQP,O0,2207,1.4851374318416566,1.2867550557280598,-0.19838237611359677,0.0,True,True,False,1.4851374318416566,0.02730292500389806,2.0485691241295836,1.2867550557280598,0.0006108003414282318,0.39825921911632883,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.4711582884192467
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O3,2207,0.9927356873275051,0.8615732162652024,-0.1311624710623026,0.0,True,True,False,1.6600215492308392,0.013512544437410196,2.7711258067543842,1.4847358526946253,0.019988604154589428,2.9411711390665607,120,120.0,86,EVALUATION_BUDGET_EXHAUSTED,128.02786124497652
task-v2-095187356858,g-3ff7063ef9ea5cfb,COBYLA,O3,1103,1.0090783586953873,1.0275462131624764,0.018467854467089095,0.0,True,False,True,1.7452507724537678,0.004742094184854674,2.1914201104045983,1.769210901016384,0.002642630210740877,1.9374863305278405,120,120.0,88,EVALUATION_BUDGET_EXHAUSTED,5.793805620633066
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,Nelder-Mead,O0,2207,1.70076534387311,1.4357258449100179,-0.2650394989630922,0.0,True,True,False,1.70076534387311,0.09188634248807673,0.7694309388754611,1.4357258449100179,0.22444662773259055,1.157293058579524,120,120.0,79,EVALUATION_BUDGET_EXHAUSTED,0.03953768219798803
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,3301,1.4694638063406793,1.561980790670326,0.09251698432964672,-4.440892098500626e-16,True,False,True,1.4694638063406793,0.017357775723874768,2.4539140119370613,1.561980790670326,0.0022502543065476086,1.5666515408245831,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,7.232361312024295
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O0,1103,1.6759247576265328,1.3423906829163297,-0.33353407471020313,0.0,True,True,False,1.6759247576265328,0.0152125084204927,1.250492735248225,1.3423906829163297,0.008011416703329227,0.9720012251991994,120,120.0,73,EVALUATION_BUDGET_EXHAUSTED,0.48171526845544577
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O0,3301,1.5532632843101764,1.2857291654796457,-0.2675341188305307,-1.1102230246251565e-15,True,True,False,1.5532632843101764,0.004146627000229574,2.133144906174323,1.2857291654796457,0.0031202388502694052,2.0096377749344594,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.4909284459427
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,COBYLA,O3,3301,0.7419752742957277,0.08325704568875739,-0.6587182286069704,0.0,True,True,False,1.6665047872333645,0.04037112470269316,1.0143108139386476,1.295964634187579,0.14311874965490523,1.5639364987099926,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.3233767030760646
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O3,1103,1.0981987398173942,0.6258144676099755,-0.47238427220741874,0.0,True,True,False,2.369424415224686,0.007092683891388892,0.919102508146038,1.7270889424941172,0.04526668522218757,1.7240705968664432,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.595797105692327
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,O3,2207,1.054888616894337,0.9934073764661906,-0.0614812404281464,0.0,True,True,False,1.9250885795404464,0.0027906370909453362,2.864243284184612,1.6253465843036805,0.004939025905645705,3.112181226033735,120,120.0,88,EVALUATION_BUDGET_EXHAUSTED,127.63400251511484
task-v2-6e79cb6720c5,g-e0c69f84d376b633,SLSQP,O0,1103,1.3271547823682939,1.192154205720815,-0.1350005766474789,-5.995204332975845e-15,True,True,False,1.3271547823682939,0.0004057912617951724,1.8507513537081477,1.192154205720815,0.00019001269393448936,1.5212312781727644,120,,16,EVALUATION_BUDGET_EXHAUSTED,125.0475491201505
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,O3,1103,0.880210668347139,0.6078705290417165,-0.27234013930542256,0.0,True,True,False,1.964635401022277,0.021193137929544224,1.6375252169235686,1.652825262869289,0.04517097156054877,1.9661893839953057,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,0.441338125616312
task-v2-3f363bac5736,g-60667963f6db3f1b,COBYLA,O0,3301,1.9508995396433215,1.7995165167065108,-0.15138302293681072,0.0,True,True,False,1.9508995396433215,0.005264391514809841,0.7316481370934772,1.7995165167065108,0.00015132565657448497,-0.8097874764467884,120,120.0,85,EVALUATION_BUDGET_EXHAUSTED,0.37736211251467466
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,SLSQP,O3,1103,0.7915775080983318,0.8960899363133382,0.10451242821500639,0.0,True,False,True,1.5049206742024066,0.029946559673244263,2.5938568631717325,1.6122877694439732,0.0164701666644029,2.3342079201790065,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.032618563622236
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,1103,1.0339251637112012,0.9012276981955138,-0.1326974655156874,0.0,True,True,False,1.9775718668469935,0.007957741805722864,1.9391185243028874,1.5467562106554027,0.015616177133713627,2.231903406776689,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,5.502638714388013
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,Nelder-Mead,O3,1103,1.1020465096753904,0.9584675774129877,-0.1435789322624027,0.0,True,True,False,2.160345651914304,0.000784815043193582,1.6143372365458288,1.3540934399758664,0.008682598514157884,2.6582196372013724,120,120.0,73,EVALUATION_BUDGET_EXHAUSTED,113.15377256926149
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O0,3301,1.362769690210003,1.3814942193536666,0.018724529143663515,0.0,True,False,True,1.362769690210003,0.12633291522103468,0.7316052328349435,1.3814942193536666,0.13198170437835333,0.7506024473596327,120,120.0,73,EVALUATION_BUDGET_EXHAUSTED,0.05672872718423605
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O0,1103,1.4993154986215662,1.573368050479384,0.0740525518578179,0.0,True,False,True,1.4993154986215662,0.07590743971890991,1.2885243086714548,1.573368050479384,0.010325085855676451,0.4221336369227578,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.0987482238560915
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,O0,3301,1.8349028692927711,1.5503462003338075,-0.2845566689589636,-4.440892098500626e-16,True,True,False,1.8349028692927711,0.0034449326043983794,1.5755094101631786,1.5503462003338075,0.006094605618449667,1.823274287934794,120,120.0,86,EVALUATION_BUDGET_EXHAUSTED,5.852086519822478
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O0,2207,1.273407466468003,1.1823701446578072,-0.09103732181019586,0.0,True,True,False,1.273407466468003,0.052088648272733636,1.7850349910308092,1.1823701446578072,0.024103080671470017,1.4503644579398807,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.5233424426987767
task-v2-59a464f36e13,g-bd62d2d752385cc7,COBYLA,O0,3301,1.9172856314078714,1.5541186313604887,-0.3631670000473828,8.881784197001252e-16,True,True,False,1.9172856314078714,0.001443365018404052,1.9758561060913507,1.5541186313604887,0.004173146713055703,2.4369435838593656,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,7.648624364286661
task-v2-f1a738d52e35,g-60667963f6db3f1b,COBYLA,O0,3301,1.7899727667192882,1.877192260572591,0.08721949385330285,0.0,True,False,True,1.7899727667192882,0.019727808800099295,1.0043488111102827,1.877192260572591,0.030094277005339138,1.18775387513063,120,120.0,94,EVALUATION_BUDGET_EXHAUSTED,0.2861797930672765
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,Nelder-Mead,O3,3301,0.9403738053604738,0.9506401278542189,0.01026632249374515,0.0,True,False,True,1.621642076881639,0.010011459952900852,3.419037336419521,1.9212334091212169,0.011302412648829162,3.4717110812078205,120,120.0,77,EVALUATION_BUDGET_EXHAUSTED,126.62577837798744
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,COBYLA,O0,1103,1.8942554210128897,1.353888292760634,-0.5403671282522557,-4.440892098500626e-16,True,True,False,1.8942554210128897,0.0032836203001980514,1.4297428755558481,1.353888292760634,0.005261037451385739,1.6344613370221999,120,120.0,94,EVALUATION_BUDGET_EXHAUSTED,7.655299688689411
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O3,1103,1.1979712377733907,0.9405032015099931,-0.25746803626339754,0.0,True,True,False,2.406191421111042,0.0004317287625538395,1.8776596460028112,1.6694518451808755,0.010558984815883722,3.2660708282477917,120,120.0,91,EVALUATION_BUDGET_EXHAUSTED,127.41714768763632
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,O3,3301,0.9104234804749931,0.8216665507883969,-0.08875692968659621,0.0,True,True,False,1.7384829254404726,0.016400984599276622,1.8272298687714017,2.04736761290755,0.026689155431064086,2.038694778876605,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.7369303368031979
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,COBYLA,O3,3301,1.0650508057137538,0.9464593743304548,-0.11859143138329897,0.0,True,True,False,2.2357244569469725,0.0024526500551455962,1.5071455136457432,1.5941443625077372,0.011573447757735365,2.1809726818778357,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,5.249227283522487
task-v2-0c6c4504c3d3,g-8a16a856f5377a40,SLSQP,O0,3301,1.3310373082765634,1.2612710365624271,-0.0697662717141363,0.0,True,True,False,1.3310373082765634,0.06395591455509625,2.0203006529245537,1.2612710365624271,0.008204402080281673,1.1284668753617186,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.41909647081047297
task-v2-f6d986d24578,g-bd62d2d752385cc7,SLSQP,O0,2207,1.287166105653919,1.2939461000182426,0.006779994364323638,2.4424906541753444e-15,True,False,True,1.287166105653919,0.0037964765432208277,1.9187393968093382,1.2939461000182426,0.006006463618894106,2.117977526803389,120,,15,EVALUATION_BUDGET_EXHAUSTED,5.546863549388945
task-v2-69173fedcdae,g-8a16a856f5377a40,Nelder-Mead,O3,2207,0.8730205917459745,0.4035186330355784,-0.4695019587103961,0.0,True,True,False,1.8998283580274946,0.024748501924752035,1.4618408189879148,1.4506732895403296,0.06700471888794055,1.8943972931067778,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,0.4899292625486851
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O0,3301,1.7368270168438522,1.3623349023642226,-0.3744921144796296,0.0,True,True,False,1.7368270168438522,0.0575383620122997,1.168197459655432,1.3623349023642226,0.16835275049827264,1.6344601814708506,120,120.0,89,EVALUATION_BUDGET_EXHAUSTED,0.3057340607047081
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,Nelder-Mead,O0,1103,1.7075564506972682,1.586478860793056,-0.12107758990421225,0.0,True,True,False,1.7075564506972682,0.05440472540867351,0.8428465923200318,1.586478860793056,0.005932664256475771,-0.11954025907278337,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.041242532432079315
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,COBYLA,O0,2207,1.4442664323755605,1.1962786184423866,-0.24798781393317393,2.220446049250313e-15,True,True,False,1.4442664323755605,0.0035947452966642182,2.372148054780158,1.1962786184423866,0.0008227790676945809,1.7317631649099061,120,120.0,94,EVALUATION_BUDGET_EXHAUSTED,123.92431835085154
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,Nelder-Mead,O3,1103,1.0661957077483981,0.989271325053174,-0.07692438269522406,0.0,True,True,False,1.9538456866084895,0.007610348207178322,0.414583230043739,1.7725196385590032,0.014388852048353523,0.6912048489524943,120,120.0,80,EVALUATION_BUDGET_EXHAUSTED,0.1110776923596859
task-v2-f6d986d24578,g-bd62d2d752385cc7,Nelder-Mead,O0,2207,1.4377477675518033,1.491172859153746,0.053425091601942754,1.7763568394002505e-15,True,False,True,1.4377477675518033,0.01094030922131998,2.3783882731496275,1.491172859153746,0.0027902174650359327,1.7849967287061703,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,5.613349397666752
task-v2-420d9636beee,g-e0c69f84d376b633,Nelder-Mead,O3,2207,1.0104829018044732,1.0252664357744268,0.014783533969953577,0.0,True,False,True,1.9870351169786404,0.004118206963215249,3.334278086202594,1.9404312612133194,0.0024800000164647766,3.11402160132515,120,120.0,78,EVALUATION_BUDGET_EXHAUSTED,112.73983993474394
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,Nelder-Mead,O0,3301,1.7363437925427205,1.5987635886189504,-0.13758020392377013,0.0,True,True,False,1.7363437925427205,0.007963427472353478,0.610369990013831,1.5987635886189504,0.0004039663301841755,-0.6843848700140241,120,120.0,80,EVALUATION_BUDGET_EXHAUSTED,0.131299396045506
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O3,1103,0.7900872599744614,0.046511627906976744,-0.7435756320674847,0.0,True,True,False,1.8875039200697112,0.038780775313401385,0.21870520226413936,1.3907748456712314,0.11179262605950276,0.6785018729751747,120,120.0,63,EVALUATION_BUDGET_EXHAUSTED,0.04221337474882603
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,COBYLA,O3,2207,0.9519516323999708,0.9469147853872857,-0.005036847012685142,0.0,True,True,False,1.7626475533081243,0.010798667615249027,2.372728849627874,1.8007310719130314,0.011353533533693656,2.3944897229270916,120,120.0,90,EVALUATION_BUDGET_EXHAUSTED,6.099716659635305
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O3,1103,1.0689598109758627,0.9098192097899734,-0.15914060118588924,0.0,True,True,False,1.9320544393343149,0.007597614903811444,2.52106594849557,1.477290123181187,0.015185353435923137,2.8218135760531102,120,120.0,95,EVALUATION_BUDGET_EXHAUSTED,122.28634059801698
task-v2-11173062a501,g-a87f1b9ac089cc45,Nelder-Mead,O3,3301,0.8111349746978505,0.8987179829720917,0.08758300827424126,0.0,True,False,True,1.330339230125518,0.024596631764254154,3.332294306597527,1.3644386701575644,0.014681927175570337,3.1082017328108873,120,120.0,79,EVALUATION_BUDGET_EXHAUSTED,126.7435125792399
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,COBYLA,O0,3301,1.6086164203754894,1.5497861594357554,-0.05883026093973398,0.0,True,True,False,1.6086164203754894,0.0127221084223558,0.8138290534449398,1.5497861594357554,0.03966886318795049,1.3077197158166496,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,0.2874332731589675
task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,SLSQP,O0,3301,1.2186437172309796,1.200646996987794,-0.01799672024318566,1.7763568394002505e-15,True,True,False,1.2186437172309796,0.0004908294410702944,2.4105005224263,1.200646996987794,0.0006277456287949707,2.5173536148718365,120,,15,EVALUATION_BUDGET_EXHAUSTED,116.58363632019609
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O3,2207,0.07794110936963103,0.3923229049817407,0.31438179561210966,0.0,True,False,True,1.8164162884298642,0.11579414316105471,1.5968652953602596,2.0124064272188757,0.07177808018636944,1.3891705402080352,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,0.3771098619326949
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,SLSQP,O0,1103,1.72939916605303,1.5262349534090551,-0.20316421264397477,0.0,True,True,False,1.72939916605303,0.00872029018531803,0.6498008981773709,1.5262349534090551,0.001683936489404881,-0.06440433120800701,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.13429138623178005
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O3,1103,0.5002742810046329,0.49459224010991654,-0.005682040894716356,0.0,True,True,False,1.676669064424373,0.06331485852981288,1.2097456061390872,1.6702929999413483,0.06402533693334575,1.2145918379331104,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.3422334063798189
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O3,1103,1.043367623195443,0.9084476100750318,-0.13492001312041113,0.0,True,True,False,1.9005188153367163,0.0006713745002307112,2.0694135049920663,1.548481465696326,0.013396823912001955,3.3694505119334663,120,,16,EVALUATION_BUDGET_EXHAUSTED,127.0229072123766
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O0,2207,1.4217309594049492,1.2824229690531985,-0.13930799035175068,3.774758283725532e-15,True,True,False,1.4217309594049492,0.003970335872233962,2.5402459148736534,1.2824229690531985,0.0005752198141457717,1.7012525046658704,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,129.75470523908734
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,O0,2207,1.4610676674632517,1.3753476442910617,-0.08572002317218996,4.440892098500626e-16,True,True,False,1.4610676674632517,0.009031258037742664,3.1981969138511808,1.3753476442910617,0.0008982456841219282,2.1958438020857383,120,120.0,73,EVALUATION_BUDGET_EXHAUSTED,128.51248459145427
task-v2-5f165c277bb9,g-e0c69f84d376b633,SLSQP,O0,2207,1.4788383539934158,1.4384141885156434,-0.04042416547777239,2.886579864025407e-15,True,True,False,1.4788383539934158,0.009795633224294668,2.807512446189586,1.4384141885156434,0.005370796620916472,2.546518637628496,120,,16,EVALUATION_BUDGET_EXHAUSTED,133.0674789417535
task-v2-f1a738d52e35,g-60667963f6db3f1b,SLSQP,O0,1103,1.8935016531548816,1.617846498233674,-0.2756551549212076,0.0,True,True,False,1.8935016531548816,0.011354371152681342,0.7644330473534169,1.617846498233674,0.0013156141993644025,-0.17160148686760512,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.11551397200673819
task-v2-420d9636beee,g-e0c69f84d376b633,SLSQP,O0,1103,1.4204762117401997,1.2714332824239547,-0.14904292931624497,1.5543122344752192e-15,True,True,False,1.4204762117401997,0.00023416324481164382,2.089088645123151,1.2714332824239547,4.028002260550377e-05,1.3246596232271832,120,,16,EVALUATION_BUDGET_EXHAUSTED,113.31566197331995
task-v2-5b0627539151,g-a712031e7959d564,SLSQP,O0,3301,1.3585080950831214,1.3733919327171555,0.014883837634034114,0.0,True,False,True,1.3585080950831214,0.03780262970013347,1.791941951422191,1.3733919327171555,0.0298933119773843,1.6899939739006984,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.5130415605381131
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O0,3301,1.4683250959161978,1.3110173760550878,-0.15730771986110992,0.0,True,True,False,1.4683250959161978,0.01919942573092458,1.594618191131278,1.3110173760550878,0.002226179402277858,0.6588901124281815,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.49732013512402773
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,SLSQP,O3,3301,1.0156310688068697,0.06976744186046512,-0.9458636269464046,0.0,True,True,False,2.5539353961301066,0.015019185066549486,0.2838563383544804,1.7241928935235524,0.11071310183337611,1.151408988152997,56,56.0,7,EARLY_CONVERGENCE,0.024505374021828175
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O3,2207,0.9594547686130908,0.8738210904260416,-0.08563367818704914,0.0,True,True,False,1.9434786993241033,0.013244765590634424,3.0634629436746232,1.7495433717633935,0.018169482492763504,3.200761225044281,120,120.0,88,EVALUATION_BUDGET_EXHAUSTED,131.70543962158263
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O0,3301,1.2364147368259786,1.325179730343855,0.08876499351787648,0.0,True,False,True,1.2364147368259786,0.05621340566285868,1.8181318012353207,1.325179730343855,0.05963058540996866,1.8437609765733514,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.49647652450948954
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O3,2207,0.7771097579694156,0.79295519155099,0.01584543358157442,0.0,True,False,True,1.7630278185766255,0.02825877099391168,2.364543213594086,2.054563642194993,0.02807783403270237,2.3617535462374333,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.5582226980477571
task-v2-f6d986d24578,g-bd62d2d752385cc7,SLSQP,O3,1103,0.8796788948311002,0.8454061667464539,-0.03427272808464632,0.0,True,True,False,1.4906693793595498,0.018177337813363788,2.5988889542604907,1.457761847118912,0.02134737981936772,2.66870325316568,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.633971168659627
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O3,2207,0.07449312625241453,0.5378015440290629,0.46330841777664833,0.0,True,False,True,1.8029350558408113,0.13331738794597053,1.6580654979695153,2.2083868871145995,0.060005009828209326,1.3113662131357529,120,120.0,79,EVALUATION_BUDGET_EXHAUSTED,0.12725721299648285
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,COBYLA,O0,2207,1.4992766993042657,1.8041013009200912,0.3048246016158256,0.0,True,False,True,1.4992766993042657,0.15006002224128578,0.9824449804673987,1.8041013009200912,0.11191293887502872,0.855060274606753,120,120.0,89,EVALUATION_BUDGET_EXHAUSTED,0.36058057844638824
task-v2-e442db508705,g-548c8c6335dd2a2e,COBYLA,O3,3301,0.036057705840621505,0.023255813953488372,-0.012801891887133134,0.0,True,True,False,1.867333019789312,0.0988047697759617,1.1019878802008711,1.749538440738844,0.10636751954572146,1.13401900140798,48,48.0,34,EARLY_CONVERGENCE,0.09325004648417234
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O3,3301,0.6646821970736525,0.04819505249629601,-0.6164871445773565,0.0,True,True,False,1.8690210110631456,0.047642525493379266,0.30808348996328916,1.7908824226412141,0.10672856564143082,0.658369387774351,120,120.0,67,EVALUATION_BUDGET_EXHAUSTED,0.05696793459355831
task-v2-420d9636beee,g-e0c69f84d376b633,SLSQP,O3,3301,0.9801413968613898,1.0200482743501345,0.03990687748874466,0.0,True,False,True,1.8946804209310482,0.007690033916098493,3.6054981728321507,1.849278688639425,0.002747591109817968,3.158522020107036,120,,16,EVALUATION_BUDGET_EXHAUSTED,111.78205238748342
task-v2-5acbf653f95a,g-a712031e7959d564,Nelder-Mead,O3,1103,0.7491501481531234,0.8765759565703335,0.12742580841721007,0.0,True,False,True,1.8342457933879233,0.03135683994507982,2.108692237198126,1.7002114797381869,0.018416407190587444,1.8775648567008305,120,120.0,68,EVALUATION_BUDGET_EXHAUSTED,0.3983406713232398
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,COBYLA,O0,1103,1.970745340080617,1.3863062003951667,-0.5844391396854502,2.220446049250313e-16,True,True,False,1.970745340080617,0.003226397505697698,1.5470465534901308,1.3863062003951667,0.003486442228117262,1.5807111533898388,120,120.0,86,EVALUATION_BUDGET_EXHAUSTED,5.65879100933671
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O0,1103,1.6109856523195583,1.3540388486205162,-0.2569468036990421,-2.220446049250313e-15,True,True,False,1.6109856523195583,0.00304611880174326,2.7261955001545064,1.3540388486205162,0.0009134792270133728,2.2031473386173315,120,120.0,94,EVALUATION_BUDGET_EXHAUSTED,125.19237234443426
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,SLSQP,O0,3301,1.2435804469487002,1.4838979681313935,0.24031752118269334,2.220446049250313e-16,True,False,True,1.2435804469487002,0.008585904922794997,2.0512960012377492,1.4838979681313935,0.004066527800133036,1.726733671915143,120,,15,EVALUATION_BUDGET_EXHAUSTED,5.0698239877820015
