evidence_label,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,objective_id,depth,task_scientific_payload_sha256,terminal_parameters_sha256,p_feas_exact,p_opt_exact,mean_energy_exact,cvar_0_10_exact,probability_norm,max_abs_difference_vs_stored,source_run_id
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-a9de39f81405,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D2,10,2.709269960975831,O0,3,a96f224a4c42222e70f6c51eec8ca6441821e50363750b19df4576fb56126271,0abdf7327b8d774b36f706a42284782948757b03cbc172fdb034261c4870224d,0.06300040898345477,0.03689162890261002,1.3555509543008353,0.46109921841686197,1.0000000000000013,6.938893903907228e-17,phase2-p3-b7ae2411ce35d5ade034
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-a9de39f81405,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D2,10,2.709269960975831,O3,3,a96f224a4c42222e70f6c51eec8ca6441821e50363750b19df4576fb56126271,3ec8a17d1e00d8e34ce4520db3cf918fb22d0e088f133850bed89f656feb58cb,0.08174424068522822,0.04296826910120707,1.480729629379623,0.26184259506559976,1.0000000000000002,6.938893903907228e-17,phase2-p3-44adaf4a7b725d411cab
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,10,2.533178701920149,O0,3,dc12064da00e3fee45ed1b3e01d2d57dd55e9cb0bdcbe7c3f98ce1291e8cfff8,df1dd7bffebd323aadc7df5e603d0acf317eb117a476b8398bc708916796a132,0.01416903320416757,0.0056363347090731784,1.555446773662215,0.9870694361787049,0.9999999999999997,1.1102230246251565e-16,phase2-p3-1b905cda1394575f6224
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,10,2.533178701920149,O3,3,dc12064da00e3fee45ed1b3e01d2d57dd55e9cb0bdcbe7c3f98ce1291e8cfff8,bf99fa4cf4146a8f7b7fe8a7940127982be7d0e2e175c6a1246cda911903cbb5,0.08085576705927565,0.02814371971066105,1.4639006611633225,0.2753544964807643,1.0000000000000004,2.220446049250313e-16,phase2-p3-311e9efe2a4e1490ea9c
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,10,2.4082399653118496,O0,3,acabd1f7e73eae79fdc7a13d4de9f5da5e4919489c5ab826cba8f654be5ab5d6,55099ac1de50aa41d82b390c0aa3ca2142217035efa04b62eb0bd9c87b762dfb,0.1301461535764847,0.04099246347870489,1.2621872082708316,0.07662878331642967,1.0000000000000009,9.020562075079397e-17,phase2-p3-0f31d9d1b04520c9f143
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,10,2.4082399653118496,O3,3,acabd1f7e73eae79fdc7a13d4de9f5da5e4919489c5ab826cba8f654be5ab5d6,18d41aa1e3133290f33f913738e0650ae585c69fa10265ac873bdcbcb3664722,0.13899074889695934,0.0485814216983192,1.312136171650546,0.07574634631414892,1.0000000000000004,2.7755575615628914e-17,phase2-p3-4f6f93f3d0f6e7881297
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-30409dd5a775,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D1,10,3.010299956639812,O0,3,a186928bc4356e887de3ee3fb7a312687af8e65eaa8a69f33a0ea1f884cb23bd,dce464dfb7493bf64e55c442ffe54a534074c2254fba6157a803449b6ea4dcfe,0.005779624753250469,0.005779624753250469,1.5161276199986684,1.0682784580823228,1.0000000000000004,6.852157730108388e-17,phase2-p3-2174b574bb36a2aa6397
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-30409dd5a775,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D1,10,3.010299956639812,O3,3,a186928bc4356e887de3ee3fb7a312687af8e65eaa8a69f33a0ea1f884cb23bd,3d933a06f36790e72edfdaf2a855c03ad11700679b257af72782023c9d5b7122,0.056667201908723076,0.056667201908723076,1.9500130374744153,0.5591948078446515,1.0000000000000027,6.661338147750939e-16,phase2-p3-9959237141636c608109
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,10,2.709269960975831,O0,3,9b750220b7bb3ad43a0cdabfdace4bcabf7b21174f27b9d804c62b58ba37f0ec,7c002eaeb7da7c0eb84fa9209ff61c6d4a1b3d947e4d47368f035a6c3256ac80,0.06582612979579952,0.029023649157004023,1.5390156870265845,0.46029251446768366,1.0,2.220446049250313e-16,phase2-p3-ca8117e070c07cce88d2
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,10,2.709269960975831,O3,3,9b750220b7bb3ad43a0cdabfdace4bcabf7b21174f27b9d804c62b58ba37f0ec,bee99f586ddaca062e053728a328438cd03a6f3005b1f62b084f8c7f51d238af,0.10629594409230433,0.05474660183631614,1.6829250264084794,0.10397059163534242,0.9999999999999989,4.163336342344337e-17,phase2-p3-37f09a7d360a032e9544
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-4507b50770a7,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D3,10,2.533178701920149,O0,3,9bde32a8a43e34648298bb53a210b196751a623a86067e015e74c7d22eeb2fdf,8b870d5863dfdba434f76d5c83ec62f6113e9fdcd6b8e7b3a9db2c823524a766,0.08681518970708847,0.025969512412375658,1.5561389505262901,0.25383925351315445,1.0000000000000007,2.220446049250313e-16,phase2-p3-fc9cbc58c38472f9aa81
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-4507b50770a7,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D3,10,2.533178701920149,O3,3,9bde32a8a43e34648298bb53a210b196751a623a86067e015e74c7d22eeb2fdf,5c80f38bd42e15b0b7c362909a60566a9db87f80f3fad9af42678ad8125e173e,0.11070915570249631,0.03655738117332635,1.6379437244689097,0.11708650390303058,0.9999999999999994,6.938893903907228e-17,phase2-p3-07f38e488b8b821ef195
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-59e59ed3c03f,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D4,10,2.4082399653118496,O0,3,1c618014c6b57ad1bc57a64394990e2cacf33ecaa5e4d7ee1346ec1b26d4934f,35fab8307448543f500b359b4f04790b80a93e719bddca45d5d8097f82d882b0,0.14004898917581096,0.04943807190181631,1.2227470583232154,0.09783365216316157,1.0000000000000004,6.938893903907228e-17,phase2-p3-ddb1c8a0414973d699d3
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-59e59ed3c03f,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D4,10,2.4082399653118496,O3,3,1c618014c6b57ad1bc57a64394990e2cacf33ecaa5e4d7ee1346ec1b26d4934f,0523f9308652ad090c93c249fcff3684b88cfcb5c42ec7acf9a7b4f283da32db,0.15093942023034673,0.0530322723740314,1.2494717383381773,0.09520193827838283,0.9999999999999982,2.7755575615628914e-17,phase2-p3-61f018283818bbc645df
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,10,3.010299956639812,O0,3,76f63353f670b8042c227952c0b0dcefecd0a21950115a6559f6bf50f202a5b6,998334faebe6684bd8975c749f379845ca6bc53a09590632022dbd5ae2f0fc4d,0.009893790718924192,0.009893790718924192,1.5677065002560653,1.0598272976304102,1.0000000000000002,9.194034422677078e-17,phase2-p3-2ccee1bc8f8d9920180c
