task_id,base_graph_id,base_instance_id,size_stratum,stress_level,dilution_score,feasible_state_fraction,log_feasibility_gain_O0,log_feasibility_gain_O2,log_feasibility_gain_O3,p_feas_O0,p_feas_O2,p_feas_O3,p_opt_O0,p_opt_O2,p_opt_O3,p_opt_given_feasible_O0,p_opt_given_feasible_O2,p_opt_given_feasible_O3,expected_route_cost_given_feasible_O0,expected_route_cost_given_feasible_O2,expected_route_cost_given_feasible_O3,mean_energy_O0,mean_energy_O2,mean_energy_O3,objective_improvement_O0,objective_improvement_O2,objective_improvement_O3,p_feas_change_O0,p_feas_change_O2,p_feas_change_O3,p_opt_change_O0,p_opt_change_O2,p_opt_change_O3,paired_analysis_eligible,Delta_CVAR_MEAN,Delta_CVAR_CAPACITY,capacity_gap,cvar_residual_gap,stable_gap_closure_eligible,gap_closure,O2_greater_than_O0,O3_greater_than_O0,O3_at_least_O2,O3_within_NI_of_O2,O3_popt_vs_O0,O3_both_pfeas_and_popt_greater,O3_feasibility_up_conditional_quality_down
task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,5.11750992628768,7.62939453125e-06,2.5683861179218823,3.702645800796424,3.492833048699317,0.0028240747748953,0.0384712125261745,0.0237313870416505,0.0005379170104197,0.0164901737717113,0.0109719110494075,0.1904754842901373,0.4286367049255856,0.4623375376311111,10.307139789461592,11.132404970995395,10.64518634586048,1.2649234279233812,1.709913908963664,1.632430812287058,0.1967785668988046,0.0358432510557594,0.2046406186709145,0.0001961133044802,0.0358432510557594,0.0211034255712353,-0.0005333013035753,0.0154189554577162,0.0099006927354124,True,0.9244469307774348,-0.2098127520971067,1.1342596828745415,0.2098127520971067,True,0.815022295806741,True,True,False,False,WIN,True,False
task-v2-693f08fcb4be,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D4,2.4082399653118496,0.00390625,1.610232336328778,1.62949350998263,1.6254412428884666,0.1592180757948998,0.166438404780838,0.1648926423838169,0.0452542741930849,0.0435284743516586,0.0458311644047467,0.284228244608233,0.2615290287657817,0.2779454785985331,19.97510208827097,20.03470475173827,20.019452325523066,1.4042821325737649,1.4186048704863672,1.408031376102623,0.0157581046282728,0.008034298329028,0.0009058735807723,0.0008139693430899,0.008034298329028,0.0064885359320069,0.0028343816881864,0.00110858184676,0.0034112718998482,True,0.01520890655968854,-0.004052267094163398,0.019261173653851937,0.004052267094163398,True,0.7896147365166916,True,True,False,True,WIN,True,True
task-v2-6bb369c86974,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D6,4.816479930623699,1.52587890625e-05,2.708637799195896,3.3602802633101345,3.364616884593293,0.0078011363483606,0.0349784316373405,0.0353294563020708,0.00171619862533,0.0110822635792488,0.0114917969359731,0.2199934148940588,0.31683134607494,0.3252752274961988,11.172766163614048,11.382242653439656,11.29714728352242,1.2433099122526396,1.5319790039388308,1.5368021441906334,0.1878973977063214,0.0294872040161416,0.2924919405227806,0.0023099087271617,0.0294872040161417,0.029838228680872,-0.0001033040897795,0.0092627608641392,0.0096722942208635,True,0.655979085397397,0.004336621283158593,0.6516424641142384,-0.004336621283158593,True,1.0066549089753585,True,True,True,True,WIN,True,False
task-v2-6dd269836f23,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D1,2.1072099696478683,0.0078125,0.9962048158805032,1.1921843058900086,1.1117392136481852,0.0774452607328261,0.1216114134707127,0.1010483540964656,0.0774452607328261,0.1216114134707127,0.1010483540964656,1.0,1.0,1.0,18.0,18.0,18.0,1.6905861842243344,1.842622778705296,1.7691957204418498,0.0082373388048027,0.0452000796243338,0.2342952730349021,0.0010339268864472,0.0452000796243338,0.0246370202500867,0.0010339268864472,0.0452000796243338,0.0246370202500867,True,0.11553439776768193,-0.08044509224182339,0.19597949000950532,0.08044509224182339,True,0.5895229024326899,True,True,False,True,WIN,True,False
task-v2-6ee4e9bb2f23,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D3,5.24244866289598,5.7220458984375e-06,2.694130710858877,3.251174030207605,3.238715975534537,0.0028293198594259,0.0102029408126046,0.0099144199968717,0.0007074516938401,0.0028938705705419,0.0032796975832934,0.2500430241152218,0.2836310259652668,0.3308007512621284,15.249870927654335,15.1491069221042,15.007597746213616,1.2966758729411323,1.5993509843878344,1.5987846363500644,0.1509663940080556,0.0088530588661505,0.0769433116752447,0.0014794379129718,0.0088530588661504,0.0085645380504176,0.0003866376162614,0.0025730564929633,0.0029588835057148,True,0.5445852646756602,-0.012458054673067931,0.5570433193487281,0.012458054673067931,True,0.977635393441872,True,True,False,True,WIN,True,False
task-v2-747868754e4a,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D6,3.135238693248112,0.000732421875,2.1909432949537098,2.2518906218806345,2.24666954815551,0.113685375792581,0.1308133081255099,0.1292500902176831,0.0335698596440847,0.034033899344681,0.035901861623978,0.2952874053504735,0.2601715363090346,0.2777704956608706,11.10631752142166,11.276566988834324,11.190402351527732,1.1664632655174134,1.2751519127532505,1.2596961853312192,0.0393908206342785,0.0435863627958128,0.1353555644221931,0.0264584304628839,0.0435863627958128,0.042023144887986,0.0037317783515778,0.0041958180521741,0.0060637803314711,True,0.05572625320180036,-0.00522107372512437,0.06094732692692473,0.00522107372512437,True,0.9143346560320129,True,True,False,True,WIN,True,True
task-v2-7a2c20a84cd2,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D5,4.11750992628768,7.62939453125e-05,2.5291434826086245,2.6639483471103103,2.685889397625271,0.0258008228171023,0.0351915520429336,0.0370151463933099,0.0086071648413842,0.0112337911631149,0.0116225984320439,0.3336004011344513,0.319218406434868,0.3139957440272237,15.250094403793272,15.369590768262691,15.456955893831818,1.3603793383561062,1.52383975865785,1.4106350159165235,0.1558657375155769,0.0175432039104853,0.2085078637693178,0.0081524746846541,0.0175432039104854,0.0193667982608617,0.0027006353850923,0.005327261706823,0.005716068975752,True,0.15674591501664636,0.021941050514960647,0.13480486450168572,-0.021941050514960647,True,1.1627615635093516,True,True,True,True,WIN,True,True
task-v2-7eefc621bd20,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D6,3.135238693248112,0.000732421875,1.9743075736078888,2.1222031860702577,2.117438124217768,0.0690349286549571,0.0970430623245526,0.0959841295958866,0.0139507045588784,0.018372855818167,0.0180486997950808,0.2020818277165943,0.1893268346862401,0.1880383754175784,16.45446764065313,16.465601400916935,16.466477109928565,1.3064526723267738,1.459147967187632,1.4509391447050717,0.1265371800358286,0.052373140592908,0.514456717822433,0.0243650069233126,0.0523731405929081,0.0513142078642421,0.0045284627453647,0.0089506140046534,0.0086264579815671,True,0.14313055060987923,-0.004765061852489705,0.14789561246236893,0.004765061852489705,True,0.9677809113255328,True,True,False,True,WIN,True,True
task-v2-8029d558b1a1,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D6,3.135238693248112,0.000732421875,1.9624125136616,2.1077641584284628,2.102712479411222,0.0671697636905995,0.0938697076260558,0.0927841484305478,0.0114891949080948,0.018463886667411,0.0179047035089697,0.1710471241348552,0.1966969657662587,0.1929715777083632,14.872726858376062,14.617426988441377,14.655670329309531,1.2620269929973105,1.4211612488715468,1.4145594064602367,0.0777611282241033,0.0580937185158216,0.5574778815748289,0.0313937745803653,0.0580937185158217,0.0570081593203137,0.0058972716876231,0.0128719634469393,0.012312780288498,True,0.14029996574962222,-0.0050516790172405734,0.1453516447668628,0.0050516790172405734,True,0.9652451196865145,True,True,False,True,WIN,True,False
task-v2-835da0eb601e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D3,3.436268688912093,0.0003662109375,1.839482813840818,2.140915586297811,2.149000988933643,0.0253054535120123,0.0506578667606934,0.051609814728607,0.009570997947745,0.0177676515487521,0.0181957543157109,0.3782187876301756,0.350738250244254,0.3525638371576082,16.605292343802397,16.63622124048084,16.633943237721596,1.3737845423013777,1.5575514634875307,1.5484845088924393,0.1097847422799069,0.0297712482914676,0.3070860663153344,0.0044188350427865,0.0297712482914675,0.0307231962593812,0.0020275987291451,0.0102242523301521,0.0106523550971109,True,0.3095181750928251,0.008085402635832128,0.30143277245699296,-0.008085402635832128,True,1.0268232368031107,True,True,True,True,WIN,True,True
task-v2-87f0030ee4db,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D2,3.612359947967774,0.000244140625,1.8161667616690136,2.0378393885657564,2.08510309477692,0.0159884665881944,0.0266366399653433,0.029699090298276,0.0082545806200936,0.014168798295852,0.0156856488718362,0.5162834456050115,0.5319288887144517,0.5281525027972579,16.451149663184967,16.404213333856642,16.415542491608228,1.344583838548612,1.508540722912744,1.563585699415311,0.1043163577820343,0.0204523196614492,0.2128041125824169,0.0098041462843003,0.0204523196614492,0.0235147699943819,0.0051263933860966,0.011040611061855,0.0125574616378392,True,0.2689363331079062,0.04726370621116338,0.22167262689674283,-0.04726370621116338,True,1.213213994315948,True,True,True,True,WIN,True,False
task-v2-8ac52cd83f67,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D2,5.418539921951662,3.814697265625e-06,2.932813380402305,3.351103179838828,3.2405118118309844,0.0032679353666357,0.0085617641044144,0.0066370011039487,0.0026342319965648,0.0068523495799212,0.0053303525848148,0.8060844848583144,0.800343188197422,0.80312666840502,14.908732727125283,14.99485217703867,14.9530999739247,1.4000818359047975,1.6194054428881384,1.4751532297128955,0.172777883463115,0.0077117298950553,0.0547833847393528,0.0024179011572766,0.0077117298950553,0.0057869668945896,0.0019472836874735,0.0061654012708299,0.0046434042757234,True,0.30769843142867925,-0.11059136800784364,0.4182897994365229,0.11059136800784364,True,0.735610650422695,True,True,False,False,WIN,True,True
task-v2-8b88de51ba21,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D1,3.9133899436317554,0.0001220703125,2.212550882098493,2.699015559978502,2.769335425646671,0.0199141116849507,0.0610415589138815,0.071770419055862,0.0199141116849507,0.0610415589138815,0.071770419055862,1.0,1.0,1.0,7.0,7.0,7.0,1.5970289288938828,1.8622826742038443,1.9080745986019192,0.0502316413041465,0.0385174604717779,0.5013895228014991,-0.0026099867571528,0.0385174604717779,0.0492463206137584,-0.0026099867571528,0.0385174604717779,0.0492463206137584,True,0.556784543548178,0.07031986566816917,0.4864646778800088,-0.07031986566816917,True,1.1445528706721728,True,True,True,True,WIN,True,False
task-v2-8d2ef8b298b4,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D3,1.630088714928206,0.0234375,1.1024406496608918,1.1013691362860507,1.0824847901018588,0.2967234943048248,0.2959923054327694,0.2833975394058762,0.1091876856264491,0.1060525888604287,0.1028343749889047,0.3679778909393685,0.3582950871150843,0.3628626247231719,18.719955819524984,18.76446744727017,18.74658991436719,1.169966642511215,1.194788870457327,1.1898381704826688,0.0198715279714538,0.0125947660268931,0.0,0.0133259548989486,0.0125947660268931,0.0,0.0063533106375444,0.0032182138715239,0.0,True,-0.019955859559033007,-0.01888434618419188,-0.0010715133748411265,0.01888434618419188,False,,False,False,False,True,LOSS,False,False
task-v2-8d35df6592f7,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D7,3.0682919036174985,0.0008544921875,2.0345594655792265,2.0888936215192184,2.1102354049868115,0.0925268041383781,0.1048580357152644,0.1101396016413802,0.0147203687033617,0.0163508337420236,0.0171826009709854,0.159093020022033,0.1559330539666344,0.1560074733784926,16.41258273635154,16.41204734764169,16.411392950234468,1.2517198000817418,1.380838190092212,1.3588494457575409,0.2078382407536494,0.0507176858968227,0.4642769083262287,0.0383864543199366,0.0507176858968228,0.0559992518229386,0.0059145671786595,0.0075450322173213,0.0083767994462831,True,0.07567593940758499,0.02134178346759308,0.05433415593999191,-0.02134178346759308,True,1.3927876139488302,True,True,True,True,WIN,True,True
task-v2-8ea177161d6a,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D7,4.640388671568018,2.288818359375e-05,2.8364403677777013,3.170516998577069,3.2066364223099444,0.0157054974347305,0.0338944293911562,0.0368339039046541,0.0037254278882773,0.0062652072406365,0.0054388822625492,0.2372053418721428,0.1848447474460586,0.1476596745386541,11.696480774277068,12.501480647192002,12.599193920085886,1.251501781845878,1.4028137596031394,1.4338314453854597,0.3534682852284778,0.0293325301553127,0.3263246824261893,0.0111435981988871,0.0293325301553128,0.0322720046688107,0.0026413861243438,0.005181165476703,0.0043548404986158,True,0.37019605453224314,0.036119423732875244,0.3340766307993679,-0.036119423732875244,True,1.1081171815174555,True,True,True,True,WIN,True,True
task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,1.806179973983887,0.015625,1.0912621577243424,1.1178151457290488,1.0472246689359297,0.1927889702989587,0.2049439827462489,0.1741986138807083,0.1519841366545892,0.1709282819330887,0.142461176844699,0.7883445635863231,0.8340243984851377,0.8178089002605774,10.904898927723092,10.49378041363376,10.639719897654803,1.400428090656535,1.4137445191865037,1.4881575569620955,0.0001277221542412,0.0123726819775312,0.0,0.0002176695302411,0.0123726819775313,-0.0183726868880093,0.001019754356092,0.0199638996345914,-0.0085032054537982,True,-0.04403748878841274,-0.07059047679311914,0.0265529880047064,0.07059047679311914,True,-1.6584758288071868,True,False,False,True,LOSS,False,False
task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,4.11750992628768,7.62939453125e-05,2.272997302633861,2.693666355315734,2.688374528017456,0.0143049839986568,0.037683950879703,0.0372275625263484,0.0041805275478366,0.0131840239930299,0.0128755098194078,0.2922427280050926,0.3498577958324166,0.3458595982558612,20.070291588041204,19.006116735162337,19.048716295839363,1.3543226873468526,1.6715395442806291,1.6429542010124714,0.1008597602797907,0.0303075372664087,0.2621873741341934,0.0069285703853624,0.0303075372664087,0.029851148913054,0.0015362158042876,0.0105397122494809,0.0102311980758588,True,0.4153772253835952,-0.00529182729827804,0.42066905268187327,0.00529182729827804,True,0.9874204501982229,True,True,False,True,WIN,True,False
task-v2-9bb6197d70f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D1,4.816479930623699,1.52587890625e-05,2.13872052852902,2.752122580890512,2.776870519042397,0.0021001030124927,0.0086226875676701,0.0091283143717699,0.0021001030124927,0.0086226875676701,0.0091283143717699,1.0,1.0,1.0,24.0,24.0,24.0,1.506305242847665,1.8619377570944693,1.7044451267050502,0.1347901491516985,0.0075284856484628,0.0596333352924063,0.0010059010932854,0.0075284856484627,0.0080341124525626,0.0010059010932854,0.0075284856484627,0.0080341124525626,True,0.638149990513377,0.024747938151884696,0.6134020523614923,-0.024747938151884696,True,1.0403453787880386,True,True,True,True,WIN,True,False
task-v2-9e1a55247e55,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D1,4.816479930623699,1.52587890625e-05,0.8443587863241155,2.8100796262572514,2.782452275386367,0.0001066298641005,0.0098537081628129,0.0092463929238589,0.0001066298641005,0.0098537081628129,0.0092463929238589,1.0,1.0,1.0,8.0,8.0,8.0,1.3653772149288037,1.6981558700489736,1.6636586902067163,0.1665160069347104,0.0096592290894914,0.091887961760163,-8.78492092209273e-05,0.0096592290894915,0.0090519138505375,-8.78492092209273e-05,0.0096592290894915,0.0090519138505375,True,1.9380934890622517,-0.027627350870884193,1.9657208399331358,0.027627350870884193,True,0.9859454352267925,True,True,False,True,WIN,True,False
task-v2-a11d89c8c060,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D4,5.11750992628768,7.62939453125e-06,2.044785909998524,3.1427300494414268,3.486745568196477,0.000845816170272,0.010597907464399,0.0234010660227865,0.000236776144657,0.0047870776976221,0.0117077891107741,0.279938068080354,0.4517002732570653,0.5003100755911646,15.160185795758936,14.644899180228805,14.499069773226507,1.2221695420369545,1.6452608868235412,1.5542679266297452,0.1445209079678198,0.0098182596487015,0.206096052758094,6.616835457456125e-05,0.0098182596487015,0.022621418207089,-7.752620949271632e-06,0.0045425489320157,0.0114632603451678,True,1.4419596581979528,0.3440155187550502,1.0979441394429026,-0.3440155187550502,True,1.3133269775724692,True,True,True,True,WIN,True,False
task-v2-a4fc95665697,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D3,1.630088714928206,0.0234375,1.1145618118467184,1.107520878177203,1.0491008295499804,0.3051217010661973,0.3002148448973195,0.262429174684395,0.0854877231974985,0.0996096606173943,0.1011885757880961,0.2801758213158087,0.3317945874777219,0.3855843235028592,13.221236877588185,12.958977923858978,12.65089789994632,1.015129591113901,1.068070239043822,1.1855988473212389,0.0893459603668815,0.0471754027261428,0.0036952129944865,0.0520822588950206,0.0471754027261428,0.0093897325132183,0.0172665549500827,0.0313884923699786,0.0329674075406803,True,-0.06546098229673802,-0.05842004862722261,-0.0070409336695154146,0.05842004862722261,False,,False,False,False,True,WIN,False,False
task-v2-a9de39f81405,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D2,2.709269960975831,0.001953125,1.5086133297735564,1.7074138512102504,1.6217271250392171,0.0630004089834547,0.0995735269225625,0.0817442406852282,0.03689162890261,0.0515565537887745,0.042968269101207,0.5855776096993043,0.5177737033345176,0.5256427699495623,12.828844780601392,12.964452593330966,12.948714460100875,1.3555509543008353,1.556358991819956,1.480729629379623,0.132664117986198,0.0758608237483694,0.6143441045168356,0.0392877058092616,0.0758608237483694,0.0580315375110351,0.0219080251364351,0.0365729500225996,0.0279846653350322,True,0.11311379526566068,-0.08568672617103323,0.1988005214366939,0.08568672617103323,True,0.568981381176511,True,True,False,True,WIN,True,True
task-v2-aefa943bb0f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D7,3.9133899436317554,0.0001220703125,2.395387489407014,2.641568801968135,2.630478960602227,0.0303387403953763,0.0534784557872451,0.0521301550890655,0.0078186245127055,0.0131620205827568,0.012915235092374,0.2577109138617076,0.2461181870157143,0.247749792232693,16.568468322445646,16.74135821492476,16.71876478516083,1.2727820208846283,1.345379558441968,1.3486209331911063,0.1080421212048039,0.0399169154564055,0.3816878860205548,0.0167772000645368,0.0399169154564055,0.038568614758226,0.0043860300321617,0.0097294261022129,0.0094826406118302,True,0.23509147119521323,-0.011089841365907738,0.24618131256112097,0.011089841365907738,True,0.954952545948611,True,True,False,True,WIN,True,True
task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,2.533178701920149,0.0029296875,0.6845189199573443,1.553504847515592,1.440889703437738,0.0141690332041675,0.104791521388661,0.0808557670592756,0.0056363347090731,0.0366055747092426,0.028143719710661,0.3977924695253979,0.3493180958168965,0.3480731274248971,13.204415060949204,13.301363808366206,13.303853745150205,1.555446773662215,1.3288048700468742,1.4639006611633223,0.0002052341222511,0.0905125822542365,0.7105024628157142,-0.0001099059302568,0.0905125822542365,0.0665768279248512,-5.174874520129207e-05,0.0309174912549681,0.0224556362563865,True,0.7563707834803937,-0.112615144077854,0.8689859275582477,0.112615144077854,True,0.8704062511181397,True,True,False,False,WIN,True,True
task-v2-b9e5059853ca,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D1,2.1072099696478683,0.0078125,1.0734717158695333,1.2525073475357442,1.1299769458976276,0.0925255650983692,0.1397324834812937,0.1053821309455321,0.0925255650983692,0.1397324834812937,0.1053821309455321,1.0,1.0,1.0,9.0,9.0,9.0,1.763022489305015,1.969483717349588,1.819741689859789,0.0018007597966824,0.0483847586896557,0.0960653460354288,0.0011778403067313,0.0483847586896557,0.0140344061538942,0.0011778403067313,0.0483847586896557,0.0140344061538942,True,0.05650523002809438,-0.12253040163811657,0.17903563166621095,0.12253040163811657,True,0.31560885116679543,True,True,False,False,WIN,True,False
task-v2-ba2b70f61e3b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D7,3.0682919036174985,0.0008544921875,2.1239675717792497,2.220981196674009,2.2278953065954727,0.1136778021038184,0.1421311575524938,0.1444120399988536,0.0376124590198626,0.0524216057263965,0.0686908150225474,0.3308689851824577,0.3688255737102226,0.475658504810906,11.09025180982459,10.912278713327646,10.337392139792744,1.0875172428662765,1.11452811958697,1.174895286523549,0.051978977015898,0.0719110121227473,0.3127722062666997,0.0434576566740719,0.0719110121227473,0.0741918945691071,0.0119122448830947,0.0267213915896287,0.0429906008857796,True,0.10392773481622308,0.006914109921463574,0.09701362489475951,-0.006914109921463574,True,1.071269473014373,True,True,True,True,WIN,True,False
task-v2-c4754bf838d1,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D6,4.038328680240055,9.1552734375e-05,2.402080497498216,2.6294022524262752,2.640853841103325,0.0231074391073206,0.0390008050869917,0.0400428666504829,0.0074043675348809,0.0110956917613979,0.0115714957139921,0.3204321993662711,0.284499043972269,0.2889777051926571,15.834503960510784,16.419585930610715,16.28162219974105,1.368602040393237,1.525657822276701,1.4043588240672678,0.1464735837398354,0.0217127874573836,0.2427344942036803,0.0058194214777125,0.0217127874573836,0.0227548490208748,0.0021010947569422,0.0057924189834592,0.0062682229360534,True,0.23877334360510893,0.011451588677049873,0.22732175492805906,-0.011451588677049873,True,1.050376122956969,True,True,True,True,WIN,True,True
task-v2-cb6317a18cf3,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D7,3.816479930623699,0.000152587890625,2.5232092116092697,2.718183919524496,2.716340843018994,0.0509013476776637,0.0797450966793536,0.0794073883065223,0.0089816439600971,0.0142872015712881,0.0142815405666145,0.1764519874203346,0.1791608784266131,0.179851533606496,14.588208016172551,14.560818501087743,14.5436570331647,1.192381782683375,1.231741586954879,1.2370592521778825,0.0373690798192967,0.0370420595928169,0.3647025129858439,0.008198310591127,0.0370420595928169,0.0367043512199857,0.0021171521536275,0.0074227097648185,0.0074170487601449,True,0.19313163140972422,-0.0018430765055019727,0.1949747079152262,0.0018430765055019727,True,0.9905470995432735,True,True,False,True,WIN,True,False
task-v2-cd3aef86a98f,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D5,3.2144199392957367,0.0006103515625,2.0123338008118656,2.13769597417965,2.1366310108845976,0.0627933801324584,0.0838061779761503,0.0836009228603076,0.0114246034845367,0.0184185330032106,0.0183670525403137,0.1819396162531351,0.2197753608147145,0.2196991601516648,14.65456258855622,14.088230984979123,14.088845691162,1.2640927435615934,1.4253157101036664,1.4263301305008795,0.0982800029201231,0.0519686764439277,0.5084944850293411,0.0309558786002359,0.0519686764439278,0.0517634213280851,0.0061745357706887,0.0131684652893626,0.0131169848264657,True,0.12429721007273198,-0.0010649632950525678,0.12536217336778455,0.0010649632950525678,True,0.9915049072105012,True,True,False,True,WIN,True,False
task-v2-cfa564be8207,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D3,3.436268688912093,0.0003662109375,1.892726887148624,2.1521657240477863,2.152171479436862,0.0286060700789414,0.0519872727707813,0.0519879617248823,0.0045729823099979,0.0124010671593783,0.0124880465208003,0.1598605574753322,0.2385404445825855,0.2402103507517071,15.836896713432116,15.359819046444796,15.347553380507954,1.3238059139912,1.457359157930603,1.4593866692552793,0.0567236701733653,0.0297937478757959,0.2900064335300395,0.006412545183956,0.0297937478757959,0.0297944368298969,0.0018124258114093,0.0096405106607897,0.0097274900222117,True,0.2594445922882378,5.755389075545736e-06,0.25943883689916225,-5.755389075545736e-06,True,1.000022183991974,True,True,True,True,WIN,True,False
task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,4.339358675904037,4.57763671875e-05,2.279318282233432,2.5836472699204243,2.7161841664552853,0.0087088258551838,0.0175504636429505,0.0238136239124812,0.0026278176384038,0.0059935373006626,0.0094298014388256,0.3017418974843462,0.3415030749384252,0.3959834703647644,24.05117792014304,24.08511495383716,23.899383690005568,1.3998559462419091,1.5655075430264114,1.651357521405459,0.1914280393617611,0.0124402540607311,0.1827360583251874,0.0035986162729643,0.012440254060731,0.0187034143302618,0.0012443232687907,0.0046100429310495,0.0080463070692125,True,0.43686588422185313,0.132536896534861,0.3043289876869921,-0.132536896534861,True,1.4355053310635582,True,True,True,True,WIN,True,False
task-v2-d50991f4f8ba,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D2,4.515449934959718,3.0517578125e-05,2.364785939840395,2.814263635356377,2.547383085828314,0.0070686422935633,0.0198981958160396,0.0107629953059795,0.0038373106675076,0.0108486468944097,0.0062253412315741,0.5428638921227934,0.5452075652841246,0.5784022992294291,19.11422497089486,19.09313191244288,18.79437930693513,1.4809899479052209,1.7063977750249646,1.5630194687946382,0.1093921191590845,0.0174723073326054,0.0786456578336874,0.0046427538101291,0.0174723073326054,0.0083371068225453,0.0025519780162451,0.0095633142431472,0.0049400085803116,True,0.18259714598791899,-0.2668805495280626,0.4494776955159816,0.2668805495280626,True,0.40624295222993234,True,True,False,False,WIN,True,False
task-v2-d5cf4ef0cd21,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D5,4.941418667231999,1.1444091796875e-05,2.655527725328632,3.6141619302185672,3.437493563868915,0.0051773682739485,0.0470698986276172,0.031338261244577,0.0011060345757466,0.0151586300207678,0.0111364096199461,0.2136287235567113,0.3220450959686965,0.3553614392653405,10.360676220221276,10.942089573055554,10.541170889363965,1.2527205168052291,1.5927489011700513,1.5401728569154614,0.1807478740230357,0.0426858483581985,0.2640126894770538,0.0007933180045299,0.0426858483581986,0.0269542109751584,-0.0004964846540566,0.0135561107909645,0.0095338903901428,True,0.781965838540283,-0.17666836634965222,0.9586342048899352,0.17666836634965222,True,0.8157082592625242,True,True,False,False,WIN,True,False
task-v2-d6122c14c280,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D5,4.941418667231999,1.1444091796875e-05,2.619199414026657,3.1692247361140025,3.186250822693517,0.0047619052172527,0.0168968624575741,0.0175724434935629,0.0018285946566813,0.0099488147513438,0.0110088157821171,0.3840048411833593,0.5887965754780872,0.6264817858796822,12.087650513720597,10.790686688421111,10.532514256664689,1.3664399165165244,1.4049888217941395,1.4051763900522567,0.0830468248481286,0.013804897420111,0.16165976135245,0.0016699401797896,0.013804897420111,0.0144804784560998,0.0006692440562735,0.008789464150936,0.0098494651817092,True,0.5670514086668601,0.017026086579514654,0.5500253220873454,-0.017026086579514654,True,1.0309550958761329,True,True,True,True,WIN,True,False
task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,2.4082399653118496,0.00390625,1.5226713025270409,1.5746290913049883,1.5512258602658977,0.1301461535764847,0.146686155398855,0.1389907488969593,0.0409924634787048,0.0447699519803288,0.0485814216983192,0.3149725316669793,0.3052091171017104,0.3495298937797291,14.194919962146953,14.278156985052746,14.024628441326977,1.2621872082708316,1.2701772355989267,1.312136171650546,0.0415144634768878,0.0266191543547529,0.0011903841518304,0.0100791525323826,0.0266191543547529,0.0189237478528572,0.0026483454861272,0.0064258339877511,0.0102373037057415,True,0.028554557738856845,-0.02340323103909059,0.05195778877794743,0.02340323103909059,True,0.5495722279654889,True,True,False,True,WIN,True,False
