run_id,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,feasible_state_fraction,dilution_score,arm,optimizer,source_p2_seed,eval_budget,budget_multiplier,reused_from_continuation,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,terminal_objective,best_evaluated_objective,objective_improvement,best_evaluated_objective_improvement,p_feas_start,p_feas_final,p_feas_best_evaluated,p_opt_start,p_opt_final,p_opt_best_evaluated,p_opt_given_feasible_start,p_opt_given_feasible_final,p_opt_given_feasible_best_evaluated,G_feas_start,G_feas_final,G_feas_best_evaluated,state_norm_start,state_norm_final,state_norm_best_evaluated,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,component_sum,component_sum_error,mass_valid_flow_resource_feasible,mass_flow_invalid_resource_feasible,mass_flow_valid_resource_violating,mass_both_flow_and_resource_violating,mass_flow_invalid,mass_resource_violating,mass_category_sum,classification,optimizer_nfev,tracked_optimizer_evaluations,diagnostic_start_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,scipy_success,numerically_valid,runtime_s,peak_memory_mb,execution_status,failure_reason,config_sha256,optimizer_seed,original_p3_objective,original_p3_p_feas,original_p3_p_opt,original_p3_G_feas,continuation_objective_recovery_vs_random,continuation_delta_p_feas_vs_random,continuation_delta_p_opt_vs_random,continuation_delta_G_vs_random
diag-run-247be021030988cab799,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[4.95466250134755, 3.9014339141787193, 0.0, 2.39102458528959, 0.1400986467793451, 0.0]","[5.842891553649822, 4.040641706878781, 0.015564904750892814, 2.416101594623518, 0.08642792287431601, 0.056236966294789664]","[5.842891553649822, 4.040641706878781, 0.015564904750892814, 2.416101594623518, 0.08642792287431601, 0.056236966294789664]",1.723243703630919,1.5958108737473833,1.5958108737473833,1.5958108737473833,0.1274328298835356,0.1274328298835356,0.0036516813599151,0.0062298409824092,0.0062298409824092,0.0036516813599151,0.0062298409824092,0.0062298409824092,1.0,1.0,1.0,1.475882818280445,1.7078669050030326,1.7078669050030326,1.0000000000000004,0.9999999999999994,0.9999999999999994,0.0790212133301744,1.084602154128682,0.4321875062885267,1.5167896604172089,1.5958108737473833,0.0,0.0062298409824092,0.5827928882514699,0.051784009014423,0.3591932617516973,0.9419861500031672,0.4109772707661203,0.9999999999999994,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7040290413424373,136.78515625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.3634444461393376,1.117364248697446e-06,1.117364248697446e-06,-2.038415284853149,-0.2323664276080457,0.006228723618160503,0.006228723618160503,3.7462821898561818
diag-run-03d1ed8f39b7ce04c187,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1,COBYLA,3301,120,1,False,"[4.873460008371536, 4.005431361233183, 0.0, 2.365097705196825, 0.14007590962037544, 0.0]","[5.578427026273613, 4.061797538042384, 0.04762642295855751, 2.4103297501255434, 0.14712594359386694, -0.011783992561498537]","[5.578427026273613, 4.061797538042384, 0.04762642295855751, 2.4103297501255434, 0.14712594359386694, -0.011783992561498537]",1.7325285318060049,1.626937085848066,1.626937085848066,1.626937085848066,0.1055914459579387,0.1055914459579387,0.0038786435284181,0.0057666075149767,0.0057666075149767,0.0038786435284181,0.0057666075149767,0.0057666075149767,1.0,1.0,1.0,1.5020698106886523,1.674310337234367,1.674310337234367,1.0,0.9999999999999998,0.9999999999999998,0.0814199668604234,1.093532828862028,0.4519842901256137,1.5455171189876415,1.626937085848065,-1.1102230246251563e-15,0.0057666075149767,0.565466747533104,0.0485123798949575,0.3802542650569615,0.9457210125900656,0.4287666449519191,0.9999999999999998,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7004069508984685,136.78515625,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,3301,1.4957194048050328,0.0003941397380256,0.0003941397380256,0.5090401672190599,-0.13121768104303322,0.0053724677769511,0.0053724677769511,1.1652701700153072
diag-run-3cf3f211a2b14c7e0f1f,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,0.0003662109375,3.436268688912093,P3_CONTINUATION_B1,COBYLA,1103,120,1,False,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[2.067910367267188, 4.7801884633270975, -0.22666575496348434, 3.230033372377574, -0.8830160068498246, 0.13995414928879046]","[2.067910367267188, 4.7801884633270975, -0.22666575496348434, 3.230033372377574, -0.8830160068498246, 0.13995414928879046]",1.5459860591715722,1.51398918308655,1.51398918308655,1.51398918308655,0.0319968760850222,0.0319968760850222,0.009742829274044,0.0143260770529153,0.0143260770529153,0.0063252609773233,0.00933856749265,0.00933856749265,0.6492221919740025,0.6518579690837004,0.6518579690837004,1.4249537812812472,1.5923959715971825,1.5923959715971825,1.0,0.9999999999999972,0.9999999999999972,0.0626762391117432,1.0907183750377587,0.3605945689370483,1.451312943974807,1.5139891830865502,2.220446049250313e-16,0.0143260770529153,0.6362003827539539,0.0204377002628374,0.3290358399302905,0.9652362226842444,0.349473540193128,0.9999999999999972,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7383273020386696,136.53125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,1103,1.368878263466886,0.0002870434807039,0.0001644616076857,-0.1057836234148621,-0.14511091961966405,0.014039033572211401,0.0091741058849643,1.6981795950120446
diag-run-940332b18ffb6604fdb5,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,0.0003662109375,3.436268688912093,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[5.401688835417383, 4.219518712455906, 0.0, 2.3999252208882966, 0.12171550989365058, 0.0]","[6.317090943935659, 4.298119397556833, 0.11682511644401354, 2.436237196078235, 0.17543143717490225, -0.043512678253776416]","[6.317090943935659, 4.298119397556833, 0.11682511644401354, 2.436237196078235, 0.17543143717490225, -0.043512678253776416]",1.6044433005653302,1.4793001448973029,1.4793001448973029,1.4793001448973029,0.1251431556680275,0.1251431556680275,0.0172299150196937,0.0256664681553701,0.0256664681553701,0.0106597267859091,0.0162446887925883,0.0162446887925883,0.6186755287954164,0.6329148480520302,0.6329148480520302,1.672551824365398,1.8456348004287804,1.8456348004287804,0.9999999999999996,0.9999999999999988,0.9999999999999988,0.0774683026195276,1.0720453567324322,0.329786485545343,1.4018318422777751,1.4793001448973029,0.0,0.0256664681553701,0.6590909699122549,0.0382311312040235,0.2770114307283502,0.9361024006406052,0.3152425619323737,0.9999999999999988,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7405420336872339,136.53125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.3213400887533846,5.485345535543948e-05,3.5160951432990195e-05,-0.8245273210270436,-0.15796005614391828,0.025611614700014662,0.01620952784115531,2.670162121455824
diag-run-c2648c4ec412a5303b8b,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,0.0003662109375,3.436268688912093,P3_CONTINUATION_B1,COBYLA,3301,120,1,False,"[4.267269136216224, 4.093449287093491, 0.0, 2.351608707020882, 0.11452906070144965, 0.0]","[5.2313533298306165, 4.203541489341565, 0.4289325889536686, 2.3950673426395293, 0.32575823082395916, -0.18785700614823136]","[5.2313533298306165, 4.203541489341565, 0.4289325889536686, 2.3950673426395293, 0.32575823082395916, -0.18785700614823136]",1.784244648455573,1.596326846748857,1.596326846748857,1.596326846748857,0.187917801706716,0.187917801706716,0.0088456744928828,0.0196737316536992,0.0196737316536992,0.0051282575523219,0.0114448531418859,0.0114448531418859,0.5797474863503201,0.581732705484673,0.581732705484673,1.382999642875611,1.7301554323038,1.7301554323038,0.9999999999999988,0.9999999999999984,0.9999999999999984,0.0874718583719603,1.1089310650346431,0.3999239233422533,1.508854988376897,1.5963268467488572,2.220446049250313e-16,0.0196737316536992,0.6044095478637044,0.0302677085754483,0.3456490119071465,0.9500585597708509,0.3759167204825948,0.9999999999999984,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.733132790774107,136.53125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,3301,1.4610271831979866,0.0014370096251193,0.0008432544769369,0.5937283659692263,-0.1352996635508703,0.0182367220285799,0.010601598664949,1.1364270663345737
diag-run-59ec4fbc29d0a2b6d6f8,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D5,13,0.0006103515625,3.2144199392957367,P3_CONTINUATION_B1,COBYLA,1103,120,1,False,"[2.853339307711231, 4.364054076487135, 0.0, 2.312596769104051, 0.10473061984598919, 0.0]","[3.5679314433886473, 4.362943707236035, 0.029275541705931295, 2.2998712426692483, 0.11726014220835043, -0.021077874680564542]","[3.5679314433886473, 4.362943707236035, 0.029275541705931295, 2.2998712426692483, 0.11726014220835043, -0.021077874680564542]",1.860672100206132,1.8322400735562727,1.8322400735562727,1.8322400735562727,0.0284320266498587,0.0284320266498587,0.011093043916203,0.0107410783717357,0.0107410783717357,0.001895092682433,0.0017337601745906,0.0017337601745906,0.1708361290867094,0.1614139767523614,0.1614139767523614,1.2594706716146264,1.2454678246987514,1.2454678246987514,0.9999999999999988,1.0000000000000002,1.0000000000000002,0.1172272242749225,1.2257839255231602,0.4892289237581904,1.7150128492813506,1.8322400735562727,0.0,0.0107410783717357,0.5570445114046483,0.0030239413898973,0.4291904688337188,0.9862349802383672,0.4322144102236162,1.0000000000000002,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7217998513951898,135.79296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,1103,1.3855528032441755,0.0034412948326484,0.0028169805097968,0.7511418216542655,-0.4466872703120972,0.007299783539087301,-0.0010832203352062,0.49432600304448593
diag-run-53a30bd2806f71fefa94,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D5,13,0.0006103515625,3.2144199392957367,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[5.633014571174835, 4.166480396683977, 0.0, 2.4485288277994526, 0.12896163233685734, 0.0]","[6.323973188684103, 4.632034433132568, 0.06267440667000913, 2.458500500391587, 0.15754605997894983, -0.04137969260524426]","[6.323973188684103, 4.632034433132568, 0.06267440667000913, 2.458500500391587, 0.15754605997894983, -0.04137969260524426]",1.5069255612077626,1.3818848379630095,1.3818848379630095,1.3818848379630095,0.125040723244753,0.125040723244753,0.0357096089109574,0.0594315954172992,0.0594315954172992,0.0087005428264611,0.018221719642884,0.018221719642884,0.2436471048494579,0.3065998736015767,0.3065998736015767,1.767205033152949,1.9884373281712988,1.9884373281712988,0.9999999999999996,1.0000000000000022,1.0000000000000022,0.0829085461074977,1.0627426163063167,0.2362336755491946,1.2989762918555114,1.381884837963009,-2.220446049250313e-16,0.0594315954172992,0.7140088614808027,0.0143521548195665,0.2122073882823336,0.9262162497631364,0.2265595431019001,1.0000000000000022,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7198332641273737,135.79296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.2719140178881192,0.0109396252868735,0.0106855097005541,1.253422385732804,-0.10997082007489034,0.0484919701304257,0.0075362099423299,0.7350149424384949
diag-run-895a39f60fbd43c033b6,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D5,13,0.0006103515625,3.2144199392957367,P3_CONTINUATION_B1,COBYLA,3301,120,1,False,"[4.682520769585472, 3.772770230251288, 0.0, 2.3939969807495394, 0.13513522349157267, 0.0]","[5.635738059230124, 4.291567705397881, 0.04462227201128249, 2.454991416956498, 0.13703895973359087, 0.0025471556509141253]","[5.635738059230124, 4.291567705397881, 0.04462227201128249, 2.454991416956498, 0.13703895973359087, 0.0025471556509141253]",1.7271813585777376,1.5012079817543331,1.5012079817543331,1.5012079817543331,0.2259733768234044,0.2259733768234044,0.0135893597665916,0.0429131821809719,0.0429131821809719,0.0012769129042623,0.0111405645381165,0.0111405645381165,0.0939641694821783,0.259607047809574,0.259607047809574,1.3476189356613344,1.8470106596637563,1.8470106596637563,1.000000000000001,1.0000000000000024,1.0000000000000024,0.0937643083911385,1.0959414551143982,0.3115022182487963,1.4074436733631943,1.5012079817543331,0.0,0.0429131821809719,0.661560565605265,0.0155019956907047,0.2800242565230607,0.9415848221283256,0.2955262522137654,1.0000000000000024,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7265401901677251,135.79296875,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,3301,1.518761906560829,0.0341245131949279,0.0258227633901698,1.74748640393753,0.01755392480649598,0.008788668986043996,-0.014682198852053302,0.09952425572622636
diag-run-4c66c3c5391617d1f246,task-v2-f0ef0f25a74e,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D6,13,0.000732421875,3.135238693248112,P3_CONTINUATION_B1,COBYLA,1103,120,1,False,"[2.403160274171025, 4.486461953335328, 0.0, 2.285528945747223, 0.10596286308144709, 0.0]","[2.430041262300027, 4.502461534687394, 0.5096338125823261, 2.3029550108919365, 0.17007913837043265, -0.06685948930972019]","[2.430041262300027, 4.502461534687394, 0.5096338125823261, 2.3029550108919365, 0.17007913837043265, -0.06685948930972019]",1.8119808439914964,1.8037083148294129,1.8037083148294129,1.8037083148294129,0.0082725291620837,0.0082725291620837,0.0130400081673173,0.0159201992920305,0.0159201992920305,0.003286634310557,0.0036362886288541,0.0036362886288541,0.252042350617114,0.2284072304719477,0.2284072304719477,1.2505165566547314,1.3371871932632926,1.3371871932632926,0.9999999999999992,0.9999999999999984,0.9999999999999984,0.1269667110910287,1.2441669220200344,0.432574681718349,1.6767416037383835,1.803708314829412,-4.440892098500626e-16,0.0159201992920305,0.6068815931127365,0.0008351838900656,0.3763630237051658,0.9832446168179022,0.3771982075952314,0.9999999999999984,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7346540484577417,136.5078125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,1103,1.3607286723749443,0.0038824157746185,0.0033265860819369,0.7243407361380407,-0.4429796424544685,0.012037783517412,0.00030970254691720014,0.6128464571252519
diag-run-30bd6da58681e0f9ed59,task-v2-f0ef0f25a74e,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D6,13,0.000732421875,3.135238693248112,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[5.411947977517282, 4.118635098447074, 0.0, 2.457470432297963, 0.14401380171856928, 0.0]","[6.3915694427524254, 4.541600251419476, 0.12266899828650332, 2.4847652250765826, 0.2626375465444069, -0.1416009420177953]","[6.3915694427524254, 4.541600251419476, 0.12266899828650332, 2.4847652250765826, 0.2626375465444069, -0.1416009420177953]",1.5372532578913214,1.3064991606534662,1.3064991606534662,1.3064991606534662,0.2307540972378552,0.2307540972378552,0.0440126649001908,0.0808605483677423,0.0808605483677423,0.0146293224789591,0.0305063915389925,0.0305063915389925,0.3323889274174744,0.3772716380830589,0.3772716380830589,1.778816358480202,2.042975375487877,2.042975375487877,0.999999999999998,1.0000000000000009,1.0000000000000009,0.0866199563228392,1.0462958579426878,0.1735833463879394,1.2198792043306272,1.3064991606534666,4.440892098500626e-16,0.0808605483677423,0.7523309769797759,0.0065760642081033,0.1602324104443794,0.9125633874241552,0.1668084746524828,1.000000000000001,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7272241795435548,136.5078125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.3769420469493512,0.0264472466113435,0.0116661978224095,1.5576191581356305,0.07044288629588502,0.0544133017563988,0.018840193716583,0.48535621735224654
diag-run-d9fc23154eb2fe57aae3,task-v2-f0ef0f25a74e,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D6,13,0.000732421875,3.135238693248112,P3_CONTINUATION_B1,COBYLA,3301,120,1,False,"[2.1661095265763564, 1.8648525946711887, 0.0, 2.2889542059110757, -0.1880815918125395, 0.0]","[2.164307860989338, 1.6780951751392765, 0.10659683258985284, 2.3230490041781358, -0.14179463815019105, -0.0512039147710943]","[2.164307860989338, 1.6780951751392765, 0.10659683258985284, 2.3230490041781358, -0.14179463815019105, -0.0512039147710943]",1.6852294122733902,1.6743117492258428,1.6743117492258428,1.6743117492258428,0.0109176630475473,0.0109176630475473,0.0182296846892534,0.0200955083435889,0.0200955083435889,0.0041670702890922,0.0047356016146065,0.0047356016146065,0.228587074330957,0.2356547310791119,0.2356547310791119,1.3960178501695957,1.438337689992798,1.438337689992798,1.0000000000000009,1.0000000000000004,1.0000000000000004,0.1126992893813151,1.2045834223290348,0.3570290375154931,1.561612459844528,1.674311749225843,2.220446049250313e-16,0.0200955083435889,0.6617463830161336,0.0005272615824794,0.3176308470577981,0.9793772300739316,0.3181581086402776,1.0000000000000002,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7331927511841059,136.5078125,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,3301,1.536779615676418,0.0472765839574313,0.0362536043092416,1.8098847816366448,-0.13753213354942484,-0.0271810756138424,-0.0315180026946351,-0.3715470916438468
diag-run-ab569068d856ab47b984,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,0.0008544921875,3.0682919036174985,P3_CONTINUATION_B1,COBYLA,1103,120,1,False,"[1.8934236172164045, 4.496711874635474, 0.0, 2.266711729638974, 0.11075925032389869, 0.0]","[1.8628028985969973, 4.43678022999607, -0.015808494390240492, 2.2694724964831825, 0.10660232187105087, 0.004991873100178446]","[1.8628028985969973, 4.43678022999607, -0.015808494390240492, 2.2694724964831825, 0.10660232187105087, 0.004991873100178446]",1.6812927526463834,1.6798101135502872,1.6798101135502872,1.6798101135502872,0.0014826390960962,0.0014826390960962,0.0149246886815461,0.0151704255557895,0.0151704255557895,0.0040588375847567,0.0041423780554853,0.0041423780554853,0.2719545895637588,0.27305615391287,0.27305615391287,1.2421971844375506,1.249289667261111,1.249289667261111,1.0,0.9999999999999994,0.9999999999999994,0.1285666822867074,1.2559013020532206,0.2953421292103596,1.5512434312635803,1.6798101135502876,4.440892098500626e-16,0.0151704255557895,0.7266621529047235,0.0,0.2581674215394864,0.98482957444421,0.2581674215394864,0.9999999999999994,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7269347663968801,135.93359375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,1103,1.359327304408583,0.0060999342358516,0.0055273958839622,0.8536170564707748,-0.32048280914170424,0.0090704913199379,-0.0013850178284769005,0.3956726107903361
diag-run-1021d7d5f4daae64a96b,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,0.0008544921875,3.0682919036174985,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[1.0066855960067225, 6.737128967179567, 0.0, 2.8781035626707694, -0.5777751815110356, 0.0]","[0.7422897833213317, 6.903344047427995, 0.26516713339264747, 2.899043118920492, -0.4217741995845111, -0.17812667132818852]","[0.7422897833213317, 6.903344047427995, 0.26516713339264747, 2.899043118920492, -0.4217741995845111, -0.17812667132818852]",1.252634297757721,1.2105800681757295,1.2105800681757295,1.2105800681757295,0.0420542295819912,0.0420542295819912,0.0452609953912153,0.064224652080595,0.064224652080595,0.014108682627872,0.0208523482125508,0.0208523482125508,0.3117183461371785,0.3246782588465156,0.3246782588465156,1.724016004454913,1.875993663891235,1.875993663891235,0.999999999999999,0.9999999999999992,0.9999999999999992,0.0663324773833254,1.0455827180979609,0.0986648726944443,1.144247590792405,1.2105800681757304,6.661338147750939e-16,0.064224652080595,0.8392627977427299,0.0,0.0965125501766744,0.9357753479194044,0.0965125501766744,0.9999999999999994,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7066348968073726,135.93359375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.2979051459430204,0.0376391866945274,0.0143649179204729,1.643932134262863,0.08732507776729093,0.026585465386067597,0.006487430292077899,0.2320615296283719
diag-run-99edc844e94355ba0af3,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,0.0008544921875,3.0682919036174985,P3_CONTINUATION_B1,COBYLA,3301,120,1,False,"[1.8998040538300824, 4.277136001694996, 0.0, 2.2755545795975127, 0.1088488178213923, 0.0]","[1.8632728555752338, 4.3334406471025, 0.0006319753787624313, 2.272859609338344, 0.11102725009562908, 0.0008494248634698264]","[1.8632728555752338, 4.3334406471025, 0.0006319753787624313, 2.272859609338344, 0.11102725009562908, 0.0008494248634698264]",1.6804249421250606,1.6793981932960067,1.6793981932960067,1.6793981932960067,0.0010267488290538,0.0010267488290538,0.0154426785922761,0.0154833173081311,0.0154833173081311,0.0041899926547951,0.0042272134706662,0.0042272134706662,0.271325510646247,0.2730172989767696,0.2730172989767696,1.2570145362072225,1.2581559177338166,1.2581559177338166,0.9999999999999998,0.9999999999999994,0.9999999999999994,0.1283887386739898,1.2542578753355524,0.2967515792864645,1.551009454622017,1.679398193296007,2.220446049250313e-16,0.0154833173081311,0.7249388471163166,0.0,0.2595778355755515,0.9845166826918682,0.2595778355755515,0.9999999999999992,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.70824043918401,135.93359375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,3301,1.5249098080859995,0.0601433360023674,0.045999017943402,1.8474794172928417,-0.15448838521000718,-0.044660018694236296,-0.0417718044727358,-0.5893234995590251
diag-run-d1b05e8c56cf8482fc91,task-v2-eb1005d46905,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D4,13,0.00048828125,3.311329952303793,P3_CONTINUATION_B1,COBYLA,1103,120,1,False,"[2.8426933144772715, 4.26334162639579, 0.0, 2.323998914921688, 0.11077766136798751, 0.0]","[3.478582620518987, 4.293646951017124, -0.032913060833893705, 2.307612776917407, 0.09505296288031419, 0.003625730201528973]","[3.478582620518987, 4.293646951017124, -0.032913060833893705, 2.307612776917407, 0.09505296288031419, 0.003625730201528973]",1.87126558778754,1.8390298408911083,1.8390298408911083,1.8390298408911083,0.0322357468964311,0.0322357468964311,0.0091570515128475,0.0089086071635006,0.0089086071635006,0.0018330235279534,0.0017643800745884,0.0017643800745884,0.2001761730161334,0.1980534153326729,0.1980534153326729,1.2730856096141434,1.2611397608871644,1.2611397608871644,0.9999999999999988,1.000000000000001,1.000000000000001,0.1175883284868464,1.224315120765461,0.497126391638801,1.721441512404262,1.8390298408911083,0.0,0.0089086071635006,0.5510305979165675,0.0047279123567659,0.4353328825631672,0.9863634804797348,0.4400607949199331,1.000000000000001,OBJECTIVE_IMPROVES_FEASIBILITY_WORSENS,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.8017168724909425,136.15234375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,1103,1.379885248250827,0.0046015382583044,0.0040406261283472,0.9742329895109731,-0.4591445926402813,0.004307068905196199,-0.0022762460537588004,0.28690677137619125
diag-run-baebd63fb4f8c3dcef6c,task-v2-eb1005d46905,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D4,13,0.00048828125,3.311329952303793,P3_CONTINUATION_B1,COBYLA,2207,120,1,False,"[5.646268770461309, 4.087709939516235, 0.0, 2.451268107417907, 0.13357294455980182, 0.0]","[6.375009547100259, 4.534787505172351, 0.017418613187467954, 2.4688427188500985, 0.14121061099605303, -0.024762632562151544]","[6.375009547100259, 4.534787505172351, 0.017418613187467954, 2.4688427188500985, 0.14121061099605303, -0.024762632562151544]",1.515837039047168,1.392208428368228,1.392208428368228,1.392208428368228,0.1236286106789399,0.1236286106789399,0.0275997342222596,0.0484803814600285,0.0484803814600285,0.0077774862786999,0.0176856339520718,0.0176856339520718,0.2817956947001063,0.3647998101387349,0.3647998101387349,1.7522348522544526,1.9968959806512487,1.9968959806512487,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.0824654281233852,1.0613143260267837,0.2484286742180587,1.3097430002448425,1.3922084283682277,-4.440892098500626e-16,0.0484803814600285,0.7127236598252025,0.0239737721453226,0.2148221865694455,0.927545846394648,0.2387959587147682,0.9999999999999992,OBJECTIVE_AND_FEASIBILITY_IMPROVE,120,120,1,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,0.7479066913947463,136.15234375,SUCCESS,,4125a14ecf0cf9f70644007cd1634ecf6f1e07fa3cd07fca5698b5513f958820,2207,1.2863456020319182,0.0156268209871174,0.0153670607461927,1.5052005894288027,-0.10586282633630972,0.032853560472911096,0.0023185732058790993,0.491695391222446
