run_id,task_id,graph_id,base_instance_id,size_stratum,stress_level,m,dilution_score,feasible_fraction_phi,objective,alpha,optimizer,depth,seed,budget,effective_trajectory_nfev,incumbent_evaluation_index,actual_nfev_max_run,scipy_reported_nfev,nit,termination_reason,optimizer_message,runtime_s,parameters,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,tail_feasible_fraction,tail_fully_feasible,early_termination_carried_forward
b1-2395c7c163fab0196531,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,2,1103,120,120,120,480,480,394,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.686674130149186,"[2.9453294076677894, 4.330885164946394, 2.2729477112005045, 0.08803491184645126]",1.9667001892137326,1.9667001892137326,0.0029480544518310494,0.0008810341818298958,0.2988527505937625,1.6839554401623156,0.029480544518310503,False,False
b1-2395c7c163fab0196531,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,2,1103,240,240,239,480,480,394,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.686674130149186,"[3.4447401168957783, 4.337081949047829, 2.266785932986464, 0.09002970044520556]",1.9306123150965713,1.9306123150965713,0.0032356586567633605,0.0009328783593955515,0.28831173444256714,1.7243826391014698,0.0323565865676336,False,False
b1-2395c7c163fab0196531,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,2,1103,480,480,480,480,480,394,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.686674130149186,"[4.364137807383303, 4.177494800750343, 2.2975245442055767, 0.0956292176402675]",1.8548302671750845,1.8548302671750845,0.003781571208790274,0.0010739021125543877,0.2839830465331709,1.7920922220771844,0.03781571208790274,False,False
b1-23cd4f37b8d3ee4c0be8,task-v2-6996479d6302,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D4,10,2.4082399653118496,0.00390625,O0,0.1,COBYLA,3,2207,120,120,119,480,480,403,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.2328702099621296,"[4.18735533544444, 4.914178523818516, 3.6231936163639755, 0.2993255293310691, 1.1530260340830936, 1.3081723597863835]",1.8923871728673287,1.8923871728673287,0.038951834568371896,0.004953181673711387,0.12716170441258937,0.9987678823694095,0.38951834568371896,False,False
b1-23cd4f37b8d3ee4c0be8,task-v2-6996479d6302,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D4,10,2.4082399653118496,0.00390625,O0,0.1,COBYLA,3,2207,240,240,239,480,480,403,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.2328702099621296,"[4.285053350704195, 5.414432669523697, 3.760292462858825, 0.3318429484936134, 1.1105694150417649, 1.354597109441811]",1.8423893844533277,1.8423893844533277,0.047792631363696825,0.008634516122277362,0.1806662633109614,1.087600907849239,0.47792631363696825,False,False
b1-23cd4f37b8d3ee4c0be8,task-v2-6996479d6302,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D4,10,2.4082399653118496,0.00390625,O0,0.1,COBYLA,3,2207,480,480,480,480,480,403,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.2328702099621296,"[5.69295921254423, 6.791221770457853, 4.813689170475414, 0.7492760626244175, 0.8146067062533683, 1.3548978573814856]",1.4152126968305512,1.4152126968305512,0.07494612013799677,0.048095259890193386,0.6417311503468967,1.2829891202243269,0.7494612013799676,False,False
b1-2488feee5b3d0df79568,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O3,0.1,COBYLA,4,1103,120,120,120,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,26.087010761722922,"[2.443126216682028, 4.711677823315779, 3.7733377321210355, 1.8281685004775565, 3.1865081600865084, 2.484206683906267, 0.9876923627035383, 2.317989267595085]",0.7967847759301477,1.5513704427981074,0.02800969514377634,0.011355897824242631,0.4054273981188215,2.6617283213040173,0.28009695143776336,False,False
b1-2488feee5b3d0df79568,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O3,0.1,COBYLA,4,1103,240,240,236,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,26.087010761722922,"[2.612553678154834, 4.870252441740604, 3.9828679912044826, 1.9091863494725794, 3.1671381222579242, 2.5070567188295847, 1.0378378672844748, 2.260481759043319]",0.7636868580337084,1.5045193887902553,0.03139645257468551,0.013024184743245217,0.4148298191416192,2.711300520035447,0.3139645257468551,False,False
b1-2488feee5b3d0df79568,task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,16,4.214419939295737,6.103515625e-05,O3,0.1,COBYLA,4,1103,480,480,480,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,26.087010761722922,"[2.7473519718476114, 5.077354625746715, 4.114890550387905, 1.9495648140460102, 3.135766495132571, 2.527983384571952, 1.0238612664625781, 2.2642012236815843]",0.7447953532660314,1.4870985292920391,0.03324455027746387,0.014067187439952654,0.42314266015168966,2.736140401614372,0.3324455027746387,False,False
b1-260cbf03c2ff78ec245a,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O0,0.1,COBYLA,4,3301,120,120,120,480,480,391,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1115097561851144,"[2.5887237713006948, 3.1288545601655118, 2.5955441031196305, 0.861346928919451, 2.617346924808804, 3.1313420839060986, 2.7305309656840357, 3.03840032633536]",1.4294503617758605,1.4294503617758605,0.04491631563815074,0.01428640255526227,0.31806710662456417,1.7206960286858928,0.4491631563815073,False,False
b1-260cbf03c2ff78ec245a,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O0,0.1,COBYLA,4,3301,240,240,240,480,480,391,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1115097561851144,"[2.2711190305771884, 3.1344086402120146, 2.5208085366269715, 0.8663810683806081, 2.628891853426589, 3.1264030144452253, 2.728375084723784, 3.0291566497531193]",1.3836396548677432,1.3836396548677432,0.05644646250909543,0.020163906239558133,0.35722178757099343,1.8199286335645992,0.5644646250909543,False,False
b1-260cbf03c2ff78ec245a,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O0,0.1,COBYLA,4,3301,480,480,480,480,480,391,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1115097561851144,"[1.609376982404831, 3.2634543285321027, 2.666548016592802, 0.8822730892612582, 2.679472206929421, 3.1294138903395896, 2.7657914932806684, 3.0000719599663577]",1.2883130960025269,1.2883130960025269,0.07761035757329846,0.025746725334022457,0.331743418521248,1.958211587978233,0.7761035757329846,False,False
b1-26458ee47d9cbe9e99ee,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,2,2207,120,120,120,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,318.693009223789,"[5.653657114385201, 4.5129690259226996, 3.5203855820654995, -1.0215627462050698]",1.5497048583896795,1.5497048583896795,0.0018766987479060737,0.0018766987479060737,1.0,2.9929644818607333,0.01876698747906073,False,False
b1-26458ee47d9cbe9e99ee,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,2,2207,240,240,240,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,318.693009223789,"[6.312259497559941, 5.282217221661191, 3.6576540723846236, -1.1014335674735423]",1.4420488181659044,1.4420488181659044,0.0013803655613053183,0.0013803655613053183,1.0,2.859564033171605,0.013803655613053183,False,False
b1-26458ee47d9cbe9e99ee,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,2,2207,480,480,478,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,318.693009223789,"[6.953355687598336, 6.49937248414279, 3.782478142212754, -1.1723762042765689]",1.3477925909026203,1.3477925909026203,0.0005732314331422184,0.0005732314331422184,1.0,2.477899914529234,0.005732314331422184,False,False
b1-2664f902122b4c76bc47,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,3301,120,120,119,480,480,405,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,640.4525481257588,"[3.5603953865522615, 3.970637009518811, 2.7428665227391877, 1.2146741566349775, 2.8540833591917054, 3.1799509775769677, 2.5741664148901178, 2.9865781750192837]",1.4618901936567115,1.4618901936567115,0.006556247236910017,0.006556247236910017,1.0,3.536225240122582,0.06556247236910016,False,False
b1-2664f902122b4c76bc47,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,3301,240,240,240,480,480,405,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,640.4525481257588,"[3.664578093643042, 4.129826240142404, 2.886210424815063, 1.2188652220728438, 2.8132494531080843, 3.176840754989098, 2.576609306260294, 2.992010592966327]",1.445054066548967,1.445054066548967,0.006506144980680912,0.006506144980680912,1.0,3.532893654337094,0.06506144980680913,False,False
b1-2664f902122b4c76bc47,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,3301,480,480,480,480,480,405,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,640.4525481257588,"[3.8292178736950584, 4.252293409327369, 2.998634801307782, 1.25968563598688, 2.7900289441707047, 3.1671859373241205, 2.5828092053238527, 2.999719283900597]",1.4348485998670806,1.4348485998670806,0.006446459376878423,0.006446459376878423,1.0,3.5288911678665555,0.06446459376878425,False,False
b1-26698f04da43a16cfcbc,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,3,2207,120,120,119,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,436.09697884880006,"[5.175400095288111, 4.793968340995784, 3.230850537792978, 0.8012864651735099, 0.14955539870514087, 1.8327964727088981]",1.413188144521911,1.413188144521911,0.00022441895475889824,0.00022441895475889824,1.0,2.070629452907183,0.0022441895475889826,False,False
b1-26698f04da43a16cfcbc,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,3,2207,240,240,238,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,436.09697884880006,"[5.164395716486922, 4.865957654566616, 3.3433492590656417, 0.8049194237775719, 0.1611330363902272, 1.828175625890387]",1.4095453844576997,1.4095453844576997,0.00019805814139078486,0.00019805814139078486,1.0,2.016362616859975,0.0019805814139078485,False,False
b1-26698f04da43a16cfcbc,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,3,2207,480,480,480,480,480,399,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,436.09697884880006,"[5.187590023743589, 4.969031595290316, 3.532420630138271, 0.8061541315651, 0.1869033245855945, 1.808099753600095]",1.4036644313014288,1.4036644313014288,0.00018919222494578008,0.00018919222494578008,1.0,1.9964732022579121,0.0018919222494578002,False,False
b1-276f2f891232f06392b5,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,1103,120,120,119,480,480,402,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,22.475395750254393,"[1.494225646228468, 5.067168752692643, 3.555608626544994, 0.14946035387184625, 3.077699939131533, 2.592949072114317]",0.8647909665969825,1.4437033590438095,0.020770007922677226,0.004861384530052574,0.2340579044625587,2.230826605827632,0.20770007922677222,False,False
b1-276f2f891232f06392b5,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,1103,240,240,239,480,480,402,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,22.475395750254393,"[1.5828226465620157, 5.086297415760746, 3.7170269075457347, 0.14037355450994696, 3.0578638356252474, 2.6132179045784163]",0.8567893262441241,1.472184015949534,0.022486921821478205,0.005142220326956694,0.22867604413713677,2.265319953649859,0.22486921821478204,False,False
b1-276f2f891232f06392b5,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,1103,480,480,480,480,480,402,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,22.475395750254393,"[1.8721350690140688, 5.218509339076791, 4.096094972006312, 0.12192461609106663, 2.971232304480323, 2.6986492295142965]",0.8130786263554965,1.5417365780769716,0.02860038653140186,0.0056406940363338195,0.19722439870316463,2.3697618462475307,0.28600386531401856,False,False
b1-2778e1480e51bb4cdf5e,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,4,2207,120,120,120,480,480,379,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,31.113756713457406,"[4.89001066767164, 3.9784833746057706, 3.720373254964587, 1.2490094763813258, 0.5777226418072374, 1.4804553363372588, 0.8059119788111074, 2.9805516472549245]",0.9557355840866122,1.8396653674556813,0.01092484739681234,0.0028279678612301217,0.25885650925021325,1.9518053228957073,0.10924847396812339,False,False
b1-2778e1480e51bb4cdf5e,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,4,2207,240,240,240,480,480,379,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,31.113756713457406,"[4.970254573974503, 3.950884960532434, 3.889496515045732, 1.3640982307411291, 0.5358665825671232, 1.5029023185988313, 0.7810926426249108, 2.9834217400466865]",0.9437927460216047,1.8080312094014341,0.012036977822364483,0.003178745159235144,0.2640816661910844,1.9939074039899274,0.12036977822364482,False,False
b1-2778e1480e51bb4cdf5e,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,4,2207,480,480,480,480,480,379,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,31.113756713457406,"[5.2598074102475545, 4.013996256900304, 4.126250745261171, 1.529707402381263, 0.53062877224807, 1.4775871262604046, 0.7850628240198098, 2.981816592874209]",0.9263657314367821,1.7609991144800503,0.013751206584507304,0.003769328127595192,0.2741089012393922,2.0517307501619153,0.13751206584507306,False,False
b1-277beb226ae56fc7c585,task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,16,4.816479930623699,1.52587890625e-05,O3,0.1,COBYLA,2,2207,120,120,120,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.524976899847388,"[5.457923782970479, 4.618952561514113, 2.394972059008746, 0.167892457714998]",1.0298513788725139,1.9825220628420006,0.005788387745502557,0.005788387745502557,1.0,2.579037546037505,0.057883877455025566,False,False
b1-277beb226ae56fc7c585,task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,16,4.816479930623699,1.52587890625e-05,O3,0.1,COBYLA,2,2207,240,240,239,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.524976899847388,"[6.176636390704057, 4.658118009997367, 2.4442003838598314, 0.17114395706524524]",1.00430562399499,1.91511656284918,0.008065827822597663,0.008065827822597663,1.0,2.7231288777158498,0.08065827822597663,False,False
b1-277beb226ae56fc7c585,task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,16,4.816479930623699,1.52587890625e-05,O3,0.1,COBYLA,2,2207,480,480,479,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,14.524976899847388,"[7.164650610116002, 4.73358886116615, 2.4959799389518618, 0.17217242311819658]",0.9720281889352889,1.8585872197186328,0.010869340441008879,0.010869340441008879,1.0,2.8526831222241675,0.10869340441008878,False,False
b1-29abaf828c94e72e3902,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,4,3301,120,120,120,480,480,384,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.03419696725905,"[2.721319284691618, 3.7495504939915385, 2.632940036437786, 1.3115586430181128, 2.7087046257106664, 3.1386537949709106, 2.653393833486015, 3.004378259876765]",1.3976494665432981,1.3976494665432981,0.016467630092541305,0.003584204622890895,0.21765151407635097,2.1300210466394716,0.164676300925413,False,False
b1-29abaf828c94e72e3902,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,4,3301,240,240,240,480,480,384,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.03419696725905,"[2.51441424117112, 3.770464042271566, 2.6453892499882743, 1.23260044362802, 2.725406824877404, 3.1383463623132157, 2.6380751324090372, 3.019121389056066]",1.3771173034257578,1.3771173034257578,0.01699882664067841,0.0037502870055356645,0.22062034543967754,2.143808888476766,0.1699882664067841,False,False
b1-29abaf828c94e72e3902,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,4,3301,480,480,478,480,480,384,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.03419696725905,"[2.1229804392312674, 3.7752430818699105, 2.6644041278497586, 1.159192671117625, 2.7382048899680336, 3.135453073408808, 2.647194462545878, 3.021542296268841]",1.336646471157304,1.336646471157304,0.020430352668386016,0.004881542032566127,0.2389357693330394,2.2236658071125652,0.20430352668386012,False,False
b1-29c66d567ca2e2cfde3d,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,16,3.8622374211843744,0.0001373291015625,O3,0.1,COBYLA,2,2207,120,120,119,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,13.82184339966625,"[4.517427595622621, 4.318763288492629, 3.0993855807004533, -0.5414453978938559]",0.8826089315631142,1.5859364610488234,0.017662283399137044,0.005534664646385643,0.3133606522617602,2.1092842701167793,0.17662283399137038,False,False
b1-29c66d567ca2e2cfde3d,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,16,3.8622374211843744,0.0001373291015625,O3,0.1,COBYLA,2,2207,240,240,240,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,13.82184339966625,"[4.406354928436537, 4.275710444785626, 3.105210000494205, -0.541696031981307]",0.8812959032189929,1.5683493578991696,0.01779136958363502,0.00565552774752577,0.31788040380701643,2.112446802642138,0.1779136958363502,False,False
b1-29c66d567ca2e2cfde3d,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,16,3.8622374211843744,0.0001373291015625,O3,0.1,COBYLA,2,2207,480,480,480,480,480,397,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,13.82184339966625,"[4.295406604973606, 4.2400226590584325, 3.111821259573975, -0.5406230413559784]",0.8805278382613819,1.5523668810074083,0.017887660724349042,0.005754391235912964,0.321696130343079,2.1147909701959136,0.17887660724349044,False,False
b1-2a7af49e4b771c0f971d,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,10,3.010299956639812,0.0009765625,O3,0.1,COBYLA,2,2207,120,120,120,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0553010879084468,"[3.5754448097857883, 3.5461153759770205, 2.9836358155054556, -0.40470326305091503]",0.7884814071536567,2.0356936431291475,0.03062155358680663,0.03062155358680663,1.0,1.4963271775239728,0.30621553586806627,False,False
b1-2a7af49e4b771c0f971d,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,10,3.010299956639812,0.0009765625,O3,0.1,COBYLA,2,2207,240,240,240,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0553010879084468,"[3.4459743771862086, 3.5175489836615546, 3.0064953358888866, -0.4062987948993171]",0.7850203086009586,2.0044649885813683,0.030696290163687946,0.030696290163687946,1.0,1.4973858481171751,0.30696290163687945,False,False
b1-2a7af49e4b771c0f971d,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,10,3.010299956639812,0.0009765625,O3,0.1,COBYLA,2,2207,480,480,480,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0553010879084468,"[3.3770562070089385, 3.5540518559310663, 3.011498765138794, -0.4093546925828076]",0.7844708318186697,1.992307305737238,0.03065283470922543,0.03065283470922543,1.0,1.4967705999852068,0.3065283470922543,False,False
b1-2bbb8e41031a3b14d9ac,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,2207,120,120,120,480,480,368,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.08464587200433,"[4.131849950145529, 3.8726320244627703, 3.731033424548465, 0.9978209272773181, 1.0387957516194686, 1.3814676720558148, 0.38912387211923455, 2.9656586821009308]",0.8449606452622123,1.946920657250151,0.02610874238932113,0.0059591603710455006,0.22824386874654243,1.4850778567682066,0.2610874238932113,False,False
b1-2bbb8e41031a3b14d9ac,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,2207,240,240,239,480,480,368,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.08464587200433,"[4.167604360482749, 3.763335185783879, 3.8389205781520825, 0.9224378095266039, 1.0235221792178952, 1.411949175327409, 0.3796348763296768, 2.9701578345781416]",0.8303423769369953,1.9137658638849788,0.027374505734808596,0.007410440613708352,0.2707059146746697,1.5056381900562452,0.27374505734808585,False,False
b1-2bbb8e41031a3b14d9ac,task-v2-69173fedcdae,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,2207,480,480,480,480,480,368,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.08464587200433,"[4.72722525235373, 3.470555600686619, 4.2895855366359426, 0.6231105326728044, 0.8792228054323591, 1.619170486377331, 0.30750172200961234, 3.02456972505367]",0.6946850258161719,1.6664389133168762,0.03962986097807388,0.017704954349079684,0.4467579222363498,1.6663144524452216,0.3962986097807389,False,False
b1-2c673fb248ff49147a65,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,2.533178701920149,0.0029296875,O0,0.1,COBYLA,4,2207,120,120,120,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.414671684615314,"[4.848686650112609, 3.931513466132771, 3.866314819649844, 0.46578200635055156, 1.5553527589725362, 1.0842055098449612, 0.41632351352008584, 2.866621931650699]",1.7004888028740597,1.7004888028740597,0.04572798629600376,0.029412776424466682,0.6432117135898703,1.1933607788794591,0.45727986296003764,False,False
b1-2c673fb248ff49147a65,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,2.533178701920149,0.0029296875,O0,0.1,COBYLA,4,2207,240,240,238,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.414671684615314,"[5.037239813715875, 3.9935341431164377, 4.170842795415882, 0.4334864677316482, 1.5538065106862888, 1.0631036776858132, 0.4449282946183091, 2.842594613015353]",1.6620392368963766,1.6620392368963766,0.0518837871314219,0.0327882758799453,0.6319561021421284,1.248210370763394,0.5188378713142191,False,False
